@relation pressed_keys

@attribute pressed_key numeric
@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric

@data
99,19,4,20,4,305,259,-1.86
114,18,1,25,2,314,257,-0.38
101,18,4,21,5,315,254,0.38
111,18,3,20,4,318,253,-0.37
32,19,3,21,4,320,252,0.38
113,20,3,22,4,322,253,0.38
117,20,3,21,4,324,254,0.76
101,19,4,22,3,322,254,-0.37
32,19,3,20,3,321,254,0.0
116,19,3,20,4,320,255,-1.13
101,19,3,21,3,320,254,0.0
110,20,3,24,3,320,255,0.0
100,19,3,23,3,319,256,-0.38
114,17,3,21,4,318,255,-0.38
101,18,4,20,4,319,254,-0.37
109,19,4,20,4,321,255,-0.37
111,17,3,20,4,322,256,-0.37
115,17,3,20,4,323,256,-0.75
32,17,3,20,4,324,256,0.38
113,19,3,21,4,324,256,-0.74
117,18,3,21,4,324,256,-0.37
101,17,3,19,3,323,257,-0.37
32,17,4,20,4,322,258,-1.49
118,18,3,20,4,322,258,-0.37
111,?,?,35,7,322,259,-1.49
108,16,2,19,2,321,259,-0.75
118,20,2,29,4,322,263,-0.37
101,18,2,28,4,319,261,-0.75
114,17,3,19,4,319,259,-1.12
32,17,4,19,4,320,258,-0.37
97,18,4,20,4,322,260,-1.11
116,17,3,21,4,323,260,0.0
114,15,2,28,4,326,264,0.38
97,17,4,20,4,317,268,0.75
115,18,4,20,4,316,269,1.11
44,12,1,28,2,318,271,0.76
32,17,5,20,5,321,266,1.1
121,22,2,29,3,330,269,1.49
101,16,2,29,4,328,268,1.49
110,17,4,19,4,325,259,1.5
100,16,4,19,4,320,256,0.38
111,17,4,19,4,317,257,-1.12
32,15,3,19,4,316,258,-1.12
111,15,2,28,3,320,261,-2.25
116,16,3,28,3,323,262,-2.24
114,15,3,28,3,322,262,-3.0
97,16,4,18,4,321,258,-1.86
32,15,3,18,4,318,257,-2.24
118,17,3,29,4,327,265,-3.31
101,15,3,18,3,326,261,-2.98
122,16,3,18,4,323,259,-1.86
32,15,4,17,4,321,258,-2.98
101,16,4,18,4,316,258,-3.75
114,16,3,19,4,314,259,-5.25
114,14,3,17,4,311,258,-3.81
97,3,5,35,4,310,259,-4.64
110,14,2,18,3,308,258,-3.89
116,14,3,18,3,308,258,-4.6
101,13,3,18,4,308,259,-5.36
115,12,3,17,3,309,257,-3.84
44,14,4,18,3,311,258,-4.6
32,14,3,18,3,312,258,-4.91
115,13,3,18,3,311,258,-4.57
105,11,3,17,3,310,258,-5.36
32,14,3,18,4,307,257,-5.36
101,13,3,19,4,305,257,-5.36
115,12,3,17,3,303,258,-5.74
99,13,3,17,3,299,257,-5.74
97,12,3,17,4,297,256,-6.12
112,13,3,17,3,296,257,-7.64
97,11,4,17,4,294,257,-7.64
109,11,3,17,4,294,256,-7.64
111,13,3,18,3,296,257,-7.31
115,13,3,17,3,300,256,-6.12
32,?,?,?,?,304,255,-5.44
100,12,2,17,2,311,254,-2.69
101,11,2,16,2,320,254,-0.75
32,12,3,16,3,324,254,-0.37
108,14,2,28,3,327,257,-1.5
97,13,2,28,3,331,260,-1.49
32,15,2,26,3,331,261,-2.65
109,11,2,14,3,324,256,-1.5
117,11,4,17,4,316,255,-1.88
101,12,3,17,4,314,256,-2.27
114,11,4,16,4,311,257,-2.27
116,13,3,17,3,312,258,-2.63
101,20,4,23,4,315,258,-4.1
44,21,4,25,3,318,258,-4.8
32,20,4,24,3,320,259,-4.8
112,13,3,25,3,322,264,-3.73
105,20,4,23,4,323,257,-2.94
101,21,4,23,4,326,255,-2.55
115,21,4,23,4,327,255,-4.01
32,20,4,22,5,326,254,-3.31
115,20,4,21,4,324,253,-4.07
105,19,4,21,4,324,254,-4.4
32,18,4,20,4,324,254,-4.07
110,19,3,21,4,329,253,-3.33
111,20,4,22,4,331,253,-3.7
44,19,4,22,4,333,254,-2.96
32,18,3,20,4,335,254,-2.2
108,17,3,21,4,335,258,-2.57
97,19,4,21,4,332,259,-1.82
32,18,4,21,4,331,259,-2.24
103,14,3,27,3,324,263,-2.59
117,20,3,21,4,324,260,-3.31
101,18,3,22,3,323,259,-2.61
114,19,4,22,3,322,260,-3.33
114,19,3,21,3,320,260,-4.8
97,18,4,21,4,319,259,-5.95
