@relation pressed_keys-weka.filters.unsupervised.attribute.NumericToNominal-R1

@attribute pressed_key {32,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,241}
@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric

@data
108,14,2,19,2
108,13,2,18,3
108,16,2,18,2
108,15,2,17,2
108,16,2,19,2
108,15,2,18,2
108,16,2,?,?
108,16,2,20,3
108,14,1,18,2
108,15,3,?,?
108,16,2,?,?
108,13,2,?,?
108,13,2,?,?
108,14,2,?,?
108,14,3,?,?
108,12,1,?,?
108,15,2,?,?
108,16,1,?,?
108,15,2,?,?
108,14,2,?,?
108,16,2,?,?
108,14,2,?,?
108,13,2,?,?
108,15,2,?,?
108,12,1,?,?
108,14,2,?,?
108,14,2,?,?
108,16,2,?,?
108,15,2,19,2
108,16,1,?,?
108,14,2,?,?
108,17,2,?,?
108,13,2,?,?
108,17,2,?,?
108,14,2,17,3
108,15,2,?,?
108,16,2,?,?
108,17,2,?,?
108,15,3,?,?
108,17,3,?,?
108,13,1,?,?
108,15,2,?,?
108,12,2,?,?
108,14,2,?,?
241,14,3,?,?
241,13,3,?,?
241,12,3,?,?
241,14,2,?,?
241,15,3,?,?
241,16,3,?,?
241,14,2,?,?
241,16,1,?,?
241,14,2,?,?
241,12,2,?,?
241,13,2,?,?
241,15,2,?,?
241,12,1,?,?
241,16,1,?,?
241,11,2,?,?
241,16,2,?,?
241,14,2,?,?
241,13,1,?,?
241,15,2,?,?
241,16,2,?,?
241,15,2,?,?
241,12,2,?,?
241,15,2,?,?
241,16,2,?,?
241,15,1,?,?
241,16,2,?,?
241,14,2,?,?
241,14,2,?,?
241,15,3,?,?
241,13,2,?,?
241,16,2,?,?
241,15,2,?,?
241,14,2,?,?
241,16,2,?,?
241,12,2,?,?
241,15,1,?,?
241,16,2,?,?
241,17,2,?,?
241,15,2,?,?
241,13,3,?,?
241,12,2,17,2
241,16,2,?,?
241,14,2,?,?
241,17,2,?,?
241,15,2,?,?
241,13,2,?,?
241,14,2,?,?
241,13,1,?,?
241,11,1,?,?
241,16,2,?,?
241,15,2,?,?
241,13,2,?,?
241,12,2,?,?
241,16,2,?,?
241,13,3,?,?
241,14,2,?,?
241,14,2,?,?
241,14,2,?,?
241,14,2,?,?
241,14,3,?,?
241,17,2,?,?
241,15,2,?,?
241,16,1,?,?
241,13,2,?,?
241,16,2,?,?
241,16,2,?,?
241,15,1,?,?
241,13,2,?,?
241,16,1,?,?
241,13,2,?,?
241,11,2,?,?
241,13,3,?,?
241,15,2,?,?
241,15,2,?,?
241,15,2,?,?
241,16,2,?,?
241,14,2,?,?
241,16,2,?,?
241,13,2,?,?
241,13,2,?,?
241,14,3,?,?
241,17,2,?,?
241,15,2,?,?
241,13,3,?,?
241,16,3,?,?
241,16,1,?,?
241,14,2,?,?
241,15,2,?,?
241,13,3,?,?
241,16,2,?,?
241,15,1,?,?
241,16,1,?,?
122,?,?,?,?
122,?,?,?,?
122,?,?,?,?
122,?,?,20,3
122,?,?,?,?
122,16,2,?,?
122,18,0,20,3
122,20,1,?,?
122,?,?,?,?
122,18,1,21,2
122,19,1,21,3
122,19,2,20,2
122,18,2,20,3
122,20,2,22,3
122,19,2,21,3
122,19,1,21,3
122,18,2,21,2
122,19,2,20,3
122,19,2,21,3
122,20,2,21,3
122,19,2,19,3
122,21,2,22,3
122,19,2,21,3
122,19,1,22,2
122,19,1,22,3
122,20,2,20,2
122,20,1,22,3
122,20,2,22,3
122,20,1,22,2
122,20,2,20,2
122,20,1,21,2
122,20,2,21,3
122,18,1,?,?
122,19,2,21,3
122,19,2,20,3
122,18,2,21,3
122,19,1,?,?
122,19,1,20,2
122,20,1,?,?
122,20,1,?,?
122,19,2,20,3
122,19,1,?,?
122,18,2,?,?
122,20,1,?,?
122,20,1,20,3
122,18,2,22,3
122,20,2,21,3
122,18,2,19,4
122,20,2,20,3
122,20,2,20,4
122,18,1,20,3
122,19,2,21,3
122,19,1,20,4
122,19,2,20,3
122,20,2,20,3
122,20,2,20,2
122,18,1,20,3
122,20,1,20,3
122,19,1,21,3
122,17,1,19,4
122,15,2,20,3
122,18,1,20,3
122,15,1,19,2
122,19,1,22,3
122,17,1,20,3
122,18,1,21,3
122,18,1,21,3
122,16,1,21,3
122,16,1,20,3
122,19,1,21,3
122,18,1,21,3
122,16,1,23,3
122,18,1,19,3
122,18,1,20,3
122,14,1,21,3
122,16,1,20,3
120,18,0,18,4
120,18,0,19,3
120,20,1,20,3
120,18,1,20,3
120,17,1,20,3
120,19,1,19,3
120,17,0,18,3
120,19,1,21,3
120,20,1,21,3
120,20,1,19,3
120,19,1,19,2
120,18,0,19,4
120,18,1,18,2
120,18,1,18,3
120,18,1,19,3
120,19,1,20,3
120,20,1,18,3
120,18,0,19,3
120,17,0,22,3
120,17,1,20,3
120,19,0,19,3
120,19,1,20,3
120,18,1,21,4
120,18,1,19,3
120,16,0,19,3
120,19,1,20,3
120,19,0,20,3
120,18,1,20,3
120,18,1,20,3
120,19,1,20,3
120,19,1,?,?
120,?,?,20,2
120,?,?,?,?
120,22,0,?,?
120,17,1,?,?
120,19,1,?,?
120,19,1,?,?
120,18,1,19,3
120,16,0,?,?
120,20,1,?,?
120,?,?,?,?
120,19,0,17,2
120,?,?,?,?
120,19,1,?,?
120,16,0,?,?
120,16,1,?,?
120,?,?,?,?
120,?,?,19,2
120,?,?,?,?
120,18,0,?,?
120,?,?,?,?
120,18,1,19,2
120,16,1,?,?
120,?,?,?,?
120,21,0,?,?
120,18,1,18,2
120,19,0,19,3
120,19,1,19,3
120,18,1,19,3
120,18,1,?,?
120,17,0,17,2
120,20,1,20,2
120,19,1,20,3
120,18,0,20,3
120,20,1,18,3
120,19,1,20,3
99,?,?,?,?
99,16,1,21,2
99,?,?,?,?
99,?,?,?,?
99,18,1,?,?
99,?,?,?,?
99,?,?,?,?
99,18,1,?,?
99,?,?,?,?
99,17,1,?,?
99,?,?,?,?
99,17,1,?,?
99,20,0,?,?
99,19,2,20,3
99,17,1,17,2
99,18,1,19,3
99,19,1,20,2
99,20,2,19,2
99,17,1,18,2
99,19,1,19,2
99,19,1,18,3
99,19,2,18,3
99,15,1,18,3
99,18,2,20,3
99,18,2,19,2
99,18,2,21,3
99,19,1,19,2
99,18,2,21,3
99,18,2,20,3
99,17,0,19,3
99,18,1,20,3
99,20,1,18,2
99,17,2,21,3
99,18,1,21,3
99,19,2,20,3
99,18,2,19,3
99,19,1,21,2
99,19,1,18,3
99,18,2,19,3
99,18,1,?,?
99,19,1,19,3
99,18,1,20,3
99,18,1,19,2
99,17,1,?,?
99,18,1,?,?
99,19,2,19,2
99,19,1,?,?
99,20,1,?,?
99,19,1,?,?
99,18,1,?,?
99,18,1,20,3
99,18,1,?,?
99,18,2,?,?
99,19,1,?,?
99,18,1,19,3
99,17,1,19,3
99,18,1,?,?
99,?,?,?,?
99,19,1,?,?
99,18,1,?,?
99,18,1,20,3
99,19,0,19,2
99,18,1,18,2
99,18,1,19,2
99,18,1,?,?
99,17,2,20,2
99,18,1,?,?
99,18,1,20,2
99,19,1,?,?
99,20,1,19,2
99,19,1,?,?
99,17,2,19,4
99,17,3,20,3
99,18,2,20,3
99,17,2,20,3
99,17,3,19,3
99,19,2,19,4
99,18,2,19,3
99,18,2,19,4
99,18,3,20,3
99,17,2,18,3
99,19,2,19,3
99,18,2,19,3
99,19,2,18,3
99,17,2,18,3
99,16,1,18,3
99,18,2,18,3
99,18,1,18,3
99,19,2,20,3
99,17,1,18,2
99,19,1,19,4
99,18,2,18,3
99,18,1,19,2
99,17,1,18,3
99,18,2,19,3
99,17,1,18,3
99,17,1,18,3
99,15,1,18,3
99,19,2,19,3
99,18,1,19,3
99,19,2,19,3
99,19,2,19,3
99,18,1,19,4
99,18,1,20,3
99,18,1,18,3
99,17,1,19,3
99,18,1,20,3
99,19,1,19,3
99,18,1,19,2
99,18,1,19,2
99,19,3,19,2
99,19,1,18,3
99,19,2,20,2
99,18,2,18,3
99,17,1,19,2
99,20,1,19,3
99,18,1,21,2
99,16,0,19,4
99,16,1,18,4
99,18,1,17,4
99,17,0,17,4
99,17,0,17,4
99,18,1,17,4
99,19,2,19,3
99,17,1,17,5
99,16,0,17,4
99,15,0,18,4
99,17,0,18,4
99,14,0,16,4
99,17,1,18,4
99,17,1,18,3
118,16,0,18,4
118,18,0,17,4
118,15,0,18,4
118,16,0,16,4
118,14,1,19,3
118,17,1,18,4
118,17,0,17,4
118,16,0,17,4
118,16,0,17,4
118,18,1,18,3
118,14,1,16,4
118,15,1,17,3
118,17,1,18,4
118,13,0,16,4
118,17,0,16,4
118,17,0,17,5
118,17,0,17,5
118,17,1,17,4
118,16,1,16,5
118,14,1,16,5
118,16,1,17,5
118,17,1,17,5
118,14,1,17,4
118,16,1,17,4
118,17,1,18,4
118,17,1,17,6
118,16,1,16,4
118,16,1,16,5
118,18,0,17,4
118,18,1,17,6
118,17,1,17,4
118,17,1,16,5
118,17,1,17,4
118,16,0,15,5
118,16,0,16,5
118,17,1,17,5
118,16,1,17,4
118,17,1,17,5
118,17,1,16,5
118,17,1,16,4
118,17,1,17,4
118,17,1,17,3
118,16,1,16,4
118,14,1,17,4
118,17,1,17,5
118,17,1,18,4
118,17,1,18,4
118,18,1,17,4
118,13,1,18,4
118,16,0,17,3
118,14,1,17,4
118,16,1,17,5
118,17,1,18,3
118,16,0,18,4
118,13,0,17,4
118,16,0,17,4
118,13,0,15,4
118,14,0,18,4
118,16,0,17,4
118,16,1,18,4
118,16,0,18,4
118,15,1,18,4
118,12,1,17,5
118,17,0,17,5
118,16,0,17,4
118,12,0,17,3
118,17,1,17,4
118,13,0,17,4
118,13,0,18,4
118,17,0,18,4
118,13,0,18,4
118,12,0,17,4
118,15,1,18,5
118,16,0,17,5
118,16,0,17,4
118,17,0,17,5
118,13,1,17,4
118,14,0,17,4
118,16,0,16,5
118,16,0,17,4
118,16,1,18,4
118,17,0,18,4
118,17,0,17,5
118,16,0,17,4
118,16,0,17,5
118,10,0,16,5
118,15,0,17,4
118,14,1,17,5
118,16,0,16,4
118,17,0,18,4
118,11,0,19,4
118,17,0,17,5
118,17,1,18,4
118,17,0,17,5
118,17,0,17,3
118,16,0,17,4
118,11,0,17,4
118,17,0,17,5
118,15,0,17,4
118,18,0,17,4
118,11,0,15,4
118,16,1,18,4
118,14,0,16,5
118,16,1,17,4
118,16,0,17,5
118,16,0,17,5
98,22,5,22,0
98,20,2,20,1
98,16,1,20,1
98,17,1,19,1
98,15,1,20,2
98,13,1,19,2
98,13,1,18,2
98,12,0,19,2
98,13,0,19,3
98,15,0,18,2
98,16,2,17,3
98,19,1,19,2
98,19,2,18,2
98,19,1,18,2
98,15,2,?,?
98,16,2,20,2
98,15,2,18,3
98,18,3,19,2
98,18,2,19,3
98,17,2,19,2
98,17,2,19,2
98,17,2,19,2
98,18,2,20,3
98,16,2,19,2
98,18,3,19,2
98,18,2,19,2
98,17,4,19,2
98,18,1,19,2
98,18,2,19,2
98,17,2,18,2
98,18,3,20,2
98,17,2,20,2
98,17,3,19,2
98,17,2,18,2
98,19,2,19,3
98,17,2,20,2
98,17,2,20,2
98,18,1,19,2
98,17,3,18,2
98,19,2,20,3
98,17,2,19,2
98,18,2,20,2
98,18,3,19,2
98,17,2,19,2
98,18,2,20,2
98,18,2,19,3
98,16,2,18,3
98,19,2,20,2
98,16,2,18,2
98,18,3,20,2
98,18,3,20,3
98,17,3,21,2
98,18,2,18,2
98,18,2,20,1
98,19,2,20,2
98,18,2,21,2
98,18,2,21,1
98,20,2,20,2
98,19,3,21,2
98,17,1,20,2
98,18,2,20,2
98,18,1,?,?
98,18,2,19,2
98,17,2,20,2
98,18,2,20,2
98,18,2,20,2
98,18,3,20,2
98,17,2,21,2
98,18,2,22,2
98,20,3,19,2
98,19,3,20,1
98,19,2,20,2
98,18,2,19,2
98,17,2,21,2
110,18,2,?,?
110,17,2,20,2
110,16,3,?,?
110,18,3,19,2
110,18,3,?,?
110,18,3,?,?
110,16,2,?,?
110,18,2,?,?
110,17,2,?,?
110,17,2,19,1
110,18,3,?,?
110,17,4,?,?
110,18,3,?,?
110,17,3,20,2
110,18,2,20,1
110,18,2,?,?
110,18,3,21,2
110,18,2,?,?
110,17,3,21,1
110,?,?,19,1
110,19,2,20,1
110,18,3,?,?
110,17,1,?,?
110,20,2,21,2
110,18,2,?,?
110,17,2,21,2
110,16,2,19,1
110,17,2,19,1
110,19,3,?,?
110,16,2,?,?
110,20,2,21,2
110,19,2,20,2
110,18,2,?,?
110,17,2,19,1
110,17,2,?,?
110,17,2,?,?
110,17,3,?,?
110,17,2,20,2
110,16,1,?,?
110,19,3,21,2
110,17,3,?,?
110,18,1,?,?
110,16,2,?,?
110,19,2,20,2
110,19,3,18,1
110,17,2,19,1
110,17,3,?,?
110,18,1,?,?
110,18,2,?,?
110,17,2,18,2
110,17,2,19,1
110,17,2,20,3
110,16,1,20,3
110,17,2,?,?
110,18,3,?,?
110,18,2,20,2
110,18,3,21,2
110,16,2,20,2
110,18,3,?,?
110,17,2,?,?
110,19,4,20,2
110,19,3,?,?
110,17,2,21,1
110,18,2,?,?
110,19,3,?,?
110,19,2,19,1
110,18,2,?,?
110,18,3,?,?
110,16,3,?,?
110,18,2,21,2
110,19,2,?,?
110,19,3,20,2
110,18,2,?,?
110,19,3,19,2
110,19,4,?,?
110,19,3,?,?
110,19,3,21,2
110,17,3,20,3
110,17,3,19,3
110,16,2,20,2
110,16,2,18,2
110,17,3,19,3
110,16,2,19,2
110,18,3,19,3
110,17,2,18,2
110,18,3,19,3
110,17,3,18,2
110,18,3,20,1
110,17,3,19,2
110,19,3,21,1
110,18,2,16,1
110,16,2,18,2
110,18,3,19,1
110,17,2,19,1
110,17,3,18,1
110,17,2,19,1
110,17,3,18,1
110,16,3,19,2
110,18,3,19,2
110,19,3,20,1
110,18,2,19,1
110,17,2,19,2
110,17,2,19,2
110,17,1,19,1
110,18,3,19,2
110,17,3,20,2
110,15,2,?,?
110,18,3,19,2
110,19,3,20,1
110,17,2,19,2
110,15,2,19,1
110,19,3,20,1
110,16,3,20,1
110,17,2,20,1
110,17,3,21,2
110,18,2,20,2
110,18,3,19,1
110,18,3,21,1
110,17,3,18,1
110,19,3,19,1
110,18,3,20,2
110,18,3,18,1
110,19,3,20,1
110,19,2,21,2
110,19,2,19,2
110,19,3,19,1
110,17,3,?,?
110,19,3,20,1
110,18,3,19,1
110,18,2,19,2
110,19,2,?,?
110,18,2,20,1
110,18,2,18,1
110,16,1,?,?
110,18,2,19,2
110,19,3,19,1
110,19,3,20,1
110,19,2,20,1
110,18,2,?,?
110,17,2,?,?
110,18,3,?,?
110,18,2,20,1
110,18,2,19,1
110,19,2,19,1
110,18,2,?,?
110,18,3,?,?
110,16,2,?,?
110,18,2,18,1
110,18,3,?,?
110,18,2,?,?
110,19,2,?,?
110,18,2,?,?
110,18,2,21,2
110,18,3,19,1
110,17,3,20,1
110,19,2,?,?
110,19,3,19,1
110,17,3,19,1
110,18,2,19,2
110,17,2,19,2
110,18,2,19,2
110,19,3,19,2
110,19,3,20,2
110,17,2,19,2
110,18,3,19,2
110,17,3,20,1
110,17,3,18,2
110,16,2,19,2
110,15,2,20,2
109,17,2,19,0
109,18,4,?,?
109,15,1,?,?
109,11,1,?,?
109,18,1,?,?
109,18,3,18,2
109,17,2,19,2
109,15,2,19,1
109,19,1,19,2
109,17,2,19,3
109,17,3,19,2
109,17,2,19,1
109,18,2,18,2
109,17,2,20,2
109,18,3,17,2
109,14,2,18,2
109,16,2,18,1
109,17,2,19,2
109,15,2,19,2
109,16,2,18,0
109,15,2,18,1
109,18,2,20,1
109,18,2,20,2
109,16,2,18,2
109,17,2,17,2
109,17,2,18,1
109,14,2,18,2
109,14,2,19,2
109,16,2,18,2
109,18,1,20,2
109,16,2,19,1
109,17,2,19,2
109,18,2,19,2
109,19,2,19,1
109,17,2,20,2
109,15,3,20,1
109,16,2,?,?
109,17,2,19,1
109,17,2,19,1
109,17,2,19,1
109,18,3,20,1
109,19,2,20,1
109,19,2,20,1
109,17,3,18,0
109,18,3,20,1
109,18,3,20,1
109,19,4,?,?
109,18,3,?,?
109,19,3,?,?
109,18,3,19,1
109,19,3,19,0
109,18,3,20,0
109,19,3,19,0
109,19,3,?,?
109,17,3,19,0
109,17,4,21,0
109,17,3,18,1
109,18,3,21,0
109,16,4,?,?
109,18,3,21,1
109,17,3,21,0
109,18,2,21,0
109,18,3,21,1
109,18,4,21,0
109,18,2,21,1
109,18,2,21,0
109,19,3,20,0
109,17,3,20,0
109,18,2,19,0
109,16,3,22,0
109,18,3,19,0
109,18,3,19,0
109,18,2,20,1
109,19,3,21,1
109,17,3,18,1
109,17,3,19,1
109,17,3,19,1
109,17,3,18,1
109,16,3,19,1
109,17,2,19,0
109,16,3,19,1
109,18,3,20,2
109,16,4,20,1
109,18,4,19,1
109,18,3,19,0
109,18,3,19,1
109,19,3,19,0
109,18,3,19,1
109,17,3,19,1
109,18,3,18,1
109,17,2,18,1
109,17,2,20,0
109,18,2,18,1
109,19,3,18,0
109,18,3,21,0
109,18,3,20,0
109,18,3,19,0
109,18,2,19,0
109,17,2,20,0
109,18,3,19,0
109,17,2,19,0
109,17,2,18,0
109,17,2,20,0
109,18,2,19,1
109,19,3,19,0
109,16,2,20,0
109,18,3,21,0
109,14,2,?,?
109,18,4,20,0
109,17,3,19,0
109,17,3,19,0
109,17,3,21,0
109,18,2,20,0
109,19,2,21,0
109,17,2,20,0
109,18,3,20,0
109,18,3,?,?
109,19,2,20,0
109,18,2,22,0
109,16,2,20,0
109,18,2,?,?
109,17,2,20,0
109,17,3,?,?
109,15,2,20,0
109,14,3,20,0
109,17,2,19,0
109,19,2,20,0
109,18,3,19,0
104,14,2,?,?
111,12,2,?,?
108,13,2,?,?
97,18,2,?,?
32,?,?,?,?
109,13,3,?,?
101,?,?,?,?
32,?,?,?,?
108,13,2,?,?
108,13,3,?,?
97,17,2,?,?
109,?,?,?,?
111,?,?,?,?
32,?,?,?,?
112,?,?,?,?
101,?,?,?,?
112,?,?,?,?
101,?,?,?,?
32,18,1,?,?
109,17,2,19,2
101,18,1,?,?
32,20,1,22,1
108,13,2,?,?
108,15,2,?,?
97,?,?,?,?
109,?,?,?,?
111,?,?,?,?
32,?,?,?,?
112,?,?,?,?
101,?,?,?,?
112,?,?,?,?
101,?,?,?,?
104,16,2,18,2
111,17,1,17,1
108,13,3,?,?
97,?,?,?,?
32,?,?,?,?
109,?,?,?,?
101,20,1,21,2
32,?,?,?,?
108,8,1,?,?
108,15,1,?,?
97,?,?,?,?
109,?,?,?,?
109,15,2,19,3
111,20,3,22,4
32,11,2,?,?
112,13,3,16,4
101,18,3,20,3
112,13,3,17,2
101,18,2,20,2
32,17,1,20,2
104,18,2,20,3
111,16,2,17,2
108,16,2,18,1
97,?,?,?,?
32,20,1,?,?
109,17,1,?,?
101,18,1,?,?
32,11,2,?,?
108,11,2,?,?
108,12,1,17,3
97,?,?,?,?
109,?,?,?,?
111,11,1,17,3
32,11,2,17,2
112,15,2,20,2
101,?,?,?,?
112,8,2,?,?
101,?,?,?,?
104,15,3,21,2
111,14,3,19,1
108,14,3,20,2
97,25,2,27,2
32,13,5,27,3
109,14,3,23,3
101,15,3,28,3
32,16,2,23,2
108,14,4,21,2
108,14,3,19,3
109,16,3,21,3
111,13,3,18,2
32,13,4,22,2
112,15,3,18,1
101,10,5,23,2
112,13,3,22,2
101,14,3,23,2
32,17,4,23,1
104,16,3,22,1
111,13,3,20,2
108,14,4,22,1
97,11,4,?,?
32,13,5,?,?
109,13,3,21,2
101,10,4,25,2
32,16,2,24,1
108,15,3,22,2
108,12,3,20,3
97,12,4,?,?
109,10,4,24,2
111,12,3,22,1
32,14,3,18,1
112,11,3,21,2
101,14,4,?,?
112,12,3,?,?
101,13,4,28,2
