@relation pressed_keys

@attribute pressed_key numeric
@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric

@data
49,12,4,21,2,353,188,-0.73
54,16,2,23,1,381,179,-3.33
113,13,3,24,3,387,190,0.38
119,18,2,23,1,382,179,-0.74
121,12,3,22,3,398,195,2.6
112,18,1,24,1,387,188,1.09
102,12,4,24,2,380,188,-2.92
103,12,3,22,2,382,191,-1.45
104,19,2,23,1,383,187,-2.17
106,13,4,22,3,386,192,-0.72
107,13,4,21,3,386,191,-1.07
241,17,2,23,1,377,187,-4.04
122,13,4,23,2,376,191,-3.28
120,18,2,22,1,378,184,-3.98
99,11,4,23,2,376,191,-3.65
118,8,4,22,2,374,189,-4.07
98,10,5,22,2,369,192,-4.5
109,19,2,23,1,377,188,-2.17
32,17,2,22,1,380,184,-2.94
113,13,4,22,2,376,190,-3.67
119,15,3,20,1,379,185,-5.13
121,12,3,22,3,394,194,-0.37
112,17,2,24,2,392,186,-0.73
102,12,4,22,2,378,192,-2.59
103,12,5,20,1,376,191,-2.55
104,19,2,24,1,381,185,-3.28
106,11,5,23,2,386,187,-2.9
107,16,2,23,1,385,187,-3.33
241,12,5,23,2,379,194,-3.73
241,11,4,20,2,377,192,-4.77
122,18,2,21,1,374,189,-5.06
120,13,4,22,2,376,193,-5.1
99,17,2,20,1,378,189,-5.35
118,9,5,22,2,374,192,-5.28
98,14,4,21,1,374,186,-6.64
109,12,5,20,2,376,192,-3.65
32,14,3,21,1,378,186,-4.04
113,12,5,22,2,378,190,-4.07
119,14,3,20,1,382,188,-5.06
121,13,5,21,2,381,194,-4.4
112,15,3,20,1,377,184,-4.37
102,11,4,23,3,372,188,-3.62
103,10,4,22,2,369,186,-4.07
104,15,3,22,1,369,180,-5.58
106,12,5,22,2,372,192,-4.44
107,11,6,19,2,372,189,-4.44
241,13,4,20,1,357,182,-8.45
122,12,5,20,2,365,194,-6.32
120,11,5,21,1,362,191,-9.24
