@relation pressed_keys

@attribute pressed_key numeric
@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric

@data
101,11,3,21,2,394,213,-1.14
108,16,2,10,3,414,207,3.74
32,19,2,19,2,435,230,2.7
97,18,3,21,3,435,234,4.11
98,18,3,22,3,449,236,12.14
117,13,5,22,5,444,240,11.28
108,13,4,19,5,444,240,11.64
32,16,5,16,5,435,161,2.96
101,13,4,29,3,442,225,1.46
115,19,1,23,3,443,229,7.68
112,19,4,29,6,445,240,7.77
97,19,5,31,4,446,245,6.84
241,17,4,23,5,435,237,15.23
111,18,4,24,4,433,234,11.88
32,17,4,14,4,430,172,4.39
100,16,5,19,5,475,230,8.29
101,?,?,20,5,449,243,-0.36
32,18,5,20,5,471,236,11.51
98,18,2,29,4,457,240,11.96
97,15,3,29,5,459,240,9.5
114,13,2,20,3,450,239,10.79
98,13,3,20,3,451,241,11.98
97,19,3,26,4,455,240,11.28
32,18,4,28,5,457,241,10.53
