@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1706,47598,5288,881,4407,0,16.660363,83.339637,0,0.065274,0.036029,0.134856,97.002949,98.959566,25953.491465,30093.460771,-4139.969307,4.907998,5.690897,-0.782899,4795.274337,0.906822,18.476413,0.073684,7,0.013095,68,0.986905,5125,0.926316,88,0.093333,0.073684,0.082353,0.06806,0.77147,0.067013,0.166604,0.103286,0.896714,0.833396,0.14274,0.166604,0.110584,0.071306,0.674706,0.107494,0.084865,0.166604,0,42.128,0,41.78125,0,41781.25,4431706,4429089,494259,85.571104,34.321883,?
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1707,47598,5288,872,4416,0,16.490166,83.509834,0,0.064192,0.035991,0.134754,96.900337,98.884998,25952.617458,28482.671214,-2530.053755,4.907832,5.386284,-0.478452,4909.436047,0.928411,18.916921,0.115789,11,0.015405,80,0.984595,5113,0.884211,84,0.120879,0.115789,0.11828,0.102527,0.796831,0.075468,0.164902,0.103087,0.896913,0.835098,0.157925,0.164902,0.111272,0.073031,0.680988,0.109085,0.092274,0.164902,0.015,41.854,0.015625,41.640625,15.625,41640.625,4431706,4429089,494259,87.462179,34.570318,?
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1708,47598,5288,866,4422,0,16.376702,83.623298,0,0.062436,0.035985,0.134726,96.885369,98.86482,25950.884179,28716.425619,-2765.541439,4.907505,5.430489,-0.522984,4939.015035,0.934004,19.032165,0.115789,11,0.012517,65,0.987483,5128,0.884211,84,0.144737,0.115789,0.128655,0.115252,0.795612,0.083849,0.163767,0.103773,0.896227,0.836233,0.1676,0.163767,0.112177,0.0748,0.683308,0.107768,0.083062,0.163767,0.016,42.516,0.015625,42,15.625,42000,4431706,4429089,494259,86.800303,34.397897,?
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1708,47598,5288,864,4424,0,16.33888,83.66112,0,0.062747,0.036008,0.134773,96.947746,98.899405,25949.42188,29634.829414,-3685.407533,4.907228,5.604166,-0.696938,4853.001366,0.917739,18.701771,0.083333,8,0.01406,73,0.98594,5119,0.916667,88,0.098765,0.083333,0.090395,0.075306,0.843045,0.092444,0.163389,0.102573,0.897427,0.836611,0.148082,0.163389,0.109322,0.070006,0.678847,0.109256,0.079972,0.163389,0.015,41.915,0.015625,41.59375,15.625,41593.75,4431706,4429089,494259,86.554463,34.500237,?
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1709,9732,1082,173,909,0,15.988909,84.011091,0,0.031039,0.038299,0.139199,98.390243,99.781966,4873.808857,5873.243301,-999.434444,4.504444,5.428136,-0.923692,592.756467,0.547834,12.162079,0.0625,2,0.01619,17,0.98381,1033,0.9375,30,0.105263,0.0625,0.078431,0.059731,0.761964,0.084231,0.159889,0.130313,0.869687,0.840111,?,0.159889,?,?,0.600607,0.106953,?,0.159889,0,1.364,0,1.34375,0,1343.75,910085,907492,103042,85.674677,35.048906,?
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1709,9732,1082,169,913,0,15.619224,84.380776,0,0.023516,0.03835,0.139548,98.525004,100.037092,4867.677363,5931.810166,-1064.132803,4.498778,5.482264,-0.983487,541.835386,0.500772,11.131292,0.09375,3,0.011429,12,0.988571,1038,0.90625,29,0.2,0.09375,0.12766,0.119276,0.749658,0.078683,0.156192,0.132791,0.867209,0.843808,?,0.156192,?,?,0.590335,0.096771,?,0.156192,0,1.234,0,1.234375,0,1234.375,910085,907492,103042,85.674677,34.969963,?
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1709,9732,1082,165,917,0,15.249538,84.750462,0,0.027049,0.038254,0.139125,98.279711,99.733349,4869.808874,5627.036844,-757.22797,4.500748,5.200589,-0.699841,657.57514,0.60774,13.5031,0.1875,6,0.011429,12,0.988571,1038,0.8125,26,0.333333,0.1875,0.24,0.233212,0.877693,0.213697,0.152495,0.127018,0.872982,0.847505,?,0.152495,?,?,0.609396,0.109509,?,0.152495,0,1.25,0,1.25,0,1250,910085,907492,103042,87.060998,34.475123,?
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1709,9732,1082,169,913,0,15.619224,84.380776,0,0.026815,0.038232,0.139085,98.228349,99.710473,4864.028693,5724.740591,-860.711899,4.495405,5.290888,-0.795482,604.336647,0.558537,12.424611,0.09375,3,0.019048,20,0.980952,1030,0.90625,29,0.130435,0.09375,0.109091,0.087739,0.73625,0.092835,0.156192,0.129595,0.870405,0.843808,?,0.156192,?,?,0.60629,0.10656,?,0.156192,0.015,1.493,0.015625,1.484375,15.625,1484.375,910085,907492,103042,86.044362,34.950709,?
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1709,9733,1081,172,909,0,15.911193,84.088807,0,0.030216,0.038351,0.139564,98.541399,100.063804,4849.370983,5904.599105,-1055.228122,4.486005,5.462164,-0.976159,563.959889,0.521702,11.629547,0.225806,7,0.015238,16,0.984762,1034,0.774194,24,0.304348,0.225806,0.259259,0.243535,0.804608,0.128463,0.159112,0.129866,0.870134,0.840888,?,0.159112,?,?,0.581835,0.095303,?,0.159112,0,1.125,0,1.125,0,1125,910178,907585,102949,85.19889,34.607231,?
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,6,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1709,9733,1081,167,914,0,15.448659,84.551341,0,0.026756,0.038297,0.139321,98.403886,99.888992,4848.571781,5664.921773,-816.349992,4.485265,5.240446,-0.75518,598.3913,0.553553,12.341599,0.129032,4,0.014286,15,0.985714,1035,0.870968,27,0.210526,0.129032,0.16,0.145739,0.773978,0.142339,0.154487,0.128886,0.871114,0.845513,?,0.154487,?,?,0.601943,0.102474,?,0.154487,0,1.25,0,1.234375,0,1234.375,910178,907585,102949,86.771508,34.830789,?
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1709,9733,1081,170,911,0,15.726179,84.273821,0,0.028024,0.038302,0.13945,98.424988,99.991775,4848.906283,5879.070515,-1030.164232,4.485575,5.438548,-0.952973,582.555507,0.538904,12.014163,0.096774,3,0.014286,15,0.985714,1035,0.903226,28,0.166667,0.096774,0.122449,0.107589,0.790353,0.155429,0.157262,0.130668,0.869332,0.842738,?,0.157262,?,?,0.593632,0.100559,?,0.157262,0,1.328,0,1.328125,0,1328.125,910178,907585,102949,85.19889,34.549414,?
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1709,9733,1081,166,915,0,15.356152,84.643848,0,0.026648,0.038418,0.139558,98.716451,100.062989,4856.150651,5949.983499,-1093.832849,4.492276,5.504148,-1.011871,566.142889,0.523721,11.658265,0.21875,7,0.014299,15,0.985701,1034,0.78125,25,0.318182,0.21875,0.259259,0.24541,0.816537,0.167837,0.153562,0.128986,0.871014,0.846438,?,0.153562,?,?,0.582517,0.094329,?,0.153562,0,1.195,0,1.171875,0,1171.875,910178,907585,102949,85.661425,35.010022,?
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1709,9733,1081,166,915,0,15.356152,84.643848,0,0.024553,0.038348,0.139487,98.534999,100.009744,4859.15045,5743.075543,-883.925093,4.495051,5.312743,-0.817692,585.534121,0.54166,12.050134,0.15625,5,0.017159,18,0.982841,1031,0.84375,27,0.217391,0.15625,0.181818,0.163363,0.80611,0.183388,0.153562,0.13073,0.86927,0.846438,?,0.153562,?,?,0.585921,0.097358,?,0.153562,0,1.491,0,1.46875,0,1468.75,910178,907585,102949,86.123959,34.715156,?
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1709,9733,1081,161,920,0,14.893617,85.106383,0,0.020603,0.038313,0.139453,98.429818,99.968242,4869.71482,5848.39509,-978.68027,4.504824,5.410171,-0.905347,585.624119,0.541743,12.02584,0.28125,9,0.020972,22,0.979028,1027,0.71875,23,0.290323,0.28125,0.285714,0.264316,0.800301,0.137992,0.148936,0.129327,0.870673,0.851064,?,0.148936,?,?,0.588586,0.097609,?,0.148936,0,1.437,0,1.421875,0,1421.875,910178,907585,102949,85.568918,34.535924,?
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1709,42658,4740,794,3946,0,16.751055,83.248945,0,0.068942,0.03609,0.134882,97.025052,98.906717,23432.939176,26059.370164,-2626.430987,4.943658,5.497757,-0.554099,4449.971058,0.938812,18.990239,0.081081,6,0.007501,35,0.992499,4631,0.918919,68,0.146341,0.081081,0.104348,0.098504,0.792358,0.085078,0.167511,0.100385,0.899615,0.832489,0.14265,0.167511,0.111342,0.07328,0.685698,0.105969,0.079112,0.167511,0.016,25.988,0.015625,25.75,15.625,25750,3972291,3969674,443300,86.666667,35.489369,?
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.171,42658,4740,776,3964,0,16.371308,83.628692,0,0.062817,0.036079,0.134889,96.993836,98.911448,23436.054482,26462.369813,-3026.315331,4.944315,5.582778,-0.638463,4405.942208,0.929524,18.799846,0.094595,7,0.004072,19,0.995928,4647,0.905405,67,0.269231,0.094595,0.14,0.151937,0.806969,0.132061,0.163713,0.103198,0.896802,0.836287,0.15883,0.163713,0.110279,0.073567,0.6838,0.108023,0.078681,0.163713,0.015,28.747,0.015625,28.53125,15.625,28531.25,3972291,3969674,443300,86.666667,35.464962,?
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.171,42658,4740,772,3968,0,16.28692,83.71308,0,0.062193,0.036037,0.134758,96.882097,98.815798,23431.628457,25932.762316,-2501.133859,4.943382,5.471047,-0.527665,4464.525775,0.941883,19.053417,0.081081,6,0.005358,25,0.994642,4641,0.918919,68,0.193548,0.081081,0.114286,0.116459,0.775465,0.101508,0.162869,0.102849,0.897151,0.837131,0.148419,0.162869,0.108639,0.070289,0.688836,0.110123,0.079391,0.162869,0,30.888,0,30.640625,0,30640.625,3972291,3969674,443300,86.772152,35.259783,?
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1711,42658,4740,774,3966,0,16.329114,83.670886,0,0.064731,0.036076,0.134875,96.986117,98.899384,23433.716592,25943.882935,-2510.166343,4.943822,5.473393,-0.529571,4461.668987,0.94128,19.039528,0.068493,5,0.006214,29,0.993786,4638,0.931507,68,0.147059,0.068493,0.093458,0.090878,0.834232,0.092259,0.163291,0.100508,0.899492,0.836709,?,0.163291,?,?,0.688746,0.10602,?,0.163291,0.015,32.332,0.015625,31.84375,15.625,31843.75,3972291,3969674,443300,86.940928,35.494333,?
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1711,42658,4740,772,3968,0,16.28692,83.71308,0,0.062993,0.036114,0.135016,97.086773,99.004315,23436.855993,26256.784991,-2819.928998,4.944484,5.539406,-0.594922,4360.157364,0.919864,18.603849,0.068493,5,0.006214,29,0.993786,4638,0.931507,68,0.147059,0.068493,0.093458,0.090878,0.757053,0.072325,0.162869,0.102212,0.897788,0.837131,?,0.162869,?,?,0.680078,0.103337,?,0.162869,0.016,31.38,0.015625,30.984375,15.625,30984.375,3972291,3969674,443300,86.413502,35.534872,?
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,6,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1712,42658,4740,815,3925,0,17.194093,82.805907,0,0.072742,0.036029,0.134689,96.858743,98.764663,23433.491262,26204.005742,-2770.51448,4.943775,5.528271,-0.584497,4495.871877,0.948496,19.185668,0.136986,10,0.005571,26,0.994429,4641,0.863014,63,0.277778,0.136986,0.183486,0.186398,0.811992,0.109725,0.171941,0.1016,0.8984,0.828059,0.168284,0.171941,0.117755,0.083168,0.692916,0.110984,0.086169,0.171941,0.016,31.424,0.015625,31.078125,15.625,31078.125,3972291,3969674,443300,86.49789,35.351617,?
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1712,42658,4740,808,3932,0,17.046414,82.953586,0,0.072069,0.036062,0.134842,96.949367,98.877204,23432.979635,26969.150416,-3536.17078,4.943667,5.689694,-0.746028,4328.546773,0.913196,18.472029,0.09589,7,0.004714,22,0.995286,4645,0.90411,66,0.241379,0.09589,0.137255,0.143982,0.798426,0.115246,0.170464,0.100699,0.899301,0.829536,?,0.170464,?,?,0.679732,0.110629,?,0.170464,0.015,31.929,0.015625,31.53125,15.625,31531.25,3972291,3969674,443300,85.232068,35.151816,?
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1713,42658,4740,743,3997,0,15.675105,84.324895,0,0.055814,0.036136,0.135086,97.145303,99.054578,23436.867363,26824.915921,-3388.048559,4.944487,5.659265,-0.714778,4274.294868,0.90175,18.237484,0.013514,1,0.006858,32,0.993142,4634,0.986486,73,0.030303,0.013514,0.018692,0.009923,0.769868,0.056476,0.156751,0.102985,0.897015,0.843249,0.142213,0.156751,0.102719,0.062546,0.678232,0.101293,0.081248,0.156751,0,30.991,0,30.703125,0,30703.125,3972291,3969674,443300,85.654008,35.311078,?
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1713,42659,4739,776,3963,0,16.374763,83.625237,0,0.063833,0.036093,0.134928,97.032455,98.941075,23427.927391,26408.964927,-2981.037537,4.943644,5.572687,-0.629044,4353.324702,0.918617,18.581775,0.094595,7,0.00493,23,0.99507,4642,0.905405,67,0.233333,0.094595,0.134615,0.140164,0.776681,0.112838,0.163748,0.101852,0.898148,0.836252,0.13028,0.163748,0.107517,0.06704,0.684413,0.104323,0.074063,0.163748,0.016,31.216,0.015625,30.859375,15.625,30859.375,3972384,3969767,443207,86.769361,35.391764,?
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1714,42659,4739,749,3990,0,15.805022,84.194978,0,0.057836,0.036092,0.134976,97.029801,98.976171,23428.24718,26210.775093,-2782.527913,4.943711,5.530866,-0.587155,4362.642719,0.920583,18.621294,0.027027,2,0.004716,22,0.995284,4643,0.972973,72,0.083333,0.027027,0.040816,0.038969,0.801217,0.073388,0.15805,0.102645,0.897355,0.84195,?,0.15805,?,?,0.683015,0.103437,?,0.15805,0,31.573,0,30.84375,0,30843.75,3972384,3969767,443207,86.832665,35.264327,?
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1714,26842,2983,547,2436,0,18.337244,81.662756,0,0.103666,0.035662,0.133882,95.552262,98.008505,14916.804546,15359.697779,-442.893233,5.000605,5.149077,-0.148472,3376.71687,1.131987,22.636999,0.136364,6,0.005784,17,0.994216,2922,0.863636,38,0.26087,0.136364,0.179104,0.179966,0.802971,0.128739,0.183372,0.082787,0.917213,0.816628,0.177049,0.183372,0.14322,0.108606,0.731247,0.135478,0.124623,0.183372,0,7.909,0,7.875,0,7875,2501399,2498782,279895,87.227623,33.171633,?
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1714,26842,2983,539,2444,0,18.069058,81.930942,0,0.100244,0.035672,0.133855,95.583531,97.992783,14914.523162,15237.421893,-322.898731,4.99984,5.108086,-0.108246,3429.006153,1.149516,22.991055,0.159091,7,0.005104,15,0.994896,2924,0.840909,37,0.318182,0.159091,0.212121,0.21696,0.883182,0.128504,0.180691,0.083413,0.916587,0.819309,?,0.180691,?,?,0.732037,0.136695,?,0.180691,0.016,7.86,0.015625,7.765625,15.625,7765.625,2501399,2498782,279895,87.998659,33.126935,?
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1714,26842,2983,528,2455,0,17.700302,82.299698,0,0.096002,0.035632,0.133875,95.476672,98.007264,14915.352048,14998.655278,-83.303229,5.000118,5.028044,-0.027926,3446.838885,1.155494,23.109336,0.181818,8,0.005784,17,0.994216,2922,0.818182,36,0.32,0.181818,0.231884,0.232784,0.850266,0.152222,0.177003,0.083199,0.916801,0.822997,0.183909,0.177003,0.135446,0.104155,0.736066,0.134695,0.118061,0.177003,0,8.248,0,8.21875,0,8218.75,2501399,2498782,279895,88.535032,32.875182,?
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1714,26842,2983,526,2457,0,17.633255,82.366745,0,0.096407,0.035719,0.134113,95.713192,98.184933,14910.285351,15393.284194,-482.998844,4.998419,5.160337,-0.161917,3327.739787,1.115568,22.318418,0.090909,4,0.008166,24,0.991834,2915,0.909091,40,0.142857,0.090909,0.111111,0.103443,0.791549,0.077471,0.176333,0.081999,0.918001,0.823667,0.16423,0.176333,0.133892,0.099421,0.725854,0.13027,0.109521,0.176333,0,8.065,0,8.046875,0,8046.875,2501399,2498782,279895,88.099229,33.059888,?
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1715,26842,2983,527,2456,0,17.666778,82.333222,0,0.096892,0.035686,0.133954,95.620078,98.06293,14917.742192,15008.16173,-90.419538,5.000919,5.031231,-0.030312,3438.829107,1.152809,23.051941,0.204545,9,0.004423,13,0.995577,2926,0.795455,35,0.409091,0.204545,0.272727,0.281962,0.869784,0.136095,0.176668,0.082352,0.917648,0.823332,0.169802,0.176668,0.136851,0.101792,0.735115,0.133553,0.122147,0.176668,0.015,8.236,0.015625,8.1875,15.625,8187.5,2501399,2498782,279895,88.602078,33.063175,?
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,6,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1715,26843,2982,513,2469,0,17.203219,82.796781,0,0.090852,0.03575,0.134172,95.791533,98.223374,14907.193154,15702.268275,-795.07512,4.999059,5.265684,-0.266625,3336.032756,1.118723,22.378678,0.136364,6,0.00953,28,0.99047,2910,0.863636,38,0.176471,0.136364,0.153846,0.14404,0.83607,0.119012,0.172032,0.08316,0.91684,0.827968,?,0.172032,?,?,0.724589,0.128445,?,0.172032,0,7.702,0,7.6875,0,7687.5,2501492,2498875,279802,87.860496,32.997988,?
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1715,26843,2982,546,2436,0,18.309859,81.690141,0,0.103806,0.035629,0.133777,95.467424,97.933106,14908.964679,15440.853194,-531.888515,4.999653,5.178019,-0.178366,3427.761063,1.149484,22.991275,0.113636,5,0.006467,19,0.993533,2919,0.886364,39,0.208333,0.113636,0.147059,0.144617,0.816805,0.092385,0.183099,0.081466,0.918534,0.816901,?,0.183099,?,?,0.734173,0.137901,?,0.183099,0,7.686,0,7.6875,0,7687.5,2501492,2498875,279802,87.558685,33.023632,?
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1715,26843,2982,516,2466,0,17.303823,82.696177,0,0.090534,0.035774,0.134233,95.856701,98.268082,14906.931989,15541.962919,-635.03093,4.998971,5.211926,-0.212955,3282.898182,1.100905,22.022628,0.116279,5,0.007826,23,0.992174,2916,0.883721,38,0.178571,0.116279,0.140845,0.134058,0.811085,0.094539,0.173038,0.085368,0.914632,0.826962,0.16439,0.173038,0.131014,0.095121,0.71924,0.127056,0.11707,0.173038,0,7.889,0,7.859375,0,7859.375,2501492,2498875,279802,87.625755,33.376073,?
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1715,26843,2982,526,2456,0,17.639168,82.360832,0,0.095663,0.03574,0.134136,95.764855,98.196169,14907.026526,15371.771495,-464.744969,4.999003,5.154853,-0.15585,3324.083566,1.114716,22.29877,0.046512,2,0.007145,21,0.992855,2918,0.953488,41,0.086957,0.046512,0.060606,0.053644,0.796739,0.078382,0.176392,0.082952,0.917048,0.823608,?,0.176392,?,?,0.728918,0.12845,?,0.176392,0,7.763,0,7.765625,0,7765.625,2501492,2498875,279802,87.726358,33.131469,?
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1715,26843,2982,548,2434,0,18.376928,81.623072,0,0.10329,0.03568,0.133892,95.601553,98.01673,14909.043733,15334.048011,-425.004279,4.999679,5.142203,-0.142523,3378.728495,1.133041,22.662275,0.090909,4,0.008169,24,0.991831,2914,0.909091,40,0.142857,0.090909,0.111111,0.103439,0.841284,0.101396,0.183769,0.082656,0.917344,0.816231,0.180101,0.183769,0.139275,0.108165,0.73158,0.133526,0.110566,0.183769,0,7.514,0,7.515625,0,7515.625,2501492,2498875,279802,87.793427,33.23273,?
8_no_forced_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.lazy.IBk,'-K 65 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220607.1715,25699,2856,454,2402,0,15.896359,84.103641,0,0.037303,0.036067,0.13502,97.830849,99.450771,13549.942085,15278.318821,-1728.376736,4.744377,5.349551,-0.605174,2240.900422,0.784629,16.538081,0.096774,6,0.011811,33,0.988189,2761,0.903226,56,0.153846,0.096774,0.118812,0.106688,0.747538,0.098771,0.158964,0.123768,0.876232,0.841036,?,0.158964,?,?,0.636297,0.098458,?,0.158964,0,8.373,0,8.359375,0,8359.375,2395108,2392491,268092,87.359944,33.212501,?
