@relation InstanceResultListener

@attribute Key_Dataset {0_all-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1_man-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,2_woman-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,3_old-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,8_no_forced_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9_light_1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10_light_2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,11_light_3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast}
@attribute Key_Run {1}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.functions.Logistic}
@attribute Key_Scheme_options {'-R 10.0 -M 1 -num-decimal-places 4'}
@attribute Key_Scheme_version_ID {3932117032546553727}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
0_all-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.functions.Logistic,'-R 10.0 -M 1 -num-decimal-places 4',3932117032546553727,20220607.1941,52542,5838,866,4972,0,14.833847,85.166153,0,0.002422,0.036995,0.136248,99.688167,100.023316,28528.261496,28368.616965,159.644531,4.88665,4.859304,0.027346,638.420855,0.109356,2.237854,0,0,0,0,1,5733,1,105,?,0,?,?,0.538023,0.020089,0.148338,0.146099,0.853901,0.851662,?,0.148338,?,?,0.561185,0.065715,?,0.148338,1.281,0.171,1.28125,0.171875,1281.25,171.875,11860,4888879,545407,95.443645,76.997226,?
1_man-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.functions.Logistic,'-R 10.0 -M 1 -num-decimal-places 4',3932117032546553727,20220607.1941,27176,3020,377,2643,0,12.483444,87.516556,0,-0.000213,0.036952,0.137322,99.194623,100.623051,14986.807113,15003.490019,-16.682906,4.962519,4.968043,-0.005524,723.461727,0.239557,4.827324,0,0,0,0,1,2963,1,57,?,0,?,?,0.455986,0.017931,0.124834,0.124777,0.875223,0.875166,?,0.124834,?,?,0.568417,0.061629,?,0.124834,0.563,0.093,0.5625,0.09375,562.5,93.75,11860,2529841,283333,95.496689,76.791975,?
1_man-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.functions.Logistic,'-R 10.0 -M 1 -num-decimal-places 4',3932117032546553727,20220607.1941,27176,3020,386,2634,0,12.781457,87.218543,0,0.003692,0.037023,0.137382,99.381857,100.665397,14991.842008,15028.21229,-36.370282,4.964186,4.976229,-0.012043,705.327565,0.233552,4.704743,0,0,0,0,1,2963,1,57,?,0,?,?,0.459267,0.018251,0.127815,0.12417,0.87583,0.872185,?,0.127815,?,?,0.558064,0.060717,?,0.127815,0.562,0.094,0.5625,0.09375,562.5,93.75,11860,2529841,283333,95.662252,77.223088,?
1_man-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.functions.Logistic,'-R 10.0 -M 1 -num-decimal-places 4',3932117032546553727,20220607.1941,27176,3020,376,2644,0,12.450331,87.549669,0,-0.000151,0.036948,0.137275,99.181968,100.587715,14991.152845,15028.725986,-37.573141,4.963958,4.976399,-0.012441,759.050883,0.251341,5.063326,0,0,0,0,1,2963,1,57,?,0,?,?,0.558295,0.026485,0.124503,0.124396,0.875604,0.875497,?,0.124503,?,?,0.565883,0.062622,?,0.124503,0.594,0.125,0.59375,0.125,593.75,125,11860,2529841,283333,95.397351,76.838722,?
1_man-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.functions.Logistic,'-R 10.0 -M 1 -num-decimal-places 4',3932117032546553727,20220607.1941,27176,3020,410,2610,0,13.576159,86.423841,0,0.011418,0.036946,0.137086,99.174272,100.44794,14991.226792,14992.048029,-0.821238,4.963982,4.964254,-0.000272,752.132099,0.24905,5.017148,0,0,0,0,1,2963,1,57,?,0,?,?,0.554044,0.023622,0.135762,0.124334,0.875666,0.864238,?,0.135762,?,?,0.561047,0.06326,?,0.135762,0.578,0.078,0.578125,0.078125,578.125,78.125,11860,2529841,283333,95.728477,76.679652,?
1_man-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.functions.Logistic,'-R 10.0 -M 1 -num-decimal-places 4',3932117032546553727,20220607.1941,27176,3020,420,2600,0,13.907285,86.092715,0,0.015926,0.036933,0.137289,99.138958,100.593216,14995.825124,15044.649262,-48.824139,4.965505,4.981672,-0.016167,754.026117,0.249678,5.02824,0,0,0,0,1,2964,1,56,?,0,?,?,0.449965,0.019702,0.139073,0.123249,0.876751,0.860927,?,0.139073,?,?,0.559208,0.061937,?,0.139073,0.578,0.094,0.578125,0.078125,578.125,78.125,11860,2529841,283333,95.13245,76.372549,?
1_man-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,6,weka.classifiers.functions.Logistic,'-R 10.0 -M 1 -num-decimal-places 4',3932117032546553727,20220607.1941,27176,3020,385,2635,0,12.748344,87.251656,0,0.003331,0.036999,0.13741,99.317572,100.684109,14993.639283,15038.812425,-45.173142,4.964781,4.979739,-0.014958,727.789726,0.24099,4.85399,0,0,0,0,1,2964,1,56,?,0,?,?,0.515532,0.020099,0.127483,0.124085,0.875915,0.872517,?,0.127483,?,?,0.562519,0.062719,?,0.127483,0.578,0.094,0.578125,0.09375,578.125,93.75,11860,2529841,283333,95.662252,77.171796,?
1_man-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.functions.Logistic,'-R 10.0 -M 1 -num-decimal-places 4',3932117032546553727,20220607.1941,27177,3019,395,2624,0,13.083803,86.916197,0,0.007717,0.037003,0.137364,99.32944,100.652715,14982.847144,15006.706054,-23.85891,4.962851,4.970754,-0.007903,709.293019,0.234943,4.734034,0,0,0,0,1,2963,1,56,?,0,?,?,0.501055,0.021191,0.130838,0.123174,0.876826,0.869162,?,0.130838,?,?,0.563637,0.060777,?,0.130838,0.562,0.094,0.5625,0.09375,562.5,93.75,11860,2529934,283240,96.223915,77.161636,?
1_man-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.functions.Logistic,'-R 10.0 -M 1 -num-decimal-places 4',3932117032546553727,20220607.1941,27177,3019,418,2601,0,13.845644,86.154356,0,0.014176,0.036928,0.136893,99.125519,100.305186,14986.838056,14911.807574,75.030482,4.964173,4.93932,0.024853,771.00411,0.255384,5.144542,0,0,0,0,1,2962,1,57,?,0,?,?,0.45819,0.017462,0.138456,0.12426,0.87574,0.861544,?,0.138456,?,?,0.57089,0.065136,?,0.138456,0.578,0.078,0.5625,0.078125,562.5,78.125,11860,2529934,283240,95.925803,77.122018,?
1_man-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.functions.Logistic,'-R 10.0 -M 1 -num-decimal-places 4',3932117032546553727,20220607.1941,27177,3019,392,2627,0,12.984432,87.015568,0,0.006175,0.036935,0.137201,99.143479,100.529926,14987.710569,14941.663227,46.047342,4.964462,4.949209,0.015253,766.960363,0.254045,5.117262,0,0,0,0,1,2962,1,57,?,0,?,?,0.625224,0.030739,0.129844,0.123443,0.876557,0.870156,?,0.129844,?,?,0.573207,0.066055,?,0.129844,0.563,0.109,0.5625,0.09375,562.5,93.75,11860,2529934,283240,95.395826,77.046029,?
