@relation pressed_keys

@attribute pressed_key numeric
@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric

@data
97,12,2,16,1,332,158,-2.28
115,20,2,18,2,333,153,-0.44
8,17,2,17,2,331,164,-1.82
8,17,3,17,2,325,155,-2.78
97,16,2,17,1,330,163,-0.91
115,17,2,17,2,326,150,0.47
105,16,2,17,2,327,150,0.0
32,17,2,17,2,327,151,0.47
99,16,2,16,2,339,156,1.86
111,18,2,17,2,337,155,1.81
110,19,3,17,2,335,154,0.91
99,18,2,17,2,335,155,0.91
101,16,2,17,2,335,156,1.39
98,12,2,15,2,347,159,2.29
105,11,2,15,2,347,156,2.33
100,18,2,17,2,346,156,2.76
111,12,1,15,1,376,138,1.7
44,12,1,15,1,359,139,1.75
32,17,3,18,3,359,130,3.56
101,18,2,18,2,359,133,2.65
115,19,3,17,3,365,129,2.62
116,17,2,17,3,357,129,2.67
101,18,3,18,2,346,129,0.45
32,16,2,18,2,351,129,3.11
109,17,2,18,2,353,128,2.65
117,17,3,18,3,361,127,3.09
110,19,2,18,3,363,129,3.53
100,18,2,18,3,362,127,3.59
111,18,2,18,2,361,125,4.0
32,16,2,17,3,359,125,4.0
101,16,2,18,2,358,126,3.59
114,16,3,17,3,355,125,3.59
97,16,2,17,3,351,125,1.8
32,17,2,17,2,350,125,3.14
100,16,2,17,3,352,125,3.14
101,17,2,18,2,354,127,3.14
32,13,2,18,2,349,131,2.69
108,17,3,17,3,350,127,3.09
111,17,2,17,2,354,126,3.5
115,16,2,16,3,353,126,3.11
109,17,2,16,2,352,128,1.75
115,15,2,17,2,354,128,3.11
116,17,2,19,2,348,126,1.81
101,18,2,18,2,348,126,1.35
8,19,2,18,2,344,128,1.33
8,18,2,19,2,349,130,2.69
8,19,2,18,2,353,131,3.11
8,19,2,19,2,352,131,3.11
32,18,2,19,3,354,132,2.67
109,13,2,16,2,356,132,3.09
105,13,1,18,2,362,130,2.23
115,13,1,17,2,361,128,2.25
116,12,2,16,2,353,127,3.17
101,17,2,16,2,350,124,2.31
114,17,2,18,2,354,124,3.2
105,17,2,18,3,354,124,2.72
111,16,2,16,2,351,122,2.27
115,16,2,17,2,353,123,2.27
32,14,2,15,2,353,125,2.29
121,12,2,17,2,353,127,1.8
32,15,2,16,2,354,124,3.2
108,16,2,16,2,355,122,2.27
97,16,2,16,2,354,121,3.17
115,15,2,17,2,349,123,1.85
32,15,3,16,2,349,121,2.74
108,12,2,17,1,355,130,1.34
101,13,2,18,2,362,129,1.78
121,11,2,16,1,363,125,1.81
101,16,2,15,3,363,122,2.69
110,14,2,16,2,357,124,3.22
100,14,2,15,3,352,123,0.92
97,13,2,15,2,350,123,0.47
115,14,2,17,2,349,124,0.92
32,13,2,15,2,348,124,1.83
115,15,2,16,2,349,126,0.91
32,14,2,16,2,347,128,0.46
99,13,2,16,2,349,128,1.81
111,14,2,16,2,349,128,1.36
110,12,1,18,1,350,129,2.21
118,13,3,16,3,340,125,1.34
101,14,2,17,3,333,127,-0.44
114,11,3,16,2,328,127,-0.44
116,10,3,15,2,328,128,-0.45
105,11,3,16,2,334,129,-0.88
97,10,3,16,2,332,127,-0.89
32,12,2,15,2,332,127,-0.89
101,13,2,16,2,330,128,-1.34
110,11,3,16,2,332,129,-0.89
32,15,2,16,2,334,128,-1.77
109,14,3,16,2,336,128,-0.44
117,17,2,18,2,344,127,0.46
110,11,2,?,?,342,127,0.0
100,14,3,16,3,340,120,0.91
111,12,3,16,2,340,121,1.36
32,13,3,16,3,339,123,0.46
116,12,2,16,2,341,125,0.47
101,12,2,15,2,340,126,-0.45
105,13,2,15,3,339,127,0.0
8,16,2,18,2,346,127,1.36
111,12,2,17,2,349,131,1.36
108,18,2,19,2,350,130,0.45
111,19,2,19,3,353,128,1.8
103,19,2,19,3,354,128,2.27
117,18,2,19,2,352,127,1.8
99,19,2,19,2,350,126,2.72
8,12,2,16,2,351,133,0.9
161,12,1,17,2,354,134,0.89
8,10,2,14,2,358,134,2.27
8,18,2,18,3,360,129,2.67
8,18,2,19,2,361,132,3.56
103,15,2,17,2,365,137,4.0
117,13,2,16,2,363,137,3.53
8,16,2,17,3,359,132,4.03
105,16,1,18,2,366,135,3.59
99,12,2,17,1,367,132,4.48
111,15,2,15,3,356,127,3.14
45,14,3,16,3,337,129,2.25
101,12,3,16,3,337,131,2.27
115,14,2,15,3,336,132,0.9
99,14,2,16,2,344,132,1.83
111,10,2,15,2,350,134,2.27
108,13,2,16,2,349,132,3.2
97,12,3,15,2,345,133,1.81
115,13,1,18,1,339,135,0.45
116,22,2,21,3,339,134,0.9
105,18,2,19,3,345,133,2.25
99,12,2,16,2,337,135,1.36
