@relation pressed_keys

@attribute pressed_key numeric
@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric

@data
97,13,2,14,1,331,114,-5.75
115,8,3,11,2,329,115,-4.89
237,8,2,11,1,335,122,-4.4
32,16,3,15,3,335,123,-3.77
99,11,3,15,1,333,128,-3.88
111,11,2,14,1,331,128,-4.32
110,11,2,14,1,328,128,-5.23
99,9,2,17,1,328,129,-4.32
101,9,2,14,2,325,128,-4.8
98,10,2,13,1,324,127,-4.8
105,9,2,13,2,326,128,-4.32
100,15,2,14,2,325,126,-5.18
111,16,3,14,4,325,125,-4.63
44,11,1,15,2,327,128,-4.8
32,10,2,16,2,325,129,-4.8
101,16,3,15,3,323,129,-4.63
115,11,2,14,1,324,130,-3.84
116,10,1,14,1,321,130,-4.76
101,11,1,15,1,318,131,-5.23
32,16,4,15,4,319,129,-5.13
109,8,2,14,1,319,131,-5.28
117,9,2,14,1,322,128,-5.28
110,9,2,15,2,321,128,-6.23
100,10,2,15,2,320,127,-4.36
111,8,2,12,1,322,129,-4.32
32,10,2,15,1,319,131,-5.28
101,10,2,15,1,313,131,-6.23
114,11,1,15,2,313,132,-6.23
97,16,1,16,2,309,132,-6.17
32,11,2,15,2,312,131,-6.17
101,11,2,15,1,317,131,-5.28
108,9,2,12,1,316,131,-5.75
32,16,4,14,4,316,130,-5.09
100,12,2,15,1,315,133,-5.75
101,8,3,22,1,314,134,-6.29
32,8,2,13,1,313,132,-5.28
108,16,3,13,4,318,130,-5.04
111,16,3,14,3,317,131,-4.13
115,15,3,14,3,316,131,-5.5
32,16,3,14,4,315,132,-5.55
109,9,1,12,2,317,138,-2.47
105,8,2,12,1,319,138,-2.47
115,10,1,15,1,318,138,-2.47
116,9,2,15,1,311,138,-2.97
101,10,1,14,1,310,138,-4.89
114,9,1,14,1,309,138,-3.43
105,8,2,13,1,309,137,-3.95
111,9,1,15,1,308,137,-4.94
115,6,3,?,?,305,137,-5.53
32,15,3,14,3,335,131,-1.92
121,9,1,14,2,330,140,-1.94
32,7,2,12,1,328,139,-2.45
108,10,2,16,1,323,139,-2.97
97,10,1,15,1,322,139,-3.46
115,10,1,16,0,320,139,-3.92
32,7,2,13,1,318,139,-3.92
108,10,1,15,1,317,139,-3.43
101,8,1,14,2,318,139,-3.92
121,9,2,14,2,319,139,-2.91
101,11,1,15,1,318,139,-3.4
110,16,3,16,3,319,138,-2.86
100,15,1,15,2,317,139,-4.36
97,11,1,15,2,315,138,-3.95
115,2,4,14,0,311,133,-5.98
32,15,3,14,3,312,122,-4.89
121,8,2,15,1,314,134,-4.49
32,9,2,14,1,313,133,-5.38
115,9,1,16,1,312,134,-5.43
101,10,2,16,1,311,134,-5.38
32,8,3,?,?,310,134,-5.92
99,5,3,15,1,309,133,-5.43
111,6,3,14,1,309,133,-6.41
110,6,2,12,1,310,132,-5.98
118,9,2,14,1,307,135,-5.92
101,10,2,15,2,307,135,-5.43
114,9,2,14,1,305,132,-5.43
116,9,1,14,2,305,131,-5.92
237,8,2,14,2,319,129,-2.97
