@relation pressed_keys

@attribute pressed_key numeric
@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric

@data
101,22,3,22,3,312,188,-1.49
108,17,1,17,2,318,190,-0.37
32,17,1,18,1,318,190,0.0
97,22,2,21,2,321,190,-0.74
98,21,1,20,2,323,190,0.0
117,19,2,19,2,318,192,-0.74
101,20,2,22,2,318,191,-1.86
108,18,2,18,2,318,192,-0.37
111,18,2,18,2,321,192,0.37
32,22,3,23,3,322,192,-0.36
101,22,2,22,3,321,194,-0.74
115,22,1,21,2,322,195,-0.37
112,17,2,17,2,323,195,0.38
97,23,2,23,3,324,195,-0.37
241,17,2,17,2,322,197,0.75
111,16,2,16,1,323,196,0.37
108,18,2,18,2,324,197,-0.36
32,20,1,22,2,323,197,0.38
100,21,1,?,?,322,197,-0.75
101,21,2,23,2,323,197,-0.37
32,20,2,22,2,324,198,0.0
98,21,2,19,2,326,199,0.75
97,22,2,23,3,324,199,0.38
114,20,2,24,2,322,198,-0.74
98,19,3,20,2,323,199,1.13
97,23,2,22,2,325,199,0.38
32,20,2,19,2,325,199,0.38
98,20,2,19,2,325,200,0.0
108,18,2,18,2,323,200,0.0
97,23,2,22,2,324,201,-0.36
110,19,1,20,3,323,200,0.0
99,21,2,21,2,324,201,0.0
97,23,2,23,2,323,200,0.37
32,21,2,22,3,323,198,0.0
109,19,1,17,2,322,201,0.0
101,21,2,22,2,322,203,-0.74
32,25,2,23,2,322,202,-1.1
115,20,2,22,1,323,202,-0.74
101,22,2,25,2,323,202,0.0
241,17,1,17,2,324,203,-0.36
97,17,2,18,3,322,203,0.74
108,20,3,17,2,324,202,0.0
97,24,2,25,3,324,202,-0.74
32,19,2,19,3,324,201,-0.36
117,18,2,18,2,325,203,0.38
110,21,2,20,1,326,204,0.0
97,25,2,23,2,324,204,0.0
32,22,2,24,3,322,205,-1.1
115,25,1,22,1,321,205,-1.86
101,22,2,22,2,321,205,-0.73
114,20,2,21,2,321,206,-0.74
105,17,2,18,1,322,206,0.0
101,20,2,20,2,322,205,-0.37
32,21,3,25,2,323,206,0.0
100,?,?,21,1,322,207,-1.48
101,20,3,22,2,322,208,-0.74
32,?,?,22,1,322,207,-0.37
114,20,2,?,?,321,207,-0.37
101,21,3,23,2,324,208,-1.1
116,18,3,20,2,328,207,-0.37
114,20,3,21,3,335,206,0.38
97,22,2,23,2,333,207,0.0
116,?,?,20,1,317,209,-1.85
111,18,1,18,1,325,208,-0.74
115,22,1,?,?,323,209,-1.84
32,14,3,17,2,317,208,-1.1
105,17,3,20,2,319,210,-1.47
108,17,3,18,2,318,213,-1.47
117,19,3,18,2,319,211,-1.48
115,22,3,24,2,322,213,-2.17
116,21,2,22,2,320,213,-1.1
114,?,?,22,2,322,212,-2.22
101,20,2,21,2,320,214,-1.47
115,?,?,?,?,322,213,-1.47
