@relation pressed_keys

@attribute pressed_key numeric
@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric

@data
97,21,3,23,3,386,227,-2.92
115,18,4,21,2,379,227,-4.07
205,15,4,18,3,385,224,-1.08
32,22,2,22,1,381,220,-1.46
99,15,4,24,3,382,226,-0.36
111,16,4,17,2,392,224,0.74
110,18,3,24,3,397,227,0.75
99,20,3,21,3,392,228,0.73
101,17,4,20,1,375,228,-2.94
98,19,5,22,1,373,229,-2.92
105,16,4,26,2,382,229,-2.2
100,16,3,19,2,393,228,0.37
111,18,2,18,1,391,227,0.74
32,?,?,22,1,382,220,-1.46
101,24,3,?,?,381,219,-2.52
115,21,4,20,3,379,221,-2.24
116,19,5,19,3,373,220,-3.65
101,18,4,21,3,369,219,-5.21
32,21,4,20,3,370,219,-5.13
109,?,?,?,?,392,219,-1.11
117,15,3,20,1,396,223,-1.86
110,15,4,23,3,402,225,0.0
100,18,3,22,2,395,226,-1.47
111,14,4,22,2,396,227,-1.46
32,17,3,20,2,398,222,-1.86
101,18,5,23,2,391,221,-1.1
114,18,3,23,2,386,220,-1.47
97,19,4,22,3,384,221,-3.33
32,?,?,?,?,383,217,-2.2
101,15,3,20,1,384,220,-2.55
108,16,5,23,2,383,224,-3.67
32,18,4,23,3,381,224,-2.92
100,16,4,22,3,380,222,-2.96
101,18,3,23,1,379,223,-3.28
32,17,3,25,1,379,222,-4.07
108,16,4,17,1,382,222,-2.57
111,16,5,17,2,388,222,-1.46
115,19,1,20,1,389,216,-1.82
32,18,3,23,0,388,216,-3.31
109,16,3,19,1,385,222,-3.33
105,19,4,21,3,388,222,-1.1
115,19,3,22,3,391,221,-1.47
116,19,4,21,3,386,222,-2.94
101,18,4,20,1,382,221,-2.57
114,19,4,23,2,379,222,-3.28
105,18,3,22,2,388,223,-3.28
111,14,4,20,2,399,225,-0.37
115,18,3,24,2,394,225,-0.73
32,?,?,?,?,382,219,-4.07
121,16,4,21,3,389,221,-1.86
32,17,4,17,3,390,220,-1.46
108,17,3,20,2,392,222,-1.84
97,17,4,26,2,390,221,-1.12
115,18,3,?,?,390,222,-0.73
32,?,?,?,?,385,219,-1.45
108,18,5,15,1,381,221,-2.19
101,18,4,17,1,383,221,-1.84
121,19,4,21,2,386,222,-1.84
101,16,4,25,3,398,223,0.37
110,17,3,24,2,396,225,-0.73
100,19,3,28,2,387,224,-1.1
115,17,4,26,1,362,222,-5.95
32,16,3,18,2,370,216,-4.44
121,17,3,20,2,387,218,-1.85
32,17,3,21,3,390,217,-3.35
115,?,?,?,?,391,218,-2.22
101,17,4,23,1,380,219,-2.59
32,19,4,22,2,377,218,-3.28
99,18,4,21,2,375,220,-2.98
111,16,4,24,2,377,222,-3.33
110,16,4,23,2,381,223,-2.55
118,14,2,16,0,376,216,-4.37
101,18,3,24,3,372,220,-3.78
114,17,4,22,2,368,220,-5.54
116,16,4,17,1,368,221,-4.91
237,16,4,19,2,389,222,-0.36
97,20,3,25,2,382,222,-2.24
32,15,3,18,1,375,218,-4.74
101,17,5,18,3,378,221,-2.94
110,17,3,18,2,379,221,-1.11
32,14,4,25,1,379,220,-2.61
109,15,4,21,2,383,221,-2.22
117,16,4,20,2,387,219,-1.1
110,16,3,20,2,389,219,-2.61
100,15,2,15,2,391,215,-1.46
111,20,4,23,3,383,220,-1.84
32,13,3,16,1,370,214,-4.04
116,18,4,19,2,379,219,-2.19
101,17,4,19,2,377,218,-2.96
111,11,3,20,2,393,222,0.76
108,16,3,14,1,395,222,0.38
243,17,3,19,2,400,224,1.47
103,16,3,29,2,396,225,0.75
105,17,3,20,2,395,223,-0.36
99,17,3,24,2,396,222,-1.09
111,17,3,30,3,394,223,0.0
