@relation pressed_keys-weka.filters.unsupervised.attribute.NumericToNominal-R1

@attribute pressed_key {8,13,32,44,46,97,98,99,100,101,102,103,104,105,106,108,109,110,111,112,113,114,115,116,117,118,119,121,122,193,241}
@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric

@data
114,18,3,19,5,322,174,9.01
8,21,3,20,5,325,170,9.77
114,18,3,17,5,345,172,10.77
114,19,4,18,5,342,174,9.77
8,20,3,17,5,343,182,12.84
8,20,4,19,6,346,180,13.23
114,20,3,16,5,371,179,15.15
101,20,2,17,5,290,171,7.85
116,21,2,16,4,299,171,9.06
105,20,3,16,5,320,173,11.33
114,22,3,16,4,320,174,11.83
97,20,2,16,4,321,171,11.19
114,17,3,19,5,325,166,10.35
115,17,3,19,5,330,165,10.77
101,18,4,18,5,327,164,9.93
32,19,2,16,4,342,170,8.96
100,19,2,15,5,337,169,8.52
101,15,2,16,4,333,170,9.32
32,14,2,16,4,331,171,8.88
108,16,2,16,4,337,172,9.51
97,19,2,16,4,343,174,11.28
32,19,2,16,4,343,173,11.6
118,19,2,15,4,347,174,12.22
101,20,2,15,4,351,170,12.43
110,20,2,15,4,350,171,13.25
116,21,2,16,4,340,171,9.01
97,20,1,15,3,342,171,10.53
110,21,1,15,3,345,175,12.23
97,20,2,16,3,341,176,11.83
44,20,1,16,3,329,180,10.6
32,18,3,17,4,330,175,10.35
113,16,3,15,5,340,175,13.5
117,17,2,17,4,339,171,13.65
101,15,3,19,4,337,170,12.3
32,16,3,15,3,336,171,10.27
101,16,3,18,4,336,172,11.74
108,16,3,18,4,337,171,12.08
32,16,2,15,4,348,176,14.73
118,15,2,16,3,346,176,14.6
105,14,2,17,4,345,177,13.73
101,16,2,17,4,343,175,12.42
110,17,2,17,4,341,175,12.31
116,15,3,17,3,328,172,11.53
111,15,3,16,3,325,171,10.54
32,14,3,16,3,336,172,8.75
98,18,2,15,4,345,176,12.31
97,16,3,15,4,349,178,13.3
116,18,3,17,4,350,177,14.36
101,17,2,16,4,349,176,14.48
32,16,2,16,3,350,175,13.07
108,15,2,16,4,342,178,13.81
111,15,2,16,4,340,178,12.85
99,16,2,17,4,337,177,10.01
97,17,1,18,3,340,178,12.1
109,17,2,18,4,342,178,14.24
101,18,2,17,4,339,177,11.77
110,19,2,16,4,332,175,9.4
116,16,3,17,3,323,173,8.96
101,16,3,18,3,312,171,6.31
32,15,2,12,3,319,171,6.75
99,16,2,18,3,331,173,8.88
111,18,2,18,4,336,175,8.88
110,16,2,17,4,339,175,11.57
32,16,2,17,4,342,175,11.57
117,16,2,17,5,345,175,12.64
110,16,2,17,4,346,176,12.96
32,18,2,17,4,346,176,12.96
102,18,2,17,4,345,177,13.5
114,18,2,18,4,338,177,12.42
97,19,1,18,3,328,176,8.08
115,20,2,19,4,328,177,8.08
99,16,1,18,3,321,176,10.18
111,15,2,17,4,320,176,9.4
32,19,1,19,4,324,176,9.04
100,18,1,19,3,326,174,8.67
101,19,2,18,4,327,175,8.96
32,18,2,19,4,327,175,7.71
99,18,2,19,4,327,175,9.48
114,16,2,18,4,325,175,8.15
105,17,2,19,3,314,172,6.36
115,17,2,20,3,313,172,5.96
116,18,2,20,3,313,172,6.36
97,16,2,19,3,317,170,8.15
108,18,2,21,4,321,175,8.96
101,18,2,19,3,319,173,9.92
115,15,3,17,3,312,171,6.69
44,13,3,12,3,320,178,8.81
32,16,3,17,4,341,180,13.47
121,14,3,12,3,337,179,12.22
32,13,3,11,3,340,180,11.28
101,16,2,16,5,343,186,13.88
110,17,2,19,5,337,183,11.14
116,13,3,13,3,318,180,7.81
101,14,3,11,3,316,180,6.47
110,18,2,20,4,313,183,5.23
101,19,2,18,4,314,183,5.71
98,19,2,20,4,316,182,5.71
114,19,2,18,4,315,181,6.58
101,19,2,19,4,313,182,5.28
99,15,2,18,4,313,181,5.76
105,19,2,18,4,313,180,4.44
100,19,2,20,4,313,178,5.71
111,14,1,18,3,314,178,5.32
32,13,3,10,3,312,178,6.95
114,20,2,19,4,305,182,4.76
101,16,2,18,4,298,181,4.26
99,16,2,18,4,300,180,3.93
111,18,2,20,3,302,178,5.28
114,15,2,19,3,301,176,4.03
101,18,3,20,3,294,175,4.84
8,18,3,20,3,309,177,6.64
114,18,3,21,3,309,177,5.81
101,18,3,20,3,314,176,8.38
32,17,4,18,4,336,179,9.67
108,21,2,15,4,349,188,13.36
97,18,2,16,4,346,188,12.53
32,19,2,16,5,339,185,11.19
97,19,2,16,5,338,184,10.44
110,18,2,16,5,338,183,10.18
116,18,2,19,4,340,180,10.1
101,19,2,20,5,340,181,10.95
115,15,2,16,5,342,181,11.38
97,15,2,17,4,341,181,12
108,17,4,18,5,339,181,10.53
97,18,3,18,3,338,181,10.53
32,15,2,16,3,354,183,12.42
100,18,3,15,5,351,184,14.12
101,19,2,15,5,349,183,13.7
32,17,2,15,4,349,183,14
117,17,4,17,3,351,180,13.7
110,17,4,17,3,352,180,12.74
111,17,3,19,3,355,181,12.32
32,15,3,16,4,351,181,13.16
97,16,2,16,4,355,182,12.96
32,13,2,17,4,353,183,13.7
111,17,2,18,4,347,181,14.53
116,19,2,18,4,340,178,13.39
114,16,3,14,3,329,176,9.32
111,17,3,17,3,325,176,8.81
32,18,3,18,4,338,179,11.8
116,18,3,19,4,324,178,9.24
101,19,2,18,4,321,178,8.38
115,19,2,20,4,315,177,6.15
116,18,3,20,4,315,173,7.88
101,16,2,18,4,322,173,9.32
114,15,2,17,3,325,175,11.38
111,16,2,18,4,321,175,11.04
46,16,3,19,3,309,173,6.31
32,16,3,21,3,310,176,8.38
108,23,2,17,5,328,193,9.95
97,23,2,18,4,320,189,7.66
32,21,2,18,5,317,190,7.66
118,21,2,17,5,321,188,7.55
105,20,2,18,4,326,190,7.15
101,23,2,18,5,325,190,7.49
106,19,2,18,5,325,189,8.33
97,21,4,20,5,319,183,5.97
44,19,4,17,5,300,199,10.04
32,18,5,18,5,303,196,10.04
121,22,2,18,5,336,200,13.2
32,24,3,18,5,337,198,13.37
101,19,2,18,5,331,200,12.27
108,20,2,18,5,330,200,12.82
32,19,2,18,4,332,199,13.67
98,21,2,17,5,340,199,12.82
117,22,2,17,5,346,200,15.14
102,16,4,18,4,344,194,15.26
111,19,2,19,4,338,194,12.73
110,16,4,17,4,338,193,12.82
44,19,2,18,5,347,194,11.41
32,21,2,18,5,349,194,10.56
104,19,3,17,5,351,192,11.49
97,22,1,18,4,355,193,12.92
98,19,2,17,5,355,194,14.3
108,18,2,17,5,356,195,13.77
97,21,2,18,5,353,194,11.49
110,22,2,19,5,350,192,10.81
100,16,2,19,4,347,190,12.54
111,17,4,14,4,342,186,9.88
32,16,3,14,3,261,172,4.36
113,18,2,18,4,306,179,8.85
117,20,2,19,4,309,180,8.92
101,21,2,19,4,315,178,10.5
100,17,2,16,4,316,178,10.11
111,17,2,18,4,316,178,9.64
32,19,2,17,4,332,180,11.37
121,20,2,16,4,345,183,12.83
32,22,2,16,5,358,185,14.58
115,19,2,16,4,370,188,17.59
117,18,2,16,5,368,187,17.1
115,16,2,16,5,357,185,16.08
112,17,2,19,4,324,180,11.42
105,19,2,21,3,283,177,7.09
114,18,2,21,4,286,175,6.78
97,17,2,17,4,302,178,10.83
110,20,1,17,4,321,181,12.04
116,19,2,17,4,350,178,16.34
101,16,3,18,5,354,176,13.04
115,17,3,18,4,351,177,15.7
44,24,2,19,5,325,213,13.26
32,23,2,19,5,335,213,13.54
98,22,2,19,4,344,208,13.64
97,21,1,19,5,347,207,14.25
106,17,4,14,4,340,201,13.26
97,17,4,13,5,336,199,12.81
110,16,4,13,4,331,197,11.64
32,23,4,26,5,273,187,3.41
97,23,4,26,5,272,187,2.62
32,23,4,24,5,279,182,3.79
102,25,4,17,5,438,219,24.23
114,24,5,16,5,449,221,27.63
97,24,5,16,4,428,216,24.07
110,24,4,17,5,415,210,23.43
113,22,2,17,6,394,207,21.64
117,25,3,19,5,361,201,15.1
101,24,2,18,4,366,205,16.13
97,22,2,17,4,388,201,19.42
114,20,4,20,5,388,199,17.31
32,18,2,19,3,310,182,7.88
108,19,2,19,4,304,186,6.66
97,18,2,19,3,305,186,7.49
32,22,2,19,3,307,186,7.88
112,19,2,18,4,309,185,7.88
117,19,2,17,4,314,185,6.71
101,21,2,19,4,321,183,9.39
114,19,4,17,4,316,176,9.79
116,21,3,17,5,373,187,15.86
97,24,3,16,5,370,186,15.6
32,17,2,16,4,368,185,14.84
97,17,2,16,5,362,185,15.34
108,17,2,18,4,341,183,11.76
32,17,3,16,5,336,181,11.46
109,18,2,18,4,335,181,11.06
97,19,2,19,4,338,182,10.75
114,17,2,19,4,334,179,12.04
105,19,2,18,4,327,179,10.26
110,20,2,19,4,325,177,9.54
101,17,1,19,3,320,169,9.61
114,18,3,17,3,316,169,7.91
111,18,3,21,3,316,169,8.38
46,23,1,19,3,314,210,9.38
32,25,2,18,4,309,203,6.18
101,21,4,20,5,288,199,3.06
110,20,3,19,6,322,188,7.1
32,19,4,16,4,293,179,4.41
108,19,2,19,4,303,199,8.22
97,25,1,18,4,310,200,9.82
32,24,2,17,5,318,199,10.11
97,22,2,17,4,328,196,12.17
110,21,2,17,5,340,196,13.49
116,19,2,16,5,356,194,16.97
101,21,2,15,5,358,192,17.61
115,16,2,16,5,349,191,15.46
97,17,2,16,5,341,190,13.91
108,17,4,17,4,335,185,13.91
97,16,4,17,4,330,181,12.34
32,16,3,16,3,343,173,12.44
101,19,3,19,5,351,180,15.55
108,19,2,21,4,344,180,14.64
32,18,2,19,4,344,180,15.82
118,17,2,18,4,344,183,13.63
105,18,2,18,3,346,183,14.64
101,18,2,18,4,347,183,14.13
110,16,2,16,3,334,176,11.73
116,16,3,13,3,311,168,7.32
111,17,3,14,3,291,164,5.52
32,16,3,13,3,298,165,5.1
115,22,3,16,5,329,184,12.44
101,22,3,16,5,322,184,11.76
32,19,2,16,4,321,185,12.34
114,19,2,16,4,319,183,10.35
101,19,2,16,4,320,184,10.66
116,18,2,16,4,328,184,14.08
117,22,2,17,4,329,185,10.26
101,20,2,16,5,332,184,11.55
114,21,2,16,4,334,183,12.44
99,17,3,17,4,329,181,10.26
101,17,4,13,4,316,174,8.59
32,17,4,15,4,313,171,10.11
117,19,3,20,4,335,184,11.24
108,19,3,21,6,332,185,11.9
117,19,2,21,4,327,185,11.7
108,18,2,18,5,328,186,12.08
97,19,2,18,4,325,187,10.64
110,20,2,19,5,323,187,11.99
116,22,2,18,5,324,184,9.95
101,17,3,17,3,321,177,10.81
32,17,2,22,4,321,172,10.89
121,19,3,19,5,343,182,15.34
32,20,2,20,5,347,184,14.96
115,18,3,17,5,349,186,16.23
111,18,3,19,5,348,186,16.85
116,19,2,19,5,339,186,13.42
117,21,2,19,5,339,186,13.42
114,20,2,19,5,337,186,12.34
110,18,2,18,5,335,185,12.74
111,17,4,16,4,334,181,11.67
46,17,2,18,5,336,204,14.84
32,22,2,18,4,339,203,15.72
108,17,2,17,5,338,203,14.46
97,17,4,13,4,338,201,15.48
115,15,3,11,4,341,200,16.35
32,22,3,18,5,339,203,15.11
118,17,2,17,5,340,206,14.84
105,18,3,17,5,341,207,15.48
100,22,3,18,5,341,205,15.22
114,18,2,16,5,330,200,12.83
105,17,2,17,5,326,199,12.15
101,23,3,17,5,324,196,11.67
114,20,4,19,4,311,187,10.18
97,21,4,22,4,306,183,7.38
115,21,4,22,4,301,181,6.92
44,19,2,18,4,314,205,15.29
32,22,2,17,4,326,197,15
116,23,2,16,5,346,192,16.22
97,21,2,16,4,346,192,15.46
110,19,2,16,5,343,190,14.52
32,18,2,17,4,340,190,14.84
112,17,2,16,5,335,191,14.52
114,19,1,17,5,326,188,13.31
111,18,2,16,5,323,188,12.15
110,20,1,17,5,322,188,12.25
116,17,2,17,5,319,185,11.28
111,19,1,16,5,317,187,11.06
32,22,2,17,5,315,188,9.79
115,22,2,17,5,316,187,10.5
101,20,2,17,4,317,187,10.18
32,21,2,17,4,318,187,10.5
99,17,2,17,5,317,188,9.32
105,21,2,17,4,318,189,10.58
101,22,2,17,5,318,188,10.5
114,23,4,22,5,316,185,10.03
114,23,4,21,5,314,185,8.78
97,20,4,20,5,307,181,8
110,20,4,19,5,307,182,8.78
32,23,1,19,3,317,195,6.65
101,21,1,17,4,324,197,10.33
115,23,1,17,4,333,196,8.77
116,23,1,17,4,342,195,9.28
114,25,1,17,5,353,194,11.99
101,24,1,17,5,351,191,10.94
108,17,2,17,5,340,192,12.45
108,22,1,17,5,338,191,11.79
97,23,1,17,4,340,188,11.58
100,23,2,17,4,337,185,11.97
97,17,3,19,5,335,182,12.15
115,19,4,19,5,336,180,11.58
32,28,2,22,5,328,211,8.57
115,28,2,22,4,328,221,9.87
111,28,3,22,5,323,224,10.12
98,29,3,22,4,326,225,10.37
114,28,2,21,4,320,213,10.82
101,26,2,20,4,315,209,9.07
32,25,1,20,3,309,206,8.52
101,21,1,18,3,298,193,8.46
108,23,2,20,2,303,201,10.39
32,27,2,19,4,308,203,10.94
97,26,2,20,3,311,203,11.51
108,25,2,20,3,306,200,11.59
102,26,1,20,3,295,200,7.93
119,26,1,20,2,288,200,8.64
105,26,2,20,2,275,197,6.11
8,19,2,21,3,307,199,11.59
8,22,5,21,5,330,191,13.18
101,20,2,17,3,320,191,12.09
105,21,2,18,3,310,192,11.64
122,26,1,18,3,292,183,7.96
97,27,2,18,4,292,184,10.18
114,20,3,19,4,263,174,4.99
44,22,2,18,3,305,185,15.6
32,22,2,20,3,307,185,16.23
99,19,2,18,4,308,185,15.86
111,18,4,17,5,306,179,14.73
109,16,4,17,4,308,178,14.84
111,15,4,17,4,305,177,13.21
32,17,3,19,4,312,182,13.11
115,23,3,17,4,329,187,16.35
101,20,2,17,4,327,187,16.47
32,21,2,17,4,328,188,16.97
97,21,3,17,5,330,189,16.85
98,22,3,17,5,335,190,16.47
114,18,3,18,5,324,185,15.6
101,16,3,16,4,317,184,14.96
110,16,3,17,4,313,186,13.87
32,22,3,18,4,319,190,15.34
100,21,3,16,5,327,193,17.85
101,23,3,17,4,324,192,17.59
32,23,3,17,4,320,193,17.46
103,18,3,16,4,317,193,17.09
111,19,2,16,4,318,193,17.33
108,20,2,17,4,317,192,16.6
112,16,3,18,4,319,189,16.1
101,17,4,18,4,312,186,14.58
44,27,2,22,4,288,210,7.8
32,26,3,20,4,303,211,11.47
116,23,3,17,4,332,198,18.55
114,25,3,18,5,319,197,14.76
193,22,2,18,4,286,187,12.92
103,21,2,18,4,299,189,13.1
105,23,2,18,5,308,191,14.46
99,22,2,19,5,313,191,16.71
97,22,2,18,4,318,189,15.99
115,22,2,17,5,315,188,16.35
32,20,2,18,5,310,186,15.65
121,21,2,18,5,316,185,16.35
32,23,2,17,4,326,186,16.47
118,18,2,17,6,334,185,14.25
105,17,2,17,5,329,185,15.74
111,17,2,17,5,323,183,14.73
108,20,2,17,5,315,182,13.21
101,21,2,18,4,308,183,13.6
110,20,2,18,5,304,183,12.06
116,17,3,18,5,297,176,11.11
97,21,4,21,4,289,175,8.46
115,20,4,20,5,287,174,8.85
46,20,5,19,5,239,197,10.25
32,20,5,19,5,259,197,8.69
101,22,1,20,3,300,200,9.09
108,16,4,13,5,314,191,10.74
32,20,2,20,4,296,186,8.82
109,24,2,19,5,310,194,10.04
97,24,2,19,5,321,197,12.29
114,23,3,19,6,321,193,12.11
105,20,2,18,5,317,191,11.2
110,23,2,18,5,313,187,9.14
101,20,3,20,4,311,181,11.08
114,22,4,20,4,308,179,9.89
111,22,5,21,5,310,177,9.52
32,21,4,20,6,331,184,12.55
