@relation pressed_keys-weka.filters.unsupervised.attribute.NumericToNominal-R1

@attribute pressed_key {8,32,44,45,46,97,98,99,100,101,102,103,104,105,106,108,109,110,111,112,113,114,115,116,117,118,120,121,122,161,225,233,237}
@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric

@data
97,22,4,21,5,326,280,-7.64
115,20,4,19,3,314,279,-6.03
105,19,6,22,4,303,265,-6.37
32,16,6,23,5,298,260,-6.92
99,19,7,24,5,293,263,-7.81
111,25,5,23,5,295,263,-7.87
110,16,6,23,5,303,261,-7.57
99,18,6,23,5,302,265,-7.92
101,18,6,22,5,297,262,-7.87
98,20,4,18,3,295,267,-7.02
105,18,5,21,4,299,263,-7.11
100,16,7,21,6,304,261,-6.01
111,15,7,21,5,303,262,-6.1
32,16,6,22,5,302,261,-6.5
101,15,7,22,5,302,263,-7.98
115,18,4,18,2,293,266,-8.22
116,14,6,17,4,298,268,-9.6
101,15,8,20,5,297,263,-9.89
32,14,7,21,5,298,261,-9.46
101,16,7,21,5,295,263,-9.04
114,15,7,21,5,293,264,-8.45
97,14,7,21,5,293,264,-8.45
32,14,7,22,5,286,261,-10.03
101,19,7,22,6,280,260,-3.88
108,17,7,23,6,284,256,-3.56
32,17,7,23,6,282,257,-2.89
100,17,7,23,5,281,256,-3.58
101,16,7,22,5,282,257,-2.97
32,17,8,23,5,279,258,-3.3
108,17,7,23,5,279,257,-3.36
111,15,6,19,5,279,260,-4.11
115,15,8,20,5,281,260,-5.17
32,15,8,19,5,281,262,-6.32
109,15,8,19,5,285,260,-7.26
105,15,7,17,5,285,260,-7.31
115,15,8,18,5,283,262,-6.97
116,21,4,22,3,284,267,-6.45
101,21,5,22,3,280,265,-6.79
114,14,8,17,5,255,249,-7.84
105,14,8,19,6,252,246,-7.89
111,15,8,19,6,250,246,-9.36
115,15,8,21,5,252,249,-10.59
32,15,8,18,6,254,250,-10.38
121,15,7,17,6,258,251,-10.38
32,14,8,17,6,273,254,-10.81
108,19,4,17,3,299,264,-8.98
97,20,4,21,3,307,268,-6.76
115,19,4,21,3,315,269,-7.57
32,14,7,16,5,304,263,-6.71
108,14,7,19,5,288,260,-7.16
101,14,7,17,4,279,261,-8.03
121,19,5,22,4,291,268,-7.62
101,20,4,21,3,295,265,-6.81
110,20,4,18,3,295,264,-5.74
100,15,5,15,4,281,261,-6.18
97,13,7,16,5,266,259,-8.33
115,14,8,16,6,251,258,-9.82
32,14,7,15,4,248,259,-10.6
121,20,4,20,3,265,269,-11.15
32,20,5,16,3,277,270,-10.31
115,13,8,16,6,270,263,-11.15
101,13,7,17,6,261,259,-10.6
32,17,7,16,6,260,259,-11.23
99,13,7,16,6,257,262,-11.58
111,20,4,21,4,271,269,-10.66
110,20,5,22,4,274,269,-11.35
118,22,4,21,4,295,267,-8.73
101,21,3,21,3,304,265,-7.95
114,21,3,22,3,301,263,-6.19
116,21,4,22,3,288,260,-3.74
237,18,4,21,3,268,256,-3.84
97,13,6,16,4,281,254,-6.17
32,13,7,16,5,272,253,-8.13
101,13,8,15,6,244,264,-12
110,12,8,14,6,245,265,-12.36
32,20,5,19,4,270,278,-11.66
109,20,4,20,3,294,273,-8.74
117,20,4,21,3,309,266,-6.28
110,21,3,23,3,319,265,-7.17
100,21,4,22,3,316,264,-5.4
111,18,6,16,5,290,260,-7.81
32,19,8,16,7,270,261,-8.98
116,21,4,19,4,251,268,-10.04
