@relation pressed_keys

@attribute pressed_key numeric
@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric

@data
49,9,4,19,2,314,302,-9.13
50,7,4,18,1,314,302,-9.13
51,9,4,19,2,317,302,-6.47
52,9,4,20,2,320,301,-5.29
53,8,3,18,2,335,303,-1.08
54,7,3,16,3,341,305,0.0
55,7,3,17,3,343,305,1.08
56,7,3,17,3,345,306,1.08
57,7,2,17,3,346,307,1.07
48,12,1,14,1,342,303,0.0
13,8,3,18,2,336,305,-1.08
49,8,3,19,3,337,306,0.54
50,8,4,18,3,336,308,-1.59
51,9,2,18,3,338,307,0.0
52,9,3,19,3,340,306,-0.53
53,8,3,18,3,344,307,0.54
54,9,2,18,2,345,305,1.07
55,7,2,18,3,346,306,1.58
56,8,2,18,3,348,306,2.11
57,7,2,17,3,346,305,1.06
48,11,1,14,2,346,304,1.06
13,9,3,18,3,342,308,1.6
49,8,3,18,3,344,307,1.07
50,9,2,18,3,344,308,2.15
51,9,3,17,3,345,309,1.63
52,10,3,17,3,346,308,2.15
53,10,2,20,3,349,306,2.58
54,8,2,17,3,353,309,3.68
55,7,2,17,3,354,308,4.16
56,7,2,18,3,353,308,3.19
57,6,2,18,3,352,308,2.13
48,6,2,14,2,352,308,2.69
13,7,3,20,3,349,311,1.04
49,7,3,19,2,349,312,1.57
50,8,3,19,3,350,311,2.63
51,6,3,23,3,352,310,3.13
52,8,2,19,3,352,310,2.61
53,8,2,20,2,352,311,2.61
54,7,2,19,3,355,311,3.68
55,7,2,18,3,356,311,4.21
56,7,2,24,3,355,311,3.13
57,7,2,17,2,355,310,2.61
48,7,2,15,3,356,311,3.22
13,13,2,13,3,352,311,2.07
49,9,3,18,3,350,311,1.57
50,9,3,18,3,352,311,1.58
51,6,2,14,2,355,313,3.19
52,6,3,16,2,355,311,4.21
53,6,3,16,2,357,311,4.21
54,7,1,19,3,360,312,4.12
55,6,1,14,2,361,312,3.65
56,4,3,?,?,361,312,4.73
57,4,1,14,1,362,312,4.34
48,6,2,?,?,361,312,5.14
13,4,1,11,1,359,313,4.78
49,7,2,15,2,358,311,3.16
50,6,2,19,3,359,314,4.21
51,7,2,14,2,358,313,3.72
52,6,3,14,2,358,312,3.68
53,6,2,15,2,359,313,3.68
54,6,2,13,2,360,311,5.71
55,7,2,12,2,361,311,5.2
56,6,2,?,?,359,311,4.16
57,6,2,25,4,358,312,3.68
48,6,2,?,?,360,312,4.73
13,13,1,?,?,361,314,3.72
49,6,2,19,2,360,312,4.21
50,7,3,19,3,359,312,4.78
51,7,3,19,3,360,312,4.73
52,9,3,18,3,362,311,5.71
53,8,2,17,4,362,312,4.73
54,8,2,17,4,364,312,5.25
55,12,2,13,4,366,313,6.81
56,12,1,16,2,366,312,5.71
57,6,1,18,3,363,311,4.73
48,6,2,13,2,363,311,4.73
13,6,2,23,4,360,311,5.77
49,7,3,19,3,359,310,4.21
50,6,3,18,4,358,311,4.21
51,8,2,19,3,359,311,3.68
52,6,2,18,4,361,312,6.29
53,7,2,19,4,366,314,7.76
54,8,3,20,4,367,314,7.68
55,7,2,18,4,369,313,8.27
56,7,2,14,3,369,313,8.19
57,7,2,16,3,368,312,7.11
48,6,1,12,1,365,312,7.32
13,6,3,23,2,351,310,2.11
49,7,3,19,2,339,305,-2.65
50,6,3,15,1,340,305,-3.75
51,8,2,18,2,342,306,-1.61
52,7,3,24,3,346,308,0.54
53,6,2,14,2,349,307,1.6
54,6,3,19,2,350,307,1.09
55,8,3,15,1,351,307,1.6
56,7,3,17,3,352,307,2.15
57,6,3,19,2,352,306,1.09
48,7,2,13,2,352,305,1.62
13,11,2,15,1,351,293,0.54
32,11,2,19,3,320,277,1.67
49,8,3,18,3,370,300,9.56
50,7,2,18,3,363,301,7.92
51,6,3,19,3,352,300,3.22
52,9,3,20,3,344,298,0.0
53,7,3,19,2,338,296,-2.68
54,8,4,18,2,336,294,-2.16
55,8,3,18,2,338,293,-2.16
56,8,3,18,2,340,293,-1.62
57,8,3,17,3,340,293,-1.09
48,6,3,17,2,340,292,-1.09
32,6,3,18,2,339,293,-2.21
49,7,4,19,2,330,294,-4.92
50,8,4,18,3,330,294,-6.07
51,6,3,18,2,330,294,-6.07
52,7,3,17,3,332,296,-5.52
53,7,4,19,3,332,296,-4.92
54,9,3,18,2,331,294,-4.37
55,7,4,19,2,333,295,-4.92
56,9,4,19,3,334,294,-2.74
57,7,3,17,3,335,294,-2.74
48,7,3,17,2,335,294,-3.87
32,9,3,19,2,334,294,-3.32
49,8,3,18,2,334,294,-3.87
50,7,4,19,2,334,294,-3.83
51,8,3,20,2,334,296,-3.83
52,6,3,18,2,334,295,-2.74
53,8,3,16,2,337,295,-1.64
54,6,3,19,2,339,295,-1.66
55,6,3,16,3,339,295,-1.1
56,6,3,19,2,340,294,-1.64
57,8,3,18,3,340,295,-2.21
48,6,3,17,3,341,295,-2.19
32,7,3,17,2,339,295,-2.21
49,10,3,18,3,338,299,-2.74
50,9,4,19,3,337,301,-3.79
51,7,4,18,3,337,300,-3.18
52,9,3,19,4,341,300,-2.14
53,10,3,19,4,343,299,-1.61
54,7,3,18,2,343,299,-1.62
55,10,2,19,3,343,300,-1.07
56,6,3,17,2,344,300,-1.64
57,6,3,18,2,344,300,-1.06
48,10,3,17,3,345,300,-0.53
32,8,3,19,3,345,300,-0.53
49,7,3,18,3,345,301,0.55
50,8,3,19,3,346,301,0.54
51,7,4,18,3,346,300,-0.54
52,8,3,18,3,347,301,0.0
53,8,3,19,4,347,301,1.08
54,8,3,19,3,349,301,0.54
55,8,2,18,2,349,301,0.54
56,6,3,18,3,349,301,0.55
57,8,3,18,3,349,301,1.09
48,8,2,18,3,349,301,0.0
49,8,3,19,4,348,301,1.62
50,8,3,18,3,348,302,0.0
51,10,3,19,3,348,301,0.55
52,7,3,19,3,349,302,0.0
53,6,3,19,3,346,302,0.0
54,6,3,18,3,348,302,0.0
55,8,3,18,3,350,302,0.55
56,7,3,18,3,350,301,0.54
57,8,3,18,4,351,302,0.55
48,7,3,18,3,350,302,0.54
49,10,4,18,3,348,302,1.09
50,7,3,17,3,348,302,0.55
51,8,3,17,3,348,303,1.09
52,7,3,21,3,348,303,0.54
53,7,3,19,4,347,303,0.0
54,7,3,20,2,347,302,0.0
55,7,2,18,3,347,303,0.0
56,8,3,18,3,348,302,-0.53
57,6,3,17,4,348,302,0.0
48,7,3,18,3,349,303,1.09
49,6,3,18,3,347,303,0.0
50,8,2,18,3,346,304,1.09
51,8,3,18,2,346,303,0.0
52,8,3,19,3,347,303,0.54
53,7,2,17,4,348,302,0.55
54,7,2,19,3,348,302,0.54
55,8,3,18,3,348,302,0.54
56,7,3,19,3,348,303,1.07
57,10,2,18,3,349,301,-0.53
48,7,3,18,3,349,302,0.0
49,9,3,18,2,347,302,-0.53
50,7,4,18,3,347,303,0.55
51,7,2,18,2,347,303,0.0
52,7,3,18,4,349,302,1.09
53,6,3,17,3,349,302,1.09
54,9,3,17,3,348,302,1.08
55,8,2,17,3,350,302,0.0
