@relation pressed_keys-weka.filters.unsupervised.attribute.NumericToNominal-R1

@attribute pressed_key {8,32,44,45,46,59,97,98,99,100,101,102,103,104,105,108,109,110,111,113,114,115,116,117,118,120,121,122,225,237,243}
@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric

@data
97,19,2,23,1,381,290,-5.42
115,16,2,20,1,377,291,-2.95
237,18,2,18,1,385,287,-3.32
32,16,2,21,1,387,293,-1.67
99,16,2,17,2,385,294,-1.66
111,15,2,18,1,378,292,-1.69
110,17,2,22,1,378,292,-1.25
99,17,2,19,1,379,293,-1.66
101,17,2,21,1,380,292,-3.32
98,15,1,22,1,377,290,-3.32
105,16,2,22,3,376,284,-2.07
100,18,3,23,3,375,286,-3.29
111,18,3,23,3,375,285,-3.29
44,15,2,20,4,389,278,-2.43
32,17,3,21,4,389,278,-3.21
101,18,3,23,2,388,289,-2.04
115,19,3,21,4,382,280,-2.04
116,16,2,19,4,381,280,-2.86
101,17,2,21,4,380,280,-2.07
32,16,2,19,3,380,280,-2.04
109,16,2,20,1,381,288,-0.81
117,15,2,20,1,384,288,0
110,19,2,22,1,384,288,-0.81
100,18,1,21,1,387,286,-1.22
111,16,3,19,2,385,283,0.41
32,15,3,19,4,383,280,0.41
101,18,3,20,3,380,282,0
114,17,3,20,3,379,283,-0.79
101,17,3,19,3,378,282,-1.61
8,20,3,22,3,380,281,-0.8
97,18,2,22,2,392,284,-1.66
32,16,1,25,2,400,280,0
101,16,3,19,3,373,282,0
108,20,2,24,2,373,286,0
32,21,3,25,2,375,283,-1.18
100,?,?,32,2,370,280,0.41
101,16,2,20,4,364,278,1.59
32,16,3,20,3,369,280,0.8
108,17,2,18,2,369,294,1.19
111,22,1,23,2,375,295,0
115,19,2,25,2,376,294,0.79
32,15,2,18,2,376,293,0
109,17,1,25,1,377,293,2.38
105,16,1,17,2,377,293,1.18
115,19,1,18,1,378,292,1.59
