@relation pressed_keys

@attribute pressed_key numeric
@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric

@data
50,14,1,16,2,328,198,3.89
48,11,1,14,1,326,201,3.47
32,9,1,18,2,327,203,4.37
49,16,2,17,1,328,202,3.85
50,14,1,17,1,327,198,2.92
51,13,2,15,2,326,201,3.41
52,14,2,16,1,324,204,1.91
53,13,2,15,1,324,204,1.91
54,13,2,15,2,323,204,1.45
55,11,2,15,2,321,202,3.44
56,13,1,14,2,321,202,2.89
57,9,1,14,0,321,202,2.87
32,12,2,?,?,325,186,4.41
49,12,1,15,1,329,192,2.89
50,14,1,17,1,324,186,0.0
51,?,?,15,1,323,188,0.5
52,11,1,?,?,324,198,-0.97
53,12,3,16,2,323,202,2.92
54,11,1,16,2,321,203,2.46
55,10,3,15,1,319,204,2.87
56,12,2,15,2,322,205,4.21
57,10,2,16,1,324,205,4.33
32,13,3,15,3,326,206,3.82
49,14,1,17,1,331,206,4.29
50,14,0,16,1,333,206,3.82
51,13,1,16,2,331,206,4.86
52,11,1,15,1,329,208,3.89
53,10,2,17,2,328,207,4.37
54,10,1,15,0,327,207,5.24
55,11,1,16,1,324,206,2.44
56,9,2,14,1,324,206,2.87
57,9,1,15,1,325,205,4.33
32,13,2,16,2,324,201,5.82
49,15,2,17,2,328,208,4.29
50,15,1,16,2,330,210,4.77
51,12,2,16,2,329,210,4.77
52,10,2,15,2,328,210,3.82
53,12,2,16,2,327,210,3.82
54,13,1,16,0,327,211,4.29
55,9,1,15,1,325,208,4.29
56,12,2,16,1,324,208,3.82
57,11,2,16,2,324,207,4.77
48,11,2,15,3,323,208,3.34
32,13,3,15,2,325,207,3.75
49,14,1,18,2,326,211,3.41
50,14,1,17,1,327,213,2.41
51,15,1,16,2,326,212,3.85
52,13,3,16,3,325,210,2.39
53,11,2,17,2,323,206,1.97
54,13,2,16,2,322,204,0.98
55,11,1,15,2,322,207,2.92
56,12,1,16,1,324,209,3.85
57,10,2,14,2,323,210,2.89
48,11,2,15,2,325,210,3.82
32,15,2,18,2,325,212,2.39
49,14,1,16,1,330,213,2.89
