@relation pressed_keys

@attribute pressed_key numeric
@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric

@data
50,16,3,19,3,324,217,1.27
48,17,3,19,3,329,217,1.27
32,17,3,17,3,333,218,2.94
49,12,2,22,3,346,224,4.72
50,14,1,21,2,345,224,4.72
51,11,2,21,3,341,225,3.87
52,10,2,21,3,334,223,2.56
53,10,2,19,2,325,223,0.43
54,9,1,19,2,320,222,0.43
55,9,2,18,2,319,222,1.3
57,10,1,20,3,343,232,5.8
48,9,1,19,2,345,235,6.31
32,14,0,?,?,350,232,5.94
49,14,1,22,2,354,233,5.52
50,12,1,20,2,352,232,5.06
51,10,1,20,2,350,233,5.06
52,11,1,22,2,346,233,4.6
53,10,1,19,2,340,232,4.6
54,9,1,19,2,328,231,2.54
55,9,2,18,2,328,232,1.68
56,9,1,17,2,340,230,4.6
57,7,1,?,?,348,228,4.29
48,15,2,18,2,349,225,3.83
32,17,2,19,2,347,225,3.74
49,9,1,19,1,364,232,7.26
50,11,1,21,3,363,233,7.26
51,9,1,22,2,359,234,7.68
52,9,1,21,2,349,233,4.72
53,9,2,18,2,341,232,3.41
54,8,1,20,1,330,232,2.56
55,9,2,19,2,315,231,0.43
56,8,2,19,1,306,231,0.0
57,7,2,20,2,300,231,-2.12
48,7,2,20,2,295,230,-2.12
32,7,2,21,1,305,230,-1.27
49,13,2,21,2,328,231,0.43
50,13,1,21,2,331,231,2.12
51,10,2,21,1,320,233,1.27
52,8,2,22,2,306,232,-0.85
53,9,2,20,2,292,232,-2.95
54,9,3,22,3,287,233,-1.7
55,9,2,20,1,289,234,-1.25
56,8,1,18,2,290,234,-1.24
57,8,2,18,2,293,233,-0.83
48,7,1,17,1,297,234,0.42
32,7,3,?,?,311,232,3.74
49,10,1,21,2,324,234,3.35
50,9,1,20,1,324,234,2.96
51,11,1,22,2,315,235,2.98
52,10,1,21,2,310,234,2.94
53,9,2,19,2,299,233,0.42
54,9,2,19,2,293,232,0.42
55,9,2,18,2,293,231,0.84
56,8,1,20,2,288,233,0.43
57,9,2,19,2,286,233,1.26
48,8,1,20,2,289,233,1.67
32,12,3,22,5,298,233,1.7
49,10,2,21,2,314,233,2.91
50,9,2,23,3,314,235,3.41
51,8,2,22,2,307,235,1.28
52,7,3,20,1,302,237,2.13
53,9,2,23,2,295,235,0.84
54,9,2,23,2,289,235,1.27
55,7,2,21,1,287,235,0.42
57,8,3,22,3,284,237,2.91
56,8,2,23,3,280,237,1.65
48,18,2,20,2,274,232,0.82
32,9,2,30,4,312,229,3.77
49,9,3,22,2,325,244,0.0
50,9,3,24,1,317,243,-2.01
51,9,4,24,1,312,243,-1.99
52,9,4,23,1,301,242,-3.21
53,10,3,23,2,291,241,-4.38
54,9,4,22,1,277,243,-5.13
55,9,4,22,1,266,246,-6.8
56,10,4,23,2,258,246,-7.14
57,9,5,21,1,252,245,-6.75
48,10,5,21,1,253,245,-6.7
32,11,5,24,1,255,246,-7.04
49,10,4,21,1,275,245,-7.26
50,9,4,22,2,274,246,-7.99
51,9,4,23,1,269,247,-8.77
52,10,4,20,2,255,247,-11.02
53,10,5,22,1,244,250,-11.48
54,9,5,23,1,234,250,-12.72
55,11,5,22,2,225,252,-14.51
56,14,5,23,1,221,251,-13.66
57,11,5,21,2,219,246,-14.51
48,10,5,22,2,219,244,-14.03
32,11,6,22,2,223,247,-14.03
49,12,4,24,2,275,241,-7.14
50,12,4,24,0,280,240,-6.01
51,10,5,21,1,264,239,-9.16
52,11,5,23,1,253,240,-9.16
53,10,5,22,1,242,241,-10.33
54,12,5,22,1,232,241,-11.18
55,11,5,22,1,227,242,-12.05
56,9,5,21,1,220,243,-11.96
57,10,5,20,1,219,242,-12.25
48,10,5,22,1,224,241,-12.25
32,13,4,20,2,226,243,-12.05
49,10,5,23,1,243,242,-10.88
50,10,5,23,1,253,241,-8.45
51,11,5,23,1,245,243,-9.7
52,11,6,23,1,237,244,-11.87
53,14,5,22,1,224,248,-14.4
54,13,6,22,2,213,249,-15.61
55,11,6,22,2,207,249,-14.88
56,10,6,21,2,205,250,-15.47
57,12,5,20,1,203,250,-15.5
48,10,6,19,1,205,249,-15.61
32,14,6,20,3,213,249,-15.13
49,11,5,22,1,236,246,-11.96
50,12,5,22,1,242,245,-12.34
51,11,5,24,1,235,245,-11.87
52,11,5,21,1,229,245,-13.86
53,11,6,22,1,222,247,-13.48
54,12,6,22,1,217,249,-14.4
55,11,6,21,1,214,249,-15.1
56,10,5,21,1,205,249,-14.99
57,10,7,22,2,198,252,-15.1
48,10,6,21,1,198,250,-15.73
32,12,5,20,2,198,251,-16.22
49,12,6,23,1,226,247,-14.24
50,9,6,22,1,251,236,-11.93
51,11,6,20,1,246,236,-11.14
52,11,5,22,1,239,238,-13.41
53,11,5,22,1,232,242,-13.59
54,14,5,22,1,227,243,-14.24
55,11,6,21,1,223,245,-14.07
56,12,6,21,2,215,246,-15.1
57,9,6,21,1,214,249,-14.72
48,11,6,22,1,214,248,-14.13
32,14,4,23,2,223,247,-14.29
49,11,4,21,1,259,244,-10.49
50,11,5,21,2,261,244,-10.57
51,11,5,21,1,255,244,-10.8
52,12,5,23,1,244,247,-11.48
53,11,6,21,1,233,248,-12.91
54,14,6,22,1,226,250,-12.63
55,11,5,21,1,222,251,-13.1
56,11,6,21,2,217,252,-13.48
57,10,5,21,2,215,252,-13.1
48,12,5,22,1,217,252,-13.38
32,11,6,23,3,209,249,-15.36
49,11,6,25,2,230,247,-14.61
50,11,5,23,1,232,245,-14.07
51,11,6,23,1,231,245,-13.97
52,11,6,24,1,220,247,-13.97
53,11,6,22,1,212,248,-15.1
54,11,5,24,1,208,250,-14.83
55,10,6,23,1,206,250,-15.21
56,11,6,21,1,203,250,-15.36
57,12,6,22,1,200,250,-16.1
48,12,6,22,1,203,250,-14.51
32,11,7,25,1,224,249,-14.35
49,11,6,20,1,251,246,-10.96
50,11,6,21,1,252,245,-10.65
50,12,6,23,2,250,246,-11.36
8,11,5,24,2,263,243,-5.66
51,11,5,22,2,269,242,-4.93
52,11,5,21,1,258,243,-6.8
53,11,5,22,1,249,245,-7.99
54,12,5,23,1,242,246,-8.45
55,10,4,22,2,240,246,-9.63
56,11,5,20,1,233,247,-10.02
57,12,5,19,1,231,246,-10.72
48,10,5,21,1,234,246,-9.94
32,13,4,20,1,239,244,-10.41
49,11,5,22,1,255,243,-9.85
50,11,4,23,2,264,238,-8.18
51,10,5,21,2,257,236,-11.05
52,10,6,22,1,252,238,-9.05
53,11,5,23,2,243,239,-11.18
54,9,5,22,1,234,242,-12.92
55,11,5,22,1,229,243,-13.1
56,12,5,21,1,226,243,-13.86
57,11,5,22,1,219,246,-12.72
48,11,5,23,1,215,246,-13.2
32,13,4,18,3,223,245,-13.01
49,12,5,23,1,260,240,-9.38
50,10,5,21,1,266,239,-8.91
51,11,5,22,2,264,240,-8.65
52,10,4,21,0,251,242,-10.57
53,13,5,22,0,245,244,-10.57
54,11,6,22,1,233,246,-12.25
55,12,5,23,1,224,247,-13.38
56,10,6,23,2,216,249,-13.59
57,11,5,23,1,210,249,-14.51
48,10,6,22,0,208,250,-14.45
32,11,6,21,2,208,249,-13.76
49,10,6,23,0,243,245,-12.24
50,11,5,24,1,253,244,-10.49
51,12,5,23,2,250,244,-10.1
52,12,5,26,0,238,247,-11.75
53,12,6,23,1,225,249,-13.48
54,11,5,23,1,212,251,-14.88
55,10,6,21,2,205,252,-14.72
56,13,6,24,1,202,251,-15.25
57,11,6,21,1,198,252,-15.1
48,10,6,21,1,196,252,-14.99
32,12,6,22,2,201,251,-14.61
49,12,6,25,1,229,249,-14.07
50,12,6,22,1,238,248,-12.34
51,11,6,23,1,230,250,-13.48
52,12,6,23,1,223,253,-14.88
53,13,5,23,1,212,254,-15.25
54,12,7,24,1,206,255,-15.25
55,11,7,23,2,202,256,-15.98
56,10,6,24,2,195,257,-16.1
57,11,6,20,1,192,258,-16.83
48,12,5,24,1,191,259,-16.34
32,14,5,22,2,195,259,-16.23
49,12,6,24,2,223,255,-14.13
50,11,6,24,2,231,253,-13.1
51,11,6,24,1,221,254,-13.97
52,11,6,24,1,216,253,-13.48
53,10,6,23,1,208,256,-14.99
54,12,5,22,1,204,256,-14.77
55,11,7,23,1,199,259,-15.5
56,11,6,23,2,197,259,-15.13
57,11,6,23,2,195,258,-15.39
48,11,7,22,1,195,256,-15.5
32,12,5,20,4,197,259,-16.34
49,12,6,22,2,211,252,-15.1
50,11,6,23,2,228,249,-14.07
51,14,6,22,2,227,250,-13.1
52,10,6,22,1,215,251,-14.45
53,11,5,22,2,212,252,-14.24
54,12,6,24,1,205,254,-15.5
55,12,5,23,2,200,255,-16.1
56,10,6,22,1,195,256,-16.46
57,11,7,21,1,194,256,-16.46
48,11,6,22,1,196,256,-15.61
32,10,6,22,2,196,255,-16.34
49,11,6,23,1,214,251,-15.21
50,11,6,23,1,217,251,-14.45
51,12,6,21,1,215,251,-14.35
52,11,6,21,1,207,252,-15.1
53,12,6,23,1,203,254,-14.88
54,11,6,22,2,202,254,-15.36
55,12,5,23,2,199,254,-14.88
56,13,6,22,2,196,256,-16.1
57,11,7,21,1,196,256,-16.1
48,11,7,22,3,198,255,-15.25
32,14,5,21,2,204,255,-15.02
49,11,6,24,2,233,251,-14.03
50,12,6,24,2,236,251,-13.01
51,12,5,22,1,229,252,-13.1
52,11,6,24,1,218,254,-14.51
53,11,6,22,1,213,256,-14.83
54,11,6,22,1,212,254,-14.51
55,11,7,23,1,207,254,-14.24
56,10,7,21,1,201,256,-14.51
57,13,6,23,2,197,257,-13.86
48,12,6,22,2,202,256,-13.66
32,13,5,22,3,209,256,-12.82
49,12,6,23,0,221,255,-13.97
50,11,5,23,1,235,252,-12.72
