@relation pressed_keys-weka.filters.unsupervised.attribute.NumericToNominal-R1

@attribute pressed_key {8,32,33,44,45,46,58,59,62,97,98,99,100,101,102,103,104,105,106,108,109,110,111,112,113,114,115,116,117,118,121,122,161,191,193,201,211,218,241}
@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric

@data
191,27,3,?,?,345,298,-3.41
8,30,3,27,3,318,296,-7.76
161,29,7,25,4,285,298,-11.17
97,24,3,21,4,286,294,-7.22
116,29,4,23,6,276,294,-5.77
114,26,3,18,4,290,294,-3.88
105,35,4,24,7,295,295,-3.51
100,35,4,?,?,305,295,-4.52
97,22,5,24,3,312,295,-3.86
33,26,5,22,4,217,275,-5.94
32,38,4,?,?,232,297,-11.62
99,34,4,24,8,274,305,-10.84
114,34,4,24,9,268,296,-9.21
101,37,4,?,?,271,291,-7.66
111,25,6,17,6,282,312,-7.78
32,34,5,20,8,297,311,-5.57
113,34,5,18,6,308,310,-4.16
117,37,5,26,5,314,310,-3.55
101,37,5,25,7,316,309,-3.57
32,35,5,24,6,313,308,-2.72
116,24,6,23,3,295,302,-4.56
101,29,7,13,7,297,309,-5.13
110,4,1,4,1,482,287,9.28
100,4,1,4,1,481,287,9.56
114,4,1,4,1,480,289,9.56
101,4,1,3,1,480,291,8.25
109,22,6,22,4,282,309,-6.93
111,22,6,23,3,285,307,-5.96
115,26,5,22,4,289,307,-6.63
32,21,5,22,3,302,309,-4.21
113,27,3,15,7,307,316,-2.71
117,30,4,16,5,307,317,-3.35
101,36,4,25,5,312,316,-2.75
32,40,3,25,7,307,317,-3.89
118,30,3,15,6,302,317,-3.01
111,28,4,14,6,298,317,-2.39
108,38,4,26,7,296,317,-4.83
118,37,4,25,7,300,315,-3.91
101,27,5,24,3,296,314,-4.26
114,21,5,22,3,291,313,-5.5
32,25,5,22,3,295,314,-4.28
97,35,4,20,6,315,321,-3.93
116,38,4,21,7,321,322,-1.19
114,18,4,14,5,328,315,2.07
193,38,4,29,6,308,326,-2.96
115,20,5,22,3,321,320,-0.29
44,27,3,15,6,303,322,-4.16
32,27,4,23,5,314,321,-2.1
121,35,6,26,6,330,322,0.6
101,35,5,23,5,335,323,0.3
110,31,4,25,6,336,324,1.8
100,37,5,26,5,333,325,0.9
111,28,4,15,5,323,323,-0.89
32,18,7,17,7,311,322,-2.39
111,29,3,14,6,310,328,-2.99
116,31,4,25,7,306,326,-2.68
114,37,4,25,6,309,325,-0.6
97,39,3,28,7,312,323,-1.81
32,38,4,23,8,315,324,-1.79
118,39,4,27,7,323,328,-1.18
101,39,4,25,7,327,330,-1.18
122,39,3,26,8,328,330,-3.55
32,39,5,27,7,312,322,-4.16
101,38,4,25,6,314,323,-3.89
114,35,4,26,6,314,323,-3.31
114,36,4,25,7,319,324,-3.01
97,30,3,15,8,319,322,-2.39
110,35,4,23,7,315,320,-3.25
116,38,5,26,6,315,319,-1.77
101,39,5,26,7,314,317,-0.88
115,27,6,20,5,313,315,-0.59
44,30,4,14,6,304,318,-3.89
32,38,4,26,6,315,317,-2.1
115,29,5,15,5,313,318,-2.68
105,36,5,26,6,314,318,-2.71
32,36,4,27,6,317,318,-2.71
101,37,4,26,7,320,319,-2.08
115,41,4,27,7,321,319,-1.17
99,38,4,26,7,316,320,-2.38
97,29,4,15,7,313,319,-2.35
112,24,5,14,7,309,319,-2.91
97,31,4,16,5,311,320,-2.94
109,16,6,15,7,309,317,-3.57
111,16,7,16,7,308,315,-3.59
115,14,7,15,7,304,315,-3.86
32,30,5,14,7,307,320,-4.75
100,36,4,26,7,314,321,-2.68
101,38,5,26,7,311,317,-4.48
32,28,5,15,6,311,319,-3.89
108,28,4,15,7,309,321,-4.48
97,28,3,16,6,311,321,-3.63
32,30,5,14,7,310,320,-4.18
109,28,5,17,5,310,320,-3.91
117,34,5,25,7,310,318,-4.23
101,37,5,25,7,311,315,-4.21
114,36,6,25,7,295,312,-5.05
116,37,5,25,9,292,312,-5.37
101,15,5,13,6,294,311,-3.98
59,19,6,13,6,285,322,-6.75
32,35,6,29,3,294,315,-6.41
112,24,5,18,5,294,322,-6.67
117,31,4,25,5,312,321,-4.23
101,37,5,30,3,317,320,-3.31
115,29,5,28,3,315,317,-4.89
32,24,5,27,2,315,318,-3.65
115,32,6,31,3,315,319,-3.98
105,28,4,16,6,312,322,-3.61
32,33,4,10,7,314,332,-3.65
110,11,5,11,5,483,108,15.44
111,12,5,12,4,481,93,14.59
44,30,2,26,4,305,271,-8.01
32,25,3,17,6,319,299,-6.63
108,40,4,28,9,336,303,-4.75
97,37,5,22,7,340,305,-2.97
32,34,5,20,8,337,307,-5.31
103,31,4,17,6,333,307,-4.75
117,38,5,24,7,334,308,-4.64
101,38,5,26,8,328,309,-5.54
114,23,6,24,4,312,305,-7.93
114,31,7,25,3,303,306,-9.04
