@relation pressed_keys

@attribute pressed_key numeric
@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric

@data
51,12,2,17,3,324,225,2.56
48,9,1,16,1,323,227,2.61
32,10,1,17,2,323,229,4.16
186,15,2,14,2,330,231,4.5
49,15,2,18,3,329,231,4.59
8,9,2,13,2,327,233,6.61
33,10,2,17,2,333,233,4.12
8,13,2,19,3,332,235,6.16
39,13,2,16,2,326,224,5.04
161,14,1,16,2,323,225,4.12
96,15,2,16,2,325,228,5.04
43,16,2,17,2,325,228,4.5
180,15,3,17,2,325,230,6.97
231,17,3,16,2,324,231,5.99
44,11,1,14,2,319,237,7.04
46,11,2,16,2,325,230,7.68
45,14,1,19,3,318,235,5.14
60,15,2,16,2,329,233,7.39
32,16,2,17,2,325,235,7.39
186,13,0,20,1,334,227,7.11
39,8,0,18,2,321,229,9.5
161,9,1,15,2,319,231,9.1
96,10,1,14,2,317,234,7.53
43,9,2,14,2,319,233,7.46
180,10,1,16,2,317,237,6.1
231,10,1,13,2,319,238,6.97
44,12,2,18,3,323,233,9.01
46,7,1,15,2,323,232,10.09
45,10,2,16,2,322,232,7.95
60,16,1,18,2,331,234,7.04
32,11,2,16,3,326,229,6.04
49,15,2,17,3,333,228,7.53
39,11,1,15,3,326,233,8.36
161,9,1,13,2,323,235,11.55
96,11,1,13,2,322,238,9.32
43,10,2,13,2,321,238,8.93
180,15,2,15,2,319,242,7.39
231,15,2,14,2,319,242,6.97
44,15,1,16,2,319,243,6.36
46,12,2,15,2,319,242,6.91
45,13,1,14,2,318,242,6.84
60,16,2,21,3,330,242,8.44
32,15,1,14,1,323,242,7.39
186,17,1,19,2,335,238,7.88
39,12,1,17,2,318,236,8.36
161,14,1,17,3,319,234,8.52
96,14,2,14,2,314,239,6.42
43,14,2,14,2,314,239,5.99
180,12,2,14,3,314,240,5.34
231,13,2,15,2,313,241,5.39
44,16,1,18,3,314,242,5.49
46,15,1,14,2,316,242,6.42
45,12,2,15,3,316,243,7.39
60,17,1,18,2,333,240,7.53
32,14,1,13,2,328,242,6.84
186,16,1,17,2,334,240,6.91
39,11,2,15,1,324,239,7.88
161,10,2,13,2,322,239,6.91
96,11,1,14,1,321,240,8.28
43,12,2,14,2,319,240,7.39
180,13,1,13,1,317,245,6.91
231,13,1,13,2,317,245,6.97
44,14,1,14,2,320,247,8.52
46,14,1,13,3,320,247,7.11
45,12,2,12,2,320,246,7.88
60,18,1,20,2,329,243,7.88
32,9,1,15,2,327,241,6.91
186,19,1,17,2,335,241,5.87
39,14,2,13,2,319,240,6.84
161,10,1,12,3,320,241,6.42
96,17,2,12,3,314,246,4.9
43,13,2,13,2,312,246,4.5
180,16,3,12,3,309,249,4.46
231,15,3,14,2,308,249,3.5
44,17,3,12,2,312,251,3.96
46,14,3,12,3,313,251,5.0
45,16,3,14,2,314,252,5.99
