@relation pressed_keys

@attribute pressed_key numeric
@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric

@data
97,24,3,17,3,348,154,6.74
115,25,2,18,3,345,158,6.37
105,26,3,19,3,349,162,7.37
32,25,3,18,3,346,163,6.69
99,21,1,17,3,344,167,6.96
111,22,2,15,4,331,164,4.35
110,26,2,24,3,328,166,2.95
99,26,3,24,3,343,165,6.28
101,24,2,16,4,362,170,10.89
98,24,2,14,3,368,169,11.51
105,25,3,17,3,369,170,11.59
100,18,2,14,3,353,169,9.69
111,21,5,19,5,354,168,7.37
44,24,2,17,3,352,170,8.1
32,26,3,23,3,349,169,7.63
101,25,3,19,3,373,171,10.97
115,25,2,15,3,389,175,13.61
116,25,3,18,3,377,177,10.61
101,24,2,17,2,352,179,6.19
32,23,2,18,4,329,173,3.29
109,25,3,18,3,331,172,3.63
117,26,3,24,4,334,170,3.66
110,26,2,26,4,335,171,4.75
100,24,2,18,3,337,172,4.71
111,20,5,19,5,344,170,6.02
32,26,2,24,2,345,173,6.24
101,25,2,25,3,338,173,4.02
114,20,5,19,5,341,169,5.67
97,20,5,19,5,344,170,5.67
32,16,3,18,3,345,170,5.83
101,23,2,13,3,343,172,7.06
108,24,2,23,3,343,173,5.18
32,25,2,24,4,346,173,5.91
100,25,2,24,4,345,172,7.01
101,21,2,16,4,343,173,6.6
32,22,2,15,3,345,172,6.24
108,26,3,23,3,356,174,8.46
111,21,2,17,3,351,179,7.88
115,26,2,26,3,319,187,1.08
32,23,2,19,3,320,187,1.44
109,19,2,14,3,357,184,9.63
105,24,2,14,3,366,185,11.78
115,25,4,14,4,387,184,14.93
116,26,4,15,3,398,187,16.49
101,23,3,13,4,389,185,15.37
114,17,3,12,4,372,183,12.47
105,17,3,13,4,360,183,10.39
111,20,2,14,3,349,182,6.91
115,18,3,15,4,332,177,3.58
32,25,3,14,3,336,169,4.75
121,23,2,14,3,351,145,7.96
32,24,2,15,3,347,147,6.79
108,24,2,16,3,351,148,7.32
97,25,3,17,3,348,150,7.59
115,22,2,15,3,345,151,7.48
32,20,2,13,3,344,151,7.53
108,23,2,16,3,345,154,6.69
101,23,2,16,3,348,157,7.43
121,25,2,18,3,350,162,8.16
101,26,2,18,3,350,165,8.46
110,26,3,19,2,352,170,8.76
100,26,2,18,3,343,172,6.55
97,26,3,24,4,340,170,6.24
