@relation pressed_keys-weka.filters.unsupervised.attribute.NumericToNominal-R1

@attribute pressed_key {8,32,44,45,46,49,58,59,60,97,98,99,100,101,102,103,104,105,106,108,109,110,111,112,113,114,115,116,117,118,119,121,122,191,225,233,241,243,250}
@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric

@data
191,24,2,28,1,281,188,-0.38
97,23,2,26,2,284,189,-1.14
114,20,3,25,2,279,188,-1.56
8,22,2,26,2,265,184,-1.5
116,20,2,25,2,267,184,-1.53
114,21,3,26,2,268,184,-2.25
105,20,2,26,1,269,186,-1.52
100,22,3,28,2,278,189,-1.12
97,19,1,25,1,278,188,0.38
49,21,1,20,1,291,184,0
32,21,2,20,1,287,186,-0.38
99,23,2,26,2,276,186,-1.14
114,23,2,27,1,274,183,-2.29
101,20,3,22,2,275,183,-1.53
111,?,?,25,1,274,181,-1.56
32,19,1,20,1,274,180,-2.34
113,20,3,20,2,273,182,-2.32
117,20,2,27,2,275,187,-0.76
101,?,?,27,2,275,184,-0.76
32,18,2,18,2,277,181,-0.78
116,21,2,25,2,278,188,-1.12
101,23,4,27,2,280,188,-1.89
110,23,3,25,2,279,187,-0.74
100,23,3,27,2,276,186,-0.37
114,22,3,25,2,275,186,-1.13
101,22,3,26,2,275,184,-1.51
109,22,3,25,1,274,185,-0.37
111,?,?,26,2,273,184,-0.37
115,18,2,19,2,272,179,-1.14
32,19,2,19,2,273,181,0.38
113,17,2,16,2,273,183,0.76
117,18,3,18,2,273,182,0.77
101,18,2,20,2,275,180,0.76
32,18,2,17,2,282,181,0.76
118,23,2,25,2,287,187,1.85
111,23,4,26,2,284,187,1.11
108,21,2,27,2,279,187,0
118,26,3,29,3,278,185,0.72
101,24,3,27,2,275,184,0.37
114,21,2,26,2,274,181,0.37
32,?,?,37,3,275,180,0.37
97,19,2,17,3,273,179,-1.47
116,19,3,18,2,274,180,-0.37
114,18,2,17,2,277,180,-0.37
97,19,2,18,2,278,180,0
115,18,3,17,2,280,181,-0.75
44,20,3,25,3,277,190,0.38
32,23,3,28,2,278,188,0.74
121,22,3,27,3,280,188,0.37
101,24,2,26,2,280,186,0.37
110,22,3,26,2,285,184,1.87
100,17,2,16,2,285,179,3.06
111,17,2,18,2,285,177,3.44
32,19,3,18,2,283,178,2.64
111,17,2,16,2,285,180,3.76
116,24,3,26,3,288,185,1.48
114,22,2,27,2,289,186,2.21
97,24,3,27,2,289,185,1.45
32,23,3,27,3,287,186,1.83
118,?,?,14,1,285,182,2.58
101,18,2,14,2,282,181,2.17
122,17,2,16,2,276,181,1.46
32,17,2,15,2,277,182,1.81
101,24,3,26,2,285,191,2.49
114,25,2,28,2,283,191,1.08
114,25,2,25,2,283,191,2.15
97,25,3,25,3,283,190,1.76
110,26,2,27,3,284,188,2.14
116,24,4,27,3,286,187,1.43
101,18,2,13,2,285,184,2.18
115,17,2,15,2,282,184,2.18
