@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.1738,47597,5289,869,4420,0,16.430327,83.569673,0,0.038491,0.032772,0.181032,88.236227,132.845725,25955.600805,4747080,-4721124.399195,4.907468,897.538287,-892.630819,2624.970672,0.496308,10.113311,0.166667,16,0.001348,7,0.998652,5186,0.833333,80,0.695652,0.166667,0.268908,0.335399,0.582659,0.131068,0.164303,0.12931,0.87069,0.835697,?,0.164303,?,?,0.517497,0.065689,?,0.164303,1069.738,51.669,1056.203125,51.296875,1056203.125,51296.875,25553968,4428996,494352,16.430327,1.960784,?
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.1755,47597,5289,883,4406,0,16.695027,83.304973,0,0.042614,0.032669,0.180745,87.95591,132.633751,25955.434418,4732044,-4706088.565582,4.907437,894.695406,-889.787969,2720.705835,0.514408,10.48222,0.0625,6,0.003081,16,0.996919,5177,0.9375,90,0.272727,0.0625,0.101695,0.123247,0.529709,0.034062,0.16695,0.127972,0.872028,0.83305,?,0.16695,?,?,0.519489,0.066929,?,0.16695,995.1,42.854,981.4375,42.75,981437.5,42750,25572742,4428996,494352,16.695027,1.960784,?
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.181,47597,5289,908,4381,0,17.167707,82.832293,0,0.047165,0.032483,0.180231,87.457445,132.257955,25951.87892,4705194,-4679242.12108,4.906765,889.618832,-884.712067,2815.797274,0.532387,10.850071,0.136842,13,0.000963,5,0.999037,5189,0.863158,82,0.722222,0.136842,0.230088,0.309873,0.56794,0.114334,0.171677,0.128625,0.871375,0.828323,?,0.171677,?,?,0.521526,0.069808,?,0.171677,866.753,41.96,856.140625,41.875,856140.625,41875,25581490,4428996,494352,17.167707,1.960784,?
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,6,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.1826,47597,5289,884,4405,0,16.713935,83.286065,0,0.041559,0.032661,0.180724,87.935734,132.618336,25957.418502,4730970,-4705012.581498,4.907812,894.492343,-889.58453,2672.013385,0.505202,10.293833,0.073684,7,0.001155,6,0.998845,5188,0.926316,88,0.538462,0.073684,0.12963,0.194536,0.536265,0.056314,0.167139,0.129101,0.870899,0.832861,?,0.167139,?,?,0.519019,0.066455,?,0.167139,894.204,42.392,882.046875,42.328125,882046.875,42328.125,25574110,4428996,494352,16.713935,1.960784,?
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.1841,47598,5288,858,4430,0,16.225416,83.774584,0,0.036017,0.032853,0.181253,88.451336,133.006388,25953.491465,4757820,-4731866.508535,4.907998,899.739032,-894.831034,2574.161735,0.486793,9.918364,0.084211,8,0.003851,20,0.996149,5173,0.915789,87,0.285714,0.084211,0.130081,0.147074,0.54018,0.040512,0.162254,0.12955,0.87045,0.837746,?,0.162254,?,?,0.516352,0.065373,?,0.162254,882.073,42.265,871.640625,42.203125,871640.625,42203.125,25569808,4429089,494259,16.225416,1.960784,?
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.1857,47598,5288,884,4404,0,16.717095,83.282905,0,0.042137,0.03266,0.180721,87.932388,132.615805,25952.617458,4729896,-4703943.382542,4.907832,894.458396,-889.550564,2689.451744,0.508595,10.362931,0.073684,7,0.001733,9,0.998267,5184,0.926316,88,0.4375,0.073684,0.126126,0.174005,0.535976,0.048878,0.167171,0.128723,0.871277,0.832829,?,0.167171,?,?,0.519224,0.066199,?,0.167171,876.127,44.171,865.40625,44.046875,865406.25,44046.875,25554940,4429089,494259,16.717095,1.960784,?
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.1912,47598,5288,902,4386,0,17.057489,82.942511,0,0.045801,0.032526,0.180351,87.573575,132.345507,25950.884179,4710564,-4684613.115821,4.907505,890.802572,-885.895067,2769.944513,0.523817,10.673796,0.126316,12,0.002503,13,0.997497,5180,0.873684,83,0.48,0.126316,0.2,0.239744,0.561906,0.076327,0.170575,0.128642,0.871358,0.829425,0.319419,0.170575,0.110984,0.09381,0.520966,0.068376,0.082488,0.170575,880.177,46.153,870.3125,45.734375,870312.5,45734.375,25560448,4429089,494259,17.057489,1.960784,?
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.1927,47598,5288,879,4409,0,16.622542,83.377458,0,0.041374,0.032697,0.180823,88.032974,132.692343,25949.42188,4735266,-4709316.57812,4.907228,895.473903,-890.566675,2674.64074,0.505794,10.30713,0.114583,11,0.001348,7,0.998652,5185,0.885417,85,0.611111,0.114583,0.192982,0.259563,0.556618,0.086097,0.166225,0.128363,0.871637,0.833775,?,0.166225,?,?,0.518931,0.066147,?,0.166225,873.448,44.031,862.84375,43.796875,862843.75,43796.875,25577854,4429089,494259,16.622542,1.960784,?
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.1928,9732,1082,157,925,0,14.510166,85.489834,0,-0.004493,0.035621,0.188735,91.510054,135.290478,4873.808857,993450,-988576.191143,4.504444,918.160813,-913.656369,365.211312,0.337534,7.493345,0.0625,2,0.001905,2,0.998095,1048,0.9375,30,0.5,0.0625,0.111111,0.169149,0.530298,0.058976,0.145102,0.150116,0.849884,0.854898,?,0.145102,?,?,0.497493,0.06629,?,0.145102,20.397,1.637,20.265625,1.640625,20265.625,1640.625,5028201,907492,103042,14.510166,2.083333,?
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.1928,9732,1082,159,923,0,14.695009,85.304991,0,-0.002326,0.035544,0.18853,91.316046,135.15055,4867.677363,991302,-986434.322637,4.498778,916.175601,-911.676823,361.664735,0.334256,7.429924,0.0625,2,0.00381,4,0.99619,1046,0.9375,30,0.333333,0.0625,0.105263,0.133892,0.529345,0.04856,0.14695,0.149294,0.850706,0.85305,?,0.14695,?,?,0.498828,0.066264,?,0.14695,20.246,1.513,20.21875,1.515625,20218.75,1515.625,5028111,907492,103042,14.695009,2.083333,?
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.1929,9732,1082,156,926,0,14.417745,85.582255,0,-0.005046,0.035659,0.188837,91.612413,135.369286,4869.808874,994524,-989654.191126,4.500748,919.15342,-914.652672,356.054355,0.329071,7.311465,0.03125,1,0,0,1,1050,0.96875,31,1,0.03125,0.060606,0.174224,0.515625,0.059901,0.144177,0.14955,0.85045,0.855823,?,0.144177,?,?,0.497314,0.066597,?,0.144177,20.661,1.436,20.5,1.4375,20500,1437.5,5028129,907492,103042,14.417745,2.083333,?
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.1929,9732,1082,163,919,0,15.064695,84.935305,0,0.002526,0.03539,0.188122,90.924652,134.864623,4864.028693,987006,-982141.971307,4.495405,912.205176,-907.70977,378.272059,0.349604,7.776929,0,0,0.00381,4,0.99619,1046,1,32,0,0,0,-0.010634,0.498095,0.029575,0.150647,0.148174,0.851826,0.849353,?,0.150647,?,?,0.501236,0.068409,?,0.150647,20.036,1.525,20,1.515625,20000,1515.625,5028183,907492,103042,15.064695,2.083333,?
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.1929,9733,1081,153,928,0,14.153562,85.846438,0,-0.007422,0.035769,0.189128,91.908345,135.599852,4849.370983,996672,-991822.629017,4.486005,921.990749,-917.504745,363.03794,0.335835,7.486289,0.129032,4,0.001905,2,0.998095,1048,0.870968,27,0.666667,0.129032,0.216216,0.285585,0.563564,0.110998,0.141536,0.149974,0.850026,0.858464,?,0.141536,?,?,0.495781,0.067693,?,0.141536,20.446,1.543,20.390625,1.53125,20390.625,1531.25,5028879,907585,102949,14.153562,2.083333,?
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,6,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.193,9733,1081,163,918,0,15.078631,84.921369,0,0.00315,0.035384,0.188106,90.917549,134.866595,4848.571781,985932,-981083.428219,4.485265,912.055504,-907.570239,393.221535,0.363757,8.110049,0.064516,2,0,0,1,1050,0.935484,29,1,0.064516,0.121212,0.250564,0.532258,0.091343,0.150786,0.148329,0.851671,0.849214,?,0.150786,?,?,0.501228,0.069025,?,0.150786,20.471,1.506,20.4375,1.484375,20437.5,1484.375,5028501,907585,102949,15.078631,2.083333,?
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.193,9733,1081,158,923,0,14.616096,85.383904,0,-0.004436,0.035577,0.188618,91.421064,135.247228,4848.906283,991302,-986453.093717,4.485575,917.023127,-912.537552,374.88466,0.346794,7.731324,0.064516,2,0.001905,2,0.998095,1048,0.935484,29,0.5,0.064516,0.114286,0.172104,0.531306,0.059085,0.146161,0.151085,0.848915,0.853839,?,0.146161,?,?,0.497538,0.067739,?,0.146161,20.561,1.492,20.484375,1.484375,20484.375,1484.375,5028789,907585,102949,14.616096,2.083333,?
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.193,9733,1081,163,918,0,15.078631,84.921369,0,0.002454,0.035384,0.188106,90.920614,134.871712,4856.150651,985932,-981075.849349,4.492276,912.055504,-907.563228,388.917269,0.359775,8.008756,0.09375,3,0.000953,1,0.999047,1048,0.90625,29,0.75,0.09375,0.166667,0.259034,0.546398,0.09714,0.150786,0.149026,0.850974,0.849214,?,0.150786,?,?,0.50088,0.069468,?,0.150786,20.078,1.464,20.015625,1.453125,20015.625,1453.125,4950549,907585,102949,15.078631,2.083333,?
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.1931,9733,1081,152,929,0,14.061055,85.938945,0,-0.008346,0.035808,0.18923,92.008521,135.67478,4859.15045,997746,-992886.84955,4.495051,922.984274,-918.489223,344.053267,0.318273,7.080523,0.09375,3,0.001907,2,0.998093,1047,0.90625,29,0.6,0.09375,0.162162,0.229414,0.545922,0.083077,0.140611,0.149046,0.850954,0.859389,?,0.140611,?,?,0.495782,0.06719,?,0.140611,20.518,1.579,20.46875,1.546875,20468.75,1546.875,5028573,907585,102949,14.061055,2.083333,?
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.1931,9733,1081,174,907,0,16.096207,83.903793,0,0.014889,0.03496,0.186976,89.815681,134.035258,4869.71482,974118,-969248.28518,4.504824,901.126735,-896.62191,420.962065,0.389419,8.644491,0.125,4,0.000953,1,0.999047,1048,0.875,28,0.8,0.125,0.216216,0.309854,0.562023,0.125902,0.160962,0.146865,0.853135,0.839038,?,0.160962,?,?,0.507048,0.070442,?,0.160962,20.771,1.677,20.703125,1.671875,20703.125,1671.875,5028699,907585,102949,16.096207,2.083333,?
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.1943,42658,4740,787,3953,0,16.603376,83.396624,0,0.043881,0.032705,0.180844,87.922905,132.609907,23432.939176,4245522,-4222089.060824,4.943658,895.679747,-890.736089,2471.039648,0.521316,10.545155,0.094595,7,0.001715,8,0.998285,4658,0.905405,67,0.466667,0.094595,0.157303,0.205005,0.54644,0.058279,0.166034,0.126204,0.873796,0.833966,?,0.166034,?,?,0.519915,0.066531,?,0.166034,660.118,33.112,650.90625,33.015625,650906.25,33015.625,22900765,3969674,443300,16.603376,1.960784,?
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.1954,42658,4740,809,3931,0,17.067511,82.932489,0,0.047947,0.032523,0.18034,87.433214,132.239758,23436.054482,4221894,-4198457.945518,4.944315,890.694937,-885.750621,2530.910211,0.533947,10.799216,0.094595,7,0.001286,6,0.998714,4660,0.905405,67,0.538462,0.094595,0.16092,0.22118,0.546654,0.065071,0.170675,0.126762,0.873238,0.829325,?,0.170675,?,?,0.521957,0.067798,?,0.170675,637.135,34.23,630.703125,34.140625,630703.125,34140.625,22917937,3969674,443300,17.067511,1.960784,?
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.2005,42658,4740,785,3955,0,16.561181,83.438819,0,0.041003,0.032721,0.18089,87.967175,132.643087,23431.628457,4247670,-4224238.371543,4.943382,896.132911,-891.18953,2435.870428,0.513897,10.395651,0.108108,8,0.001929,9,0.998071,4657,0.891892,66,0.470588,0.108108,0.175824,0.220188,0.55309,0.064798,0.165612,0.12848,0.87152,0.834388,?,0.165612,?,?,0.518566,0.066863,?,0.165612,635.014,33.851,629.546875,33.796875,629546.875,33796.875,22904347,3969674,443300,16.561181,1.960784,?
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.2016,42658,4740,817,3923,0,17.236287,82.763713,0,0.050714,0.032456,0.180156,87.254123,132.10316,23433.716592,4213302,-4189868.283408,4.943822,888.882278,-883.938456,2583.742204,0.545093,11.025747,0.109589,8,0.000857,4,0.999143,4663,0.890411,65,0.666667,0.109589,0.188235,0.266445,0.554366,0.086772,0.172363,0.125835,0.874165,0.827637,?,0.172363,?,?,0.523264,0.068236,?,0.172363,613.992,32.408,608.390625,32.375,608390.625,32375,22919647,3969674,443300,17.236287,1.960784,?
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.2027,42658,4740,810,3930,0,17.088608,82.911392,0,0.048692,0.032514,0.180317,87.410631,132.222357,23436.855993,4220820,-4197383.144007,4.944484,890.468354,-885.52387,2567.582177,0.541684,10.955318,0.136986,10,0.003428,16,0.996572,4651,0.863014,63,0.384615,0.136986,0.20202,0.222674,0.566779,0.065978,0.170886,0.12634,0.87366,0.829114,?,0.170886,?,?,0.522273,0.068448,?,0.170886,632.001,34.453,626.734375,34.390625,626734.375,34390.625,22917901,3969674,443300,17.088608,1.960784,?
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,6,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.2038,42658,4740,811,3929,0,17.109705,82.890295,0,0.048354,0.032506,0.180294,87.388843,132.206305,23433.491262,4219746,-4196312.508738,4.943775,890.241772,-885.297998,2503.497812,0.528164,10.683418,0.068493,5,0.002143,10,0.997857,4657,0.931507,68,0.333333,0.068493,0.113636,0.145471,0.533175,0.037177,0.171097,0.126503,0.873497,0.828903,?,0.171097,?,?,0.522297,0.066084,?,0.171097,630.227,33.655,624.203125,33.625,624203.125,33625,22903933,3969674,443300,17.109705,1.960784,?
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.2049,42658,4740,796,3944,0,16.793249,83.206751,0,0.045027,0.03263,0.180638,87.722491,132.458461,23432.979635,4235856,-4212423.020365,4.943667,893.640506,-888.69684,2485.263263,0.524317,10.605835,0.123288,9,0.001714,8,0.998286,4659,0.876712,64,0.529412,0.123288,0.2,0.25043,0.560787,0.078772,0.167932,0.126811,0.873189,0.832068,?,0.167932,?,?,0.520561,0.067085,?,0.167932,627.331,33.811,621.921875,33.78125,621921.875,33781.25,22910791,3969674,443300,16.793249,1.960784,?
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.21,42658,4740,816,3924,0,17.21519,82.78481,0,0.051751,0.032465,0.180179,87.276339,132.119952,23436.867363,4214376,-4190939.132637,4.944487,889.108861,-884.164374,2579.435143,0.544185,11.005887,0.135135,10,0.001715,8,0.998285,4658,0.864865,64,0.555556,0.135135,0.217391,0.268913,0.56671,0.088577,0.172152,0.124435,0.875565,0.827848,?,0.172152,?,?,0.523858,0.068025,?,0.172152,626.929,33.716,622.078125,33.671875,622078.125,33671.875,22906507,3969674,443300,17.21519,1.960784,?
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.2111,42659,4739,797,3942,0,16.817894,83.182106,0,0.046197,0.03262,0.180611,87.697144,132.439923,23427.927391,4233708,-4210280.072609,4.943644,893.375818,-888.432174,2479.629433,0.523239,10.584075,0.081081,6,0.003001,14,0.996999,4651,0.918919,68,0.3,0.081081,0.12766,0.149328,0.53904,0.038673,0.168179,0.125728,0.874272,0.831821,?,0.168179,?,?,0.521225,0.065456,?,0.168179,620.442,33.553,614.671875,33.484375,614671.875,33484.375,22906579,3969767,443207,16.817894,1.960784,?
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.2122,42659,4739,840,3899,0,17.725258,82.274742,0,0.055331,0.032265,0.179624,86.740525,131.715597,23428.24718,4187526,-4164097.75282,4.943711,883.630724,-878.687013,2681.274945,0.565789,11.444625,0.094595,7,0.001286,6,0.998714,4659,0.905405,67,0.538462,0.094595,0.16092,0.221179,0.546654,0.065074,0.177253,0.126389,0.873611,0.822747,?,0.177253,?,?,0.525432,0.070595,?,0.177253,632.181,34.388,626.90625,34.3125,626906.25,34312.5,22909603,3969767,443207,17.725258,1.960784,?
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.2125,26842,2983,571,2412,0,19.141804,80.858196,0,0.079624,0.031709,0.17807,84.962074,130.356703,14916.804546,2590488,-2575571.195454,5.000605,868.41703,-863.416425,1948.186951,0.653097,13.06035,0.090909,4,0.00034,1,0.99966,2938,0.909091,40,0.8,0.090909,0.163265,0.266906,0.545284,0.086137,0.191418,0.117379,0.882621,0.808582,?,0.191418,?,?,0.537019,0.081325,?,0.191418,170.939,12.417,169.53125,12.375,169531.25,12375,14374153,2498782,279895,19.141804,1.960784,?
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.2128,26842,2983,568,2415,0,19.041234,80.958766,0,0.078507,0.031749,0.178181,85.071032,130.443409,14914.523162,2593710,-2578795.476838,4.99984,869.497151,-864.49731,1946.46572,0.65252,13.050808,0.159091,7,0.00034,1,0.99966,2938,0.840909,37,0.875,0.159091,0.269231,0.370044,0.579375,0.151608,0.190412,0.117586,0.882414,0.809588,?,0.190412,?,?,0.536413,0.078,?,0.190412,174.4,12.895,173.296875,12.875,173296.875,12875,14371183,2498782,279895,19.041234,1.960784,?
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.2131,26842,2983,576,2407,0,19.30942,80.69058,0,0.081194,0.031643,0.177886,84.788873,130.226568,14915.352048,2585118,-2570202.647952,5.000118,866.616829,-861.616711,1961.556644,0.657578,13.151259,0.090909,4,0.000681,2,0.999319,2937,0.909091,40,0.666667,0.090909,0.16,0.242776,0.545114,0.074015,0.193094,0.117582,0.882418,0.806906,?,0.193094,?,?,0.537756,0.079885,?,0.193094,172.137,12.973,171.203125,12.9375,171203.125,12937.5,14375071,2498782,279895,19.30942,1.960784,?
7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.functions.LibSVM,'-S 0 -K 2 -D 3 -G 0.0 -R 0.0 -N 0.5 -M 40.0 -C 1.0 -E 0.001 -P 0.1 -model \"C:\\\\Program Files\\\\Weka-3-9-6\" -seed 1',14172,20220609.2134,26842,2983,543,2440,0,18.203151,81.796849,0,0.068053,0.032077,0.179101,85.953876,131.120604,14910.285351,2620560,-2605649.714649,4.998419,878.498156,-873.499737,1824.074087,0.61149,12.233663,0.113636,5,0.00034,1,0.99966,2938,0.886364,39,0.833333,0.113636,0.2,0.304843,0.556648,0.107771,0.182032,0.119029,0.880971,0.817968,?,0.182032,?,?,0.531501,0.073759,?,0.182032,170.429,12.754,169.296875,12.75,169296.875,12750,14369977,2498782,279895,18.203151,1.960784,?
