@relation InstanceResultListener

@attribute Key_Dataset {0_all-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,10_light_2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,11_light_3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1_man-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,2_woman-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,3_old-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,7_forced-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,8_no_forced_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,9_light_1-weka.filters.unsupervised.attribute.NumericToNominal-Rlast}
@attribute Key_Run {1}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'-C 0.0126110455 -M 1'}
@attribute Key_Scheme_version_ID {-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 1567\nSize of the tree: 3133\n','Number of leaves: 1626\nSize of the tree: 3251\n','Number of leaves: 1570\nSize of the tree: 3139\n','Number of leaves: 1558\nSize of the tree: 3115\n','Number of leaves: 1469\nSize of the tree: 2937\n','Number of leaves: 1721\nSize of the tree: 3441\n','Number of leaves: 1628\nSize of the tree: 3255\n','Number of leaves: 1748\nSize of the tree: 3495\n','Number of leaves: 1629\nSize of the tree: 3257\n','Number of leaves: 1675\nSize of the tree: 3349\n','Number of leaves: 485\nSize of the tree: 969\n','Number of leaves: 450\nSize of the tree: 899\n','Number of leaves: 416\nSize of the tree: 831\n','Number of leaves: 330\nSize of the tree: 659\n','Number of leaves: 481\nSize of the tree: 961\n','Number of leaves: 272\nSize of the tree: 543\n','Number of leaves: 424\nSize of the tree: 847\n','Number of leaves: 218\nSize of the tree: 435\n','Number of leaves: 527\nSize of the tree: 1053\n','Number of leaves: 427\nSize of the tree: 853\n','Number of leaves: 315\nSize of the tree: 629\n','Number of leaves: 458\nSize of the tree: 915\n','Number of leaves: 405\nSize of the tree: 809\n','Number of leaves: 453\nSize of the tree: 905\n','Number of leaves: 526\nSize of the tree: 1051\n','Number of leaves: 471\nSize of the tree: 941\n','Number of leaves: 196\nSize of the tree: 391\n','Number of leaves: 578\nSize of the tree: 1155\n','Number of leaves: 1358\nSize of the tree: 2715\n','Number of leaves: 1332\nSize of the tree: 2663\n','Number of leaves: 1147\nSize of the tree: 2293\n','Number of leaves: 1322\nSize of the tree: 2643\n','Number of leaves: 1304\nSize of the tree: 2607\n','Number of leaves: 1232\nSize of the tree: 2463\n','Number of leaves: 1348\nSize of the tree: 2695\n','Number of leaves: 1269\nSize of the tree: 2537\n','Number of leaves: 1300\nSize of the tree: 2599\n','Number of leaves: 1141\nSize of the tree: 2281\n','Number of leaves: 379\nSize of the tree: 757\n','Number of leaves: 366\nSize of the tree: 731\n','Number of leaves: 497\nSize of the tree: 993\n','Number of leaves: 550\nSize of the tree: 1099\n','Number of leaves: 351\nSize of the tree: 701\n','Number of leaves: 511\nSize of the tree: 1021\n','Number of leaves: 479\nSize of the tree: 957\n','Number of leaves: 707\nSize of the tree: 1413\n','Number of leaves: 473\nSize of the tree: 945\n','Number of leaves: 571\nSize of the tree: 1141\n','Number of leaves: 105\nSize of the tree: 209\n','Number of leaves: 152\nSize of the tree: 303\n','Number of leaves: 125\nSize of the tree: 249\n','Number of leaves: 144\nSize of the tree: 287\n','Number of leaves: 124\nSize of the tree: 247\n','Number of leaves: 138\nSize of the tree: 275\n','Number of leaves: 116\nSize of the tree: 231\n','Number of leaves: 132\nSize of the tree: 263\n','Number of leaves: 131\nSize of the tree: 261\n','Number of leaves: 1605\nSize of the tree: 3209\n','Number of leaves: 1734\nSize of the tree: 3467\n','Number of leaves: 1631\nSize of the tree: 3261\n','Number of leaves: 1747\nSize of the tree: 3493\n','Number of leaves: 1735\nSize of the tree: 3469\n','Number of leaves: 1905\nSize of the tree: 3809\n','Number of leaves: 1762\nSize of the tree: 3523\n','Number of leaves: 1712\nSize of the tree: 3423\n','Number of leaves: 1720\nSize of the tree: 3439\n','Number of leaves: 1758\nSize of the tree: 3515\n','Number of leaves: 184\nSize of the tree: 367\n','Number of leaves: 137\nSize of the tree: 273\n','Number of leaves: 171\nSize of the tree: 341\n','Number of leaves: 148\nSize of the tree: 295\n','Number of leaves: 149\nSize of the tree: 297\n','Number of leaves: 172\nSize of the tree: 343\n','Number of leaves: 167\nSize of the tree: 333\n','Number of leaves: 151\nSize of the tree: 301\n','Number of leaves: 2022\nSize of the tree: 4043\n','Number of leaves: 1957\nSize of the tree: 3913\n','Number of leaves: 1889\nSize of the tree: 3777\n','Number of leaves: 2153\nSize of the tree: 4305\n','Number of leaves: 2032\nSize of the tree: 4063\n','Number of leaves: 2001\nSize of the tree: 4001\n','Number of leaves: 2016\nSize of the tree: 4031\n','Number of leaves: 1934\nSize of the tree: 3867\n','Number of leaves: 2018\nSize of the tree: 4035\n','Number of leaves: 1988\nSize of the tree: 3975\n','Number of leaves: 1856\nSize of the tree: 3711\n','Number of leaves: 1901\nSize of the tree: 3801\n','Number of leaves: 1741\nSize of the tree: 3481\n','Number of leaves: 1877\nSize of the tree: 3753\n','Number of leaves: 1862\nSize of the tree: 3723\n','Number of leaves: 1829\nSize of the tree: 3657\n','Number of leaves: 1972\nSize of the tree: 3943\n','Number of leaves: 1593\nSize of the tree: 3185\n','Number of leaves: 273\nSize of the tree: 545\n','Number of leaves: 248\nSize of the tree: 495\n','Number of leaves: 200\nSize of the tree: 399\n','Number of leaves: 260\nSize of the tree: 519\n','Number of leaves: 186\nSize of the tree: 371\n','Number of leaves: 179\nSize of the tree: 357\n','Number of leaves: 180\nSize of the tree: 359\n','Number of leaves: 228\nSize of the tree: 455\n','Number of leaves: 237\nSize of the tree: 473\n','Number of leaves: 1116\nSize of the tree: 2231\n','Number of leaves: 1090\nSize of the tree: 2179\n','Number of leaves: 1037\nSize of the tree: 2073\n','Number of leaves: 1064\nSize of the tree: 2127\n','Number of leaves: 1115\nSize of the tree: 2229\n','Number of leaves: 1136\nSize of the tree: 2271\n','Number of leaves: 1187\nSize of the tree: 2373\n','Number of leaves: 1012\nSize of the tree: 2023\n','Number of leaves: 1125\nSize of the tree: 2249\n','Number of leaves: 1189\nSize of the tree: 2377\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
3_old-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1036,4945,549,94,455,0,17.12204,82.87796,0,0.043759,0.039446,0.143865,98.799236,101.852311,2546.272375,85770.836166,-83224.563791,4.638019,156.231031,-151.593012,138.474453,0.25223,5.438321,0,0,0.005566,3,0.994434,536,1,10,0,0,0,-0.010096,0.466048,0.049218,0.17122,0.127936,0.872064,0.82878,?,0.17122,?,?,0.539313,0.087114,?,0.17122,0.26,0.002,0.25,0,250,0,301269,462276,53448,81.967213,50.575514,'Number of leaves: 138\nSize of the tree: 275\n',275,138,138
3_old-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1036,4945,549,80,469,0,14.571949,85.428051,0,0.008827,0.039603,0.144393,99.194515,102.227511,2544.342026,77244.076932,-74699.734906,4.634503,140.699594,-136.065091,135.05927,0.24601,5.30822,0,0,0.012987,7,0.987013,532,1,10,0,0,0,-0.015479,0.648052,0.037902,0.145719,0.13649,0.86351,0.854281,?,0.145719,?,?,0.549136,0.08104,?,0.145719,0.26,0.002,0.25,0.015625,250,15.625,253661,462276,53448,82.695811,49.253963,'Number of leaves: 116\nSize of the tree: 231\n',231,116,116
3_old-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1036,4945,549,98,451,0,17.850638,82.149362,0,0.046497,0.0392,0.143144,98.176279,101.33311,2545.139825,72938.07508,-70392.935254,4.635956,132.856239,-128.220283,157.501072,0.286887,6.188307,0,0,0,0,1,539,1,10,?,0,?,?,0.41679,0.016677,0.178506,0.133784,0.866216,0.821494,?,0.178506,?,?,0.551488,0.08849,?,0.178506,0.272,0.002,0.265625,0,265.625,0,288285,462276,53448,83.788707,51.587025,'Number of leaves: 132\nSize of the tree: 263\n',263,132,132
3_old-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1036,4945,549,86,463,0,15.664845,84.335155,0,0.016818,0.039344,0.142524,98.546435,100.905448,2542.652057,59061.31922,-56518.667163,4.631425,107.579816,-102.948392,158.653535,0.288986,6.239687,0,0,0.007421,4,0.992579,535,1,10,0,0,0,-0.011669,0.420223,0.023939,0.156648,0.139826,0.860174,0.843352,?,0.156648,?,?,0.543995,0.088778,?,0.156648,0.264,0.002,0.265625,0,265.625,0,286121,462276,53448,86.520947,51.509514,'Number of leaves: 131\nSize of the tree: 261\n',261,131,131
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1037,47597,5289,878,4411,0,16.600492,83.399508,0,0.05029,0.035876,0.13737,96.591426,100.806494,25951.945472,667887.581176,-641935.635704,4.906777,126.278612,-121.371835,2829.669829,0.53501,10.903498,0.020833,2,0.002118,11,0.997882,5182,0.979167,94,0.153846,0.020833,0.036697,0.050456,0.616319,0.035545,0.166005,0.11886,0.88114,0.833995,0.165353,0.166005,0.09607,0.068749,0.58629,0.086871,0.092879,0.166005,28.992,0.038,28.890625,0.03125,28890.625,31.25,3732645,4428996,494352,83.569673,49.192738,'Number of leaves: 1605\nSize of the tree: 3209\n',3209,1605,1605
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1037,47597,5289,893,4396,0,16.884099,83.115901,0,0.056192,0.035675,0.137401,96.053259,100.830966,25951.995925,729666.20362,-703714.207695,4.906787,137.959199,-133.052412,3080.752032,0.582483,11.870964,0.03125,3,0.002696,14,0.997304,5179,0.96875,93,0.176471,0.03125,0.053097,0.067344,0.648492,0.041409,0.168841,0.115863,0.884137,0.831159,0.17005,0.168841,0.103259,0.074561,0.600185,0.093956,0.094611,0.168841,26.231,0.032,25.984375,0.03125,25984.375,31.25,4032441,4428996,494352,82.170543,45.937369,'Number of leaves: 1734\nSize of the tree: 3467\n',3467,1734,1734
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1037,47597,5289,849,4440,0,16.052184,83.947816,0,0.043152,0.036077,0.137755,97.134677,101.087927,25955.600805,701217.25343,-675261.652625,4.907468,132.580309,-127.67284,2509.259159,0.47443,9.667506,0.020833,2,0.001541,8,0.998459,5185,0.979167,94,0.2,0.020833,0.037736,0.059288,0.625584,0.042736,0.160522,0.119843,0.880157,0.839478,0.141699,0.160522,0.087717,0.057355,0.577498,0.0819,0.079106,0.160522,22.071,0.027,21.9375,0.03125,21937.5,31.25,3793069,4428996,494352,82.983551,50.509567,'Number of leaves: 1631\nSize of the tree: 3261\n',3261,1631,1631
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1038,47597,5289,880,4409,0,16.638306,83.361694,0,0.052993,0.035725,0.137678,96.18352,101.030941,25955.434418,756352.513045,-730397.078626,4.907437,143.004824,-138.097387,2983.013423,0.564003,11.492828,0,0,0.002311,12,0.997689,5181,1,96,0,0,0,-0.006484,0.68133,0.049125,0.166383,0.116414,0.883586,0.833617,0.151236,0.166383,0.099532,0.06806,0.595008,0.090811,0.094407,0.166383,24.518,0.032,24.359375,0.03125,24359.375,31.25,4062653,4428996,494352,82.076007,46.55871,'Number of leaves: 1747\nSize of the tree: 3493\n',3493,1747,1747
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1038,47597,5289,897,4392,0,16.959728,83.040272,0,0.055223,0.035613,0.137348,95.88331,100.78921,25951.87892,701753.669111,-675801.790192,4.906765,132.68173,-127.774965,2929.71864,0.553927,11.289042,0.031579,3,0.002118,11,0.997882,5183,0.968421,92,0.214286,0.031579,0.055046,0.076153,0.610901,0.04252,0.169597,0.117683,0.882317,0.830403,0.180393,0.169597,0.102098,0.077082,0.597086,0.095746,0.092318,0.169597,25.396,0.031,25.15625,0.03125,25156.25,31.25,4034765,4428996,494352,83.021365,45.123249,'Number of leaves: 1735\nSize of the tree: 3469\n',3469,1735,1735
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,6,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1039,47597,5289,906,4383,0,17.129892,82.870108,0,0.05875,0.035625,0.137573,95.916047,100.952978,25957.418502,747707.633899,-721750.215397,4.907812,141.370322,-136.46251,3113.556192,0.588685,11.994861,0.031579,3,0.00154,8,0.99846,5186,0.968421,92,0.272727,0.031579,0.056604,0.087572,0.671487,0.048621,0.171299,0.115876,0.884124,0.828701,0.164964,0.171299,0.101053,0.075864,0.595401,0.093189,0.104052,0.171299,24.164,0.043,24.125,0.03125,24125,31.25,4429845,4428996,494352,81.905842,43.517993,'Number of leaves: 1905\nSize of the tree: 3809\n',3809,1905,1905
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1039,47598,5288,873,4415,0,16.509077,83.490923,0,0.050154,0.035738,0.13746,96.218854,100.870146,25953.491465,686872.785375,-660919.29391,4.907998,129.892736,-124.984738,2901.358001,0.548668,11.179066,0,0,0.002889,15,0.997111,5178,1,95,0,0,0,-0.007214,0.640265,0.026145,0.165091,0.117923,0.882077,0.834909,0.174934,0.165091,0.095884,0.070829,0.596848,0.091576,0.085302,0.165091,25.082,0.031,24.984375,0.03125,24984.375,31.25,4097513,4429089,494259,83.207262,46.58828,'Number of leaves: 1762\nSize of the tree: 3523\n',3523,1762,1762
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.104,47598,5288,886,4402,0,16.754917,83.245083,0,0.05254,0.035715,0.137197,96.156581,100.677138,25952.617458,663351.160488,-637398.54303,4.907832,125.444622,-120.53679,2971.820313,0.561993,11.450946,0.010526,1,0.001926,10,0.998074,5183,0.989474,94,0.090909,0.010526,0.018868,0.025073,0.647552,0.040074,0.167549,0.118069,0.881931,0.832451,0.174721,0.167549,0.095876,0.072207,0.598161,0.092517,0.087824,0.167549,24.329,0.038,23.890625,0.046875,23890.625,46.875,3981313,4429089,494259,83.812405,47.041396,'Number of leaves: 1712\nSize of the tree: 3423\n',3423,1712,1712
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.104,47598,5288,904,4384,0,17.09531,82.90469,0,0.054152,0.035704,0.137256,96.127469,100.721457,25950.884179,665692.06159,-639741.177411,4.907505,125.887304,-120.979799,2747.222668,0.51952,10.586239,0.010526,1,0.002889,15,0.997111,5178,0.989474,94,0.0625,0.010526,0.018018,0.018471,0.594162,0.024612,0.170953,0.119865,0.880135,0.829047,0.18723,0.170953,0.100493,0.078805,0.587179,0.091416,0.089292,0.170953,23.435,0.03,23.28125,0.03125,23281.25,31.25,3999905,4429089,494259,83.642209,49.159399,'Number of leaves: 1720\nSize of the tree: 3439\n',3439,1720,1720
4_young-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.104,47598,5288,869,4419,0,16.433434,83.566566,0,0.049977,0.035937,0.138047,96.755433,101.302101,25949.42188,756718.795258,-730769.373378,4.907228,143.101134,-138.193906,2644.308757,0.500058,10.190241,0.041667,4,0.004045,21,0.995955,5171,0.958333,92,0.16,0.041667,0.066116,0.073225,0.63743,0.040807,0.164334,0.117359,0.882641,0.835666,0.149615,0.164334,0.096086,0.065051,0.57827,0.083847,0.096578,0.164334,22.947,0.031,22.78125,0.03125,22781.25,31.25,4088217,4429089,494259,81.278366,48.374418,'Number of leaves: 1758\nSize of the tree: 3515\n',3515,1758,1758
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.104,9732,1082,171,911,0,15.804067,84.195933,0,0.013665,0.0386,0.140986,99.162988,101.062565,4873.808857,92319.982378,-87446.173521,4.504444,85.323459,-80.819014,214.626866,0.198361,4.403678,0,0,0.002857,3,0.997143,1047,1,32,0,0,0,-0.009205,0.558244,0.034444,0.158041,0.144788,0.855212,0.841959,?,0.158041,?,?,0.531015,0.077243,?,0.158041,0.928,0.004,0.90625,0.015625,906.25,15.625,408174,907492,103042,87.80037,43.291744,'Number of leaves: 184\nSize of the tree: 367\n',367,184,184
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.104,9732,1082,183,899,0,16.913124,83.086876,0,0.027055,0.038545,0.140375,99.02669,100.629473,4867.677363,77303.102233,-72435.424869,4.498778,71.444642,-66.945864,241.856202,0.223527,4.968616,0,0,0.002857,3,0.997143,1047,1,32,0,0,0,-0.009205,0.472619,0.028441,0.169131,0.142809,0.857191,0.830869,?,0.169131,?,?,0.530721,0.081371,?,0.169131,0.953,0.003,0.9375,0.015625,937.5,15.625,304586,907492,103042,89.556377,43.441929,'Number of leaves: 137\nSize of the tree: 273\n',273,137,137
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,3,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.104,9732,1082,183,899,0,16.913124,83.086876,0,0.029052,0.038466,0.140712,98.823795,100.870627,4869.808874,83711.352379,-78841.543505,4.500748,77.367239,-72.866491,259.001288,0.239373,5.31851,0.0625,2,0.00381,4,0.99619,1046,0.9375,30,0.333333,0.0625,0.105263,0.133892,0.541696,0.091261,0.169131,0.141424,0.858576,0.830869,?,0.169131,?,?,0.541195,0.085856,?,0.169131,0.794,0.004,0.796875,0,796.875,0,379522,907492,103042,88.724584,42.854667,'Number of leaves: 171\nSize of the tree: 341\n',341,171,171
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,4,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.104,9732,1082,178,904,0,16.451017,83.548983,0,0.02077,0.038398,0.140178,98.654733,100.493942,4864.028693,70849.857682,-65985.828989,4.495405,65.48046,-60.985055,262.354036,0.242471,5.39376,0,0,0.001905,2,0.998095,1048,1,32,0,0,0,-0.007512,0.520774,0.037285,0.16451,0.144381,0.855619,0.83549,?,0.16451,?,?,0.543735,0.089551,?,0.16451,0.909,0.003,0.90625,0.015625,906.25,15.625,328830,907492,103042,90.110906,43.391867,'Number of leaves: 148\nSize of the tree: 295\n',295,148,148
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,5,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.104,9733,1081,174,907,0,16.096207,83.903793,0,0.016629,0.038602,0.140812,99.186654,100.958612,4849.370983,76231.899391,-71382.528408,4.486005,70.519796,-66.033791,252.194551,0.233297,5.200562,0.032258,1,0.001905,2,0.998095,1048,0.967742,30,0.333333,0.032258,0.058824,0.096297,0.582734,0.060454,0.160962,0.144914,0.855086,0.839038,?,0.160962,?,?,0.535269,0.080014,?,0.160962,0.899,0.003,0.90625,0,906.25,0,331034,907585,102949,89.639223,43.699892,'Number of leaves: 149\nSize of the tree: 297\n',297,149,149
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,6,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.104,9733,1081,180,901,0,16.651249,83.348751,0,0.028412,0.03839,0.140661,98.641335,100.849922,4848.571781,97559.655126,-92711.083345,4.485265,90.24945,-85.764184,252.651584,0.23372,5.210845,0.032258,1,0.001905,2,0.998095,1048,0.967742,30,0.333333,0.032258,0.058824,0.096297,0.557634,0.063342,0.166512,0.139215,0.860785,0.833488,?,0.166512,?,?,0.546642,0.087421,?,0.166512,0.9,0.003,0.890625,0.015625,890.625,15.625,381726,907585,102949,87.974098,42.098366,'Number of leaves: 172\nSize of the tree: 343\n',343,172,172
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,7,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.104,9733,1081,174,907,0,16.096207,83.903793,0,0.017703,0.038546,0.140542,99.050278,100.774791,4848.906283,82635.538202,-77786.63192,4.485575,76.443606,-71.958031,249.772141,0.231057,5.151103,0,0,0.002857,3,0.997143,1047,1,31,0,0,0,-0.009064,0.559985,0.03929,0.160962,0.1438,0.8562,0.839038,?,0.160962,?,?,0.531043,0.080701,?,0.160962,0.992,0.003,1,0,1000,0,291362,907585,102949,89.454209,43.354918,'Number of leaves: 131\nSize of the tree: 261\n',261,131,131
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,8,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.104,9733,1081,175,906,0,16.188714,83.811286,0,0.021688,0.038529,0.140889,99.002471,101.016914,4856.150651,101849.545084,-96993.394433,4.492276,94.217896,-89.725619,249.943259,0.231215,5.146942,0,0,0.000953,1,0.999047,1048,1,32,0,0,0,-0.005315,0.536076,0.032859,0.161887,0.141087,0.858913,0.838113,?,0.161887,?,?,0.53578,0.08192,?,0.161887,0.905,0.004,0.90625,0,906.25,0,370706,907585,102949,87.326549,42.169673,'Number of leaves: 167\nSize of the tree: 333\n',333,167,167
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,9,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.104,9733,1081,182,899,0,16.836263,83.163737,0,0.024063,0.038504,0.140235,98.937418,100.546565,4859.15045,69817.843349,-64958.692899,4.495051,64.586349,-60.091298,246.763346,0.228273,5.078323,0,0,0.000953,1,0.999047,1048,1,32,0,0,0,-0.005315,0.558449,0.039721,0.168363,0.145632,0.854368,0.831637,?,0.168363,?,?,0.528534,0.080264,?,0.168363,0.93,0.003,0.921875,0.015625,921.875,15.625,320014,907585,102949,89.824237,43.983195,'Number of leaves: 144\nSize of the tree: 287\n',287,144,144
5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,10,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.104,9733,1081,177,904,0,16.373728,83.626272,0,0.02014,0.038549,0.140749,99.036475,100.897374,4869.71482,86918.781646,-82049.066826,4.504824,80.405903,-75.901079,241.412016,0.223323,4.957416,0.03125,1,0.004766,5,0.995234,1044,0.96875,31,0.166667,0.03125,0.052632,0.060417,0.521866,0.040302,0.163737,0.144623,0.855377,0.836263,?,0.163737,?,?,0.532568,0.079582,?,0.163737,1.014,0.003,1.015625,0,1015.625,0,335442,907585,102949,88.621647,43.090888,'Number of leaves: 151\nSize of the tree: 301\n',301,151,151
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,1,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1041,42658,4740,802,3938,0,16.919831,83.080169,0,0.064362,0.035395,0.137974,95.154947,101.174182,23432.939176,810185.817223,-786752.878047,4.943658,170.925278,-165.98162,3328.095014,0.70213,14.202636,0.027027,2,0.003643,17,0.996357,4649,0.972973,72,0.105263,0.027027,0.043011,0.045878,0.669838,0.046341,0.169198,0.10834,0.89166,0.830802,0.160271,0.169198,0.109726,0.078929,0.61391,0.099542,0.108273,0.169198,20.907,0.032,20.84375,0.03125,20843.75,31.25,4701758,3969674,443300,79.599156,39.593778,'Number of leaves: 2022\nSize of the tree: 4043\n',4043,2022,2022
6_no_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast,1,2,weka.classifiers.trees.J48,'-C 0.0126110455 -M 1',-217733168393644444,20220607.1041,42658,4740,821,3919,0,17.320675,82.679325,0,0.067806,0.035408,0.138066,95.191495,101.241196,23436.054482,795386.238435,-771950.183954,4.944315,167.803004,-162.858689,3163.423905,0.667389,13.498108,0.027027,2,0.004072,19,0.995928,4647,0.972973,72,0.095238,0.027027,0.042105,0.042848,0.611317,0.029407,0.173207,0.108797,0.891203,0.826793,0.169747,0.173207,0.112003,0.084742,0.606768,0.099005,0.104399,0.173207,16.545,0.03,16.328125,0.03125,16328.125,31.25,4550698,3969674,443300,79.07173,41.039133,'Number of leaves: 1957\nSize of the tree: 3913\n',3913,1957,1957
