@relation pressed_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric
@attribute pressed_key {8,13,32,39,43,44,45,46,48,49,50,51,52,53,54,55,56,57,60,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,161,180,186,231,241}

@data
19,5,26,4,317,163,2.9,110
18,4,25,4,314,164,2.27,32
19,5,26,4,314,160,1.61,112
18,5,24,4,317,160,2.9,114
18,5,25,4,320,159,3.61,111
18,3,27,4,319,165,2.88,110
18,3,27,4,317,162,2.9,116
19,3,27,4,315,161,2.55,111
19,4,26,4,312,156,2.57,32
20,4,28,4,316,161,3.11,115
16,3,27,3,316,157,3.15,101
17,5,22,4,316,155,3.2,32
18,5,24,4,313,155,2.53,99
18,5,24,4,312,154,2.57,105
18,5,25,4,315,154,2.88,101
19,5,24,4,317,155,2.23,114
20,3,28,4,319,160,2.49,114
19,3,28,4,317,160,2.52,97
17,5,21,3,313,155,2.58,110
17,5,22,4,311,154,2.26,32
16,5,23,3,311,155,2.58,101
18,3,27,4,312,159,2.2,115
18,3,27,4,311,158,2.22,116
19,3,28,4,313,157,2.53,114
20,4,28,4,312,157,2.5,101
19,3,27,4,310,158,2.53,108
18,3,27,4,307,156,1.59,108
18,4,26,5,310,153,1.6,97
17,5,24,4,308,152,1.62,100
18,5,23,3,306,151,1.93,97
17,4,23,4,303,152,1.63,115
16,5,20,4,302,153,0.98,32
15,5,21,3,306,154,1.62,115
15,5,21,3,308,154,1.62,111
19,3,27,4,311,160,1.25,98
18,3,28,4,310,158,2.53,114
17,3,26,3,309,157,2.87,101
16,5,20,4,304,153,0.98,32
16,5,21,4,306,152,1.61,101
16,5,20,4,308,152,1.62,108
16,5,22,4,313,156,2.25,32
19,3,26,5,317,160,2.83,97
19,4,28,4,317,160,2.2,108
20,4,26,5,315,159,2.2,102
20,4,28,4,316,158,1.87,101
19,3,27,4,313,159,1.89,105
18,3,26,4,314,159,2.23,122
19,3,26,4,314,158,2.55,97
19,4,27,4,308,156,1.58,114
19,4,24,4,304,167,1.59,44
20,4,26,5,308,165,1.59,32
17,3,26,4,309,164,2.22,99
15,6,18,5,309,160,2.26,111
14,5,19,4,307,159,1.63,109
14,6,18,4,306,159,1.62,111
15,6,17,4,303,159,0.97,32
14,5,16,4,301,159,1.28,115
14,6,19,4,301,159,0.65,101
15,6,17,4,297,160,0.96,32
14,6,19,4,299,159,0.33,97
14,5,18,4,302,163,1.61,98
20,4,28,4,310,165,1.9,114
19,4,28,4,312,164,2.25,101
19,5,27,4,312,160,1.62,110
20,5,27,5,312,160,2.57,32
14,5,20,4,310,156,2.27,100
15,5,20,4,308,158,2.27,101
19,4,27,4,313,162,1.89,32
19,4,27,4,314,160,2.81,103
18,3,28,4,314,160,2.53,111
18,4,27,5,313,160,2.55,108
19,4,26,5,317,157,3.5,112
18,3,26,5,316,158,3.2,101
19,3,26,5,317,159,3.5,44
14,6,21,4,299,152,1.95,32
19,4,27,4,316,159,2.53,116
19,4,25,5,319,159,2.22,114
19,3,26,4,319,158,2.85,97
18,4,26,5,319,157,3.22,103
18,4,27,4,319,158,3.57,105
17,4,27,4,317,159,2.6,118
20,5,27,4,298,149,0.97,8
19,5,28,4,299,150,0.97,99
19,5,27,4,303,150,0.98,97
19,5,27,5,305,150,2.27,115
13,6,17,4,289,149,0.66,32
18,4,28,4,300,157,0.64,121
19,4,27,5,303,156,0.32,32
14,5,22,4,293,150,1.29,118
13,5,16,3,291,151,1.33,105
13,6,17,4,290,150,0.67,111
14,5,16,4,291,151,1.34,108
17,4,26,4,295,154,0.98,101
19,4,28,4,301,157,1.91,110
18,4,27,5,300,157,0.65,116
18,4,27,4,302,158,0.95,97
18,4,26,5,298,159,1.6,115
18,4,26,4,300,159,1.9,46
18,5,27,5,303,156,2.58,32
18,4,25,4,310,161,1.25,101
18,4,27,4,308,159,1.89,108
19,5,27,4,308,155,1.61,32
19,5,27,4,313,156,2.55,109
19,5,26,4,314,156,2.85,97
19,4,27,4,314,162,2.52,114
19,3,25,5,311,163,2.2,105
19,5,26,4,310,161,1.89,110
19,4,27,4,311,162,1.58,101
19,4,26,4,310,161,1.9,116
19,4,26,5,310,158,1.95,8
19,5,27,5,309,158,1.94,114
19,5,27,5,312,158,0.97,111
19,5,25,4,312,153,1.95,32
19,3,27,4,309,159,1.26,108
19,4,26,5,311,158,1.59,108
19,4,27,4,311,159,1.91,101
19,3,27,4,312,158,1.26,103
18,4,26,4,311,155,0.66,97
18,5,24,4,306,154,0.33,32
17,5,24,4,306,151,1.31,97
18,4,27,4,310,159,1.59,99
18,3,26,4,311,159,1.27,111
20,4,26,4,311,159,1.58,109
18,3,26,4,314,159,1.26,112
18,3,26,4,313,159,2.85,97
20,3,26,4,312,160,2.49,241
20,3,25,5,313,160,1.25,97
19,4,28,4,315,160,1.9,100
19,4,27,5,312,159,1.27,111
18,5,23,4,305,155,0.65,32
17,5,22,4,305,155,0.33,100
17,5,25,5,305,157,0.97,101
17,5,26,5,305,157,0.64,32
20,4,25,5,304,161,0.32,108
19,4,26,4,306,159,1.26,111
19,4,27,4,308,160,1.88,115
19,4,27,4,311,160,1.89,32
