@relation 5_glasses-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric
@attribute pressed_key {8,13,32,39,44,45,46,48,49,50,51,52,53,54,55,56,57,60,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,161,180,231,241}

@data
20,2,22,2,410,298,3.16,108
20,3,22,2,412,299,2.46,32
20,3,23,2,409,300,2.43,109
20,4,27,3,408,301,1.02,97
16,3,19,2,391,299,2.41,114
17,2,22,2,379,298,1.05,105
20,2,25,1,374,295,1.75,110
19,2,25,2,365,293,0,101
23,4,22,4,358,290,0,114
23,6,23,4,357,289,-1.39,111
23,3,23,3,377,299,1.3,32
22,3,24,2,375,298,1.97,108
23,3,25,2,377,296,0.67,108
23,4,24,3,376,296,1.34,101
23,3,24,3,371,298,1,103
21,2,23,2,374,298,-0.33,97
23,3,22,2,381,299,0.34,32
21,2,22,2,380,304,-0.68,97
23,3,24,2,377,302,0,99
21,2,22,2,374,298,1.02,111
23,3,21,2,377,299,1.66,109
22,3,25,2,379,299,2.32,112
22,3,24,2,378,299,1.97,97
19,3,22,2,381,298,1.34,241
22,3,23,3,381,299,2,97
22,3,29,3,384,295,0.68,100
22,2,25,3,382,294,0,111
18,6,21,5,363,294,0,32
14,6,21,4,365,297,1.04,100
14,5,15,4,365,297,1.02,101
23,3,19,4,366,301,0,32
22,3,21,3,364,300,-0.33,108
21,3,22,3,372,301,0.34,111
21,3,28,2,378,300,-0.67,115
22,3,23,3,380,297,1.03,32
21,3,23,2,379,298,0.69,99
22,2,23,2,375,295,0.69,114
19,2,23,2,369,293,1.41,105
20,2,22,2,372,291,0.35,100
21,2,23,2,374,292,0,111
17,6,21,5,372,288,1.05,115
22,6,26,4,372,286,-0.34,32
22,3,25,2,371,298,2.25,121
22,2,26,3,384,290,2.96,32
22,2,29,3,394,284,2.33,115
22,3,28,4,390,285,2.3,101
22,2,27,3,379,287,2.72,32
22,3,24,3,370,286,2.36,100
21,2,24,2,361,285,1.38,101
15,6,19,4,365,278,2.07,116
20,6,22,4,367,280,0.35,105
22,6,26,4,372,280,-0.34,101
23,5,27,3,373,279,0,110
23,5,24,4,371,278,0.69,101
21,2,16,3,361,296,1.4,32
21,2,23,2,369,297,1.04,101
21,3,23,3,370,296,0.35,110
22,3,24,2,368,294,-0.68,32
23,3,23,2,365,293,2.7,108
20,3,24,2,362,295,1.35,32
22,4,22,3,364,296,1.99,97
22,3,25,2,366,299,3,112
23,3,23,3,367,300,0.67,117
21,3,20,2,371,299,0.35,101
22,3,21,3,372,299,0.68,114
21,1,21,2,373,299,-1.36,116
21,2,25,4,377,297,-0.34,97
20,2,23,2,366,299,2.12,44
20,2,23,2,372,298,0.7,32
21,2,24,2,372,296,1.37,115
22,3,22,3,360,297,1.01,105
22,3,22,2,363,294,1,110
23,3,22,3,370,296,0,32
23,3,28,3,370,297,0,97
23,3,19,3,364,297,-0.99,118
23,3,20,3,363,296,0.34,101
23,3,21,3,364,295,0,110
22,2,24,2,363,296,1.97,116
22,2,24,2,361,296,1.69,117
22,2,25,2,360,292,-0.33,114
21,2,23,1,368,292,0.7,97
21,3,24,3,373,292,0.69,114
20,2,25,3,378,288,0.71,115
13,4,14,3,378,280,2.11,101
14,6,14,4,370,278,3.53,32
13,8,15,6,340,287,2.11,97
12,4,16,4,345,291,2.11,32
22,2,25,2,359,298,-0.33,100
23,3,24,2,357,295,1,97
22,2,24,3,353,295,-0.65,114
22,2,23,2,355,291,0.67,32
21,2,24,2,353,293,1.02,117
22,2,23,3,358,292,0,110
22,2,28,3,365,291,1,32
22,3,22,2,364,294,1.34,112
21,3,22,3,364,293,1.7,97
21,2,26,3,367,290,1.72,115
23,6,24,4,365,287,2.38,111
23,6,24,4,362,288,0.69,32
23,5,24,4,360,290,1.71,112
20,3,20,3,357,293,2.38,111
21,2,23,2,355,292,1.05,114
21,2,24,2,357,291,1.04,32
21,2,22,2,355,294,1.7,108
22,3,24,3,365,294,0.34,97
22,3,29,2,368,295,-1.35,32
22,2,23,2,368,295,0,101
22,3,21,3,368,295,0.69,115
22,2,23,2,366,293,1.02,116
22,2,21,2,372,294,1.02,97
20,3,22,2,376,295,1.71,110
17,3,22,2,378,297,2.72,99
22,6,25,4,368,289,0.7,97
15,4,25,3,370,289,0.7,8
22,6,26,4,369,288,0.69,105
23,6,26,4,370,287,1.02,97
21,3,23,2,382,291,3.07,32
20,2,23,2,377,291,2.73,111
21,2,25,3,372,291,1.72,115
20,2,23,2,366,290,1.06,99
22,2,24,2,361,290,0.68,117
20,2,23,2,362,290,2.09,114
14,2,23,4,363,283,1.05,101
22,6,24,4,356,285,0.35,8
25,6,27,4,356,286,0,97
23,6,25,4,357,284,-0.34,32
20,2,22,2,358,301,-2.48,46
22,5,22,4,367,296,0.36,32
20,2,21,1,374,298,-1.07,100
21,2,22,1,386,292,1.41,111
19,2,24,2,392,288,1.76,110
21,2,23,3,390,287,2.08,32
20,2,23,3,380,289,1.05,106
15,4,22,3,377,288,0.71,117
20,8,21,4,375,286,0.35,110
20,7,22,5,374,286,1.39,97
17,6,21,4,371,286,1.05,32
20,2,23,3,368,296,-0.69,60
19,2,23,2,368,296,0.36,109
20,3,28,3,371,294,0.36,97
22,6,26,4,383,287,-0.34,8
21,5,24,4,383,288,-0.35,8
16,3,21,3,381,297,-0.68,109
20,2,27,3,382,292,-0.69,97
22,6,25,4,382,289,0,110
14,2,22,2,382,294,0.7,117
23,6,23,5,363,292,0.35,114
24,5,24,4,357,289,-0.34,108
24,5,23,4,357,293,-1.38,8
20,5,24,4,362,291,0,8
18,2,21,2,362,290,-0.35,101
14,3,23,3,358,288,-1.05,108
20,2,20,4,337,322,-2.78,32
20,2,22,2,349,315,-0.72,108
20,2,21,2,348,310,-1.44,101
19,2,21,2,350,311,-1.45,32
20,2,21,2,349,310,-0.36,105
20,2,21,2,346,312,-2.16,110
19,2,22,3,351,312,-1.48,116
19,2,20,2,346,307,-1.48,101
19,2,20,2,349,307,-1.12,114
19,2,21,2,347,305,-0.37,114
18,2,21,2,350,306,-0.37,111
20,2,22,3,362,306,1.48,103
19,2,21,3,362,301,2.91,97
21,2,23,2,345,308,0.71,44
21,2,24,2,348,307,0,32
21,2,23,2,352,308,1.75,121
21,2,21,3,352,308,0.35,32
14,7,15,6,354,298,2.11,100
15,7,15,6,350,299,2.79,101
13,7,15,6,345,299,3.18,32
21,2,22,3,348,306,0,116
20,3,22,2,350,306,2.08,105
21,2,22,2,339,303,2.11,101
21,2,22,2,337,300,0.71,109
21,2,22,2,337,301,1.06,112
19,1,20,2,344,301,-0.72,111
21,2,23,2,355,297,0.36,32
22,3,24,2,364,300,0.69,101
20,2,23,2,367,302,1.76,110
20,2,22,2,371,297,1.76,32
20,2,22,2,379,298,1.05,116
20,3,22,3,377,298,3.81,105
21,2,23,2,372,292,2.81,101
21,2,23,2,372,289,3.18,109
20,2,22,2,368,289,2.53,112
19,2,21,2,371,287,1.48,111
13,6,14,4,376,277,2.17,32
22,2,23,2,374,303,2.08,117
21,2,23,2,377,303,1.76,110
21,2,24,2,388,300,1.38,32
22,3,22,3,389,302,2.7,114
20,3,23,3,386,302,4.4,101
21,3,24,3,362,298,3.03,108
20,3,22,3,378,304,3.12,97
16,4,22,4,392,302,3.71,109
21,5,23,4,395,303,3.99,112
24,5,2,3,399,301,3.26,97
23,5,21,3,396,302,3.96,103
16,4,20,3,396,299,3.73,111
19,2,21,2,362,292,3.96,32
18,2,23,2,370,293,2.15,108
20,2,25,3,369,291,1.43,101
21,2,25,3,368,290,1.73,115
22,3,22,3,364,291,1.69,32
21,2,24,2,361,295,1.37,97
20,2,25,3,363,294,1.04,108
20,3,23,2,365,299,1.04,117
20,3,24,2,367,299,1.38,109
19,2,24,3,388,295,0.75,98
17,3,26,2,388,293,1.86,114
20,5,23,3,385,290,0.74,97
22,6,23,3,358,296,1.08,32
17,2,21,2,379,303,0,121
20,3,27,5,385,302,0.7,32
21,2,27,4,389,300,0.7,115
21,3,27,3,392,297,1.71,101
21,3,22,2,390,299,2.07,32
22,3,23,3,383,299,2.41,118
20,3,22,3,374,298,1.77,101
21,3,24,2,376,297,1.4,110
22,2,24,2,373,297,1.68,32
18,5,25,3,371,296,1.05,108
21,6,22,4,372,297,1.04,97
25,6,27,4,369,296,1.38,115
20,2,24,2,372,298,0.35,32
19,2,24,2,374,300,0.73,99
20,2,24,3,376,297,0,97
20,2,25,3,377,298,1.07,114
2,2,7,3,378,299,-1.43,97
20,2,26,4,387,298,0,115
20,2,24,3,389,297,0.36,32
22,5,24,4,377,297,1.77,108
21,3,22,3,383,312,2,105
21,6,18,6,392,313,2.88,118
21,6,20,7,387,310,1.3,105
21,6,31,8,399,309,2.92,100
21,4,24,5,400,307,3.96,97
19,7,22,4,401,300,3.03,115
16,3,13,3,388,307,1.7,46
19,5,22,4,370,298,0.72,13
13,3,17,3,323,152,-1.12,101
13,3,19,4,309,156,-1.51,108
13,2,20,3,313,155,-1.95,32
16,3,18,2,331,151,-0.76,97
18,2,15,2,340,155,-0.75,98
17,3,17,2,338,154,-0.74,117
19,2,17,3,336,155,0.38,101
14,2,19,2,326,158,-0.74,108
17,3,19,4,325,159,-1.86,111
19,3,17,3,329,156,-3,32
18,1,17,2,346,152,1.91,101
14,2,17,1,342,151,4.36,115
16,2,17,1,338,153,5.37,112
16,2,16,2,341,158,0,97
14,2,16,1,343,157,-0.39,241
16,1,16,2,321,165,-1.49,111
17,2,16,3,324,164,-1.11,108
19,1,18,2,330,160,-3,32
19,2,18,2,333,164,-1.13,100
16,2,18,3,333,165,-1.51,101
16,3,18,2,335,164,-0.37,32
19,2,18,3,338,162,0,98
18,2,17,2,341,161,-0.77,97
17,2,16,3,333,160,-1.85,114
15,2,17,2,347,162,2.6,98
15,3,18,2,347,163,0.38,97
16,2,16,2,315,153,-3.02,32
18,3,15,1,324,158,-1.85,98
13,4,16,3,330,158,-0.37,108
16,2,17,3,329,159,-0.73,97
15,3,17,3,330,158,-0.36,110
11,4,15,2,341,158,-1.86,99
12,4,16,2,338,157,-0.76,97
14,3,16,2,330,155,0,32
15,2,17,2,323,158,-1.14,109
17,2,17,2,327,154,-1.89,101
18,2,16,2,327,158,-1.51,32
17,3,17,2,326,155,-0.73,115
14,3,15,3,325,157,-0.74,101
16,2,15,1,325,156,-0.74,241
19,2,18,2,333,155,-1.12,97
16,2,17,4,332,139,5.71,107
14,1,16,3,342,151,7.82,108
16,2,18,1,334,153,1.56,161
17,2,18,1,334,155,0.77,161
16,2,15,2,329,159,1.12,97
16,1,18,2,323,150,-2.3,32
16,2,17,2,328,152,0,117
18,2,17,1,326,152,-1.14,110
19,2,20,2,325,152,-2.27,97
16,3,17,1,311,151,-3.43,32
19,3,17,3,324,153,-3.02,115
19,2,18,2,323,153,-2.27,101
16,3,15,2,323,155,-3,114
15,2,15,1,324,156,-2.27,105
18,2,18,2,325,157,-2.65,101
16,2,?,?,325,154,-1.5,32
12,1,17,3,305,149,-3.45,100
15,1,15,2,306,150,-3.43,101
14,1,13,3,308,151,-3.81,32
18,3,16,2,320,153,-4.16,101
17,3,18,3,321,155,-3.05,114
15,3,18,3,321,154,-3,101
18,2,17,2,322,153,-2.29,116
17,3,21,2,332,152,-0.76,114
18,3,19,3,336,151,-1.13,97
15,3,17,2,337,154,0,116
17,3,18,2,323,148,-2.3,111
11,5,?,?,322,150,-2.34,115
11,1,?,?,317,143,-1.53,32
14,2,15,2,319,158,-2.29,105
12,4,17,2,316,163,-3,108
12,4,19,3,326,165,-3.02,117
12,4,18,2,333,164,-2.71,115
12,4,17,2,334,166,-1.14,116
12,4,18,3,335,165,-1.92,114
11,4,18,2,330,165,-3.07,101
13,5,19,3,330,164,-2.98,115
13,2,13,2,314,162,-3.02,32
12,2,16,2,318,168,-2.27,46
12,2,14,3,318,165,-1.52,32
12,3,19,2,357,162,2.33,50
11,3,17,2,351,163,1.17,101
10,4,18,3,353,166,3.1,115
12,2,15,2,327,159,0,116
14,2,14,3,308,157,-2.25,101
13,3,15,2,317,173,-1.85,44
16,4,18,2,310,170,-2.24,32
13,4,19,2,314,170,-2.63,109
12,4,18,2,320,168,-1.92,101
11,4,19,2,324,169,-1.92,32
12,3,19,2,327,169,-0.38,100
13,4,18,2,328,169,-1.5,105
11,4,18,1,330,170,-1.15,99
12,3,19,3,333,167,-0.76,101
14,2,14,2,329,168,1.15,32
12,2,12,3,316,165,-1.48,44
10,2,12,3,317,168,-0.37,32
13,3,19,2,325,165,-1.92,101
12,3,13,2,322,158,-0.76,115
14,2,12,2,316,156,-2.19,32
13,4,19,3,333,170,-1.88,101
13,3,19,2,333,171,0,108
12,3,19,2,330,173,0.76,32
11,3,18,3,362,168,3.46,103
12,4,18,2,360,169,3.46,114
10,3,17,2,353,169,2.68,97
10,2,13,3,320,164,-0.74,110
20,3,19,3,331,166,-1.1,32
12,3,17,2,337,175,-0.74,100
12,2,17,2,339,175,0.75,111
12,2,17,3,335,175,-1.1,110
13,4,20,2,334,174,-0.37,32
13,3,17,2,335,168,0,109
13,2,17,2,336,169,0,105
12,3,18,2,334,169,-1.14,103
12,3,17,2,333,167,-1.5,117
13,3,20,2,334,169,-1.14,101
12,3,17,2,334,170,0.38,108
12,3,16,2,326,169,-0.37,32
13,4,18,3,326,167,-2.67,100
12,4,19,3,329,168,-2.69,101
12,3,17,2,329,168,-1.89,32
13,3,19,2,331,164,-0.75,99
12,3,17,2,335,165,-1.52,101
13,4,18,2,338,164,-1.51,114
11,4,17,1,343,164,0.77,118
11,4,17,3,341,163,0.4,97
11,4,17,2,343,161,-1.9,110
11,3,19,3,342,164,0.79,116
12,3,20,1,337,165,-1.52,101
17,2,16,2,337,161,-0.37,115
16,3,19,2,325,161,-2.27,32
16,4,19,3,328,158,-3.7,115
12,5,17,3,318,165,-2.98,97
12,5,17,4,318,166,-2.22,97
12,4,18,2,325,165,-1.92,118
12,4,18,2,331,164,-0.75,97
13,4,19,2,335,163,-0.37,100
13,3,18,2,336,163,-1.49,114
15,2,16,2,334,162,-0.37,97
15,3,16,2,314,161,-2.67,44
14,4,18,2,334,169,-2.63,32
13,4,19,2,339,167,0.39,103
12,3,18,2,338,167,0,101
12,4,17,2,337,167,0,110
11,3,16,2,335,167,0.38,105
15,3,16,3,329,163,-0.37,111
16,3,16,3,327,161,-1.88,32
13,3,19,3,325,169,-2.67,121
14,3,17,2,327,170,-1.48,32
12,4,17,1,332,169,-1.12,109
13,3,19,2,330,172,-2.22,97
12,4,20,2,333,171,-0.75,110
12,3,18,2,336,173,-1.13,99
12,2,15,2,331,169,1.53,111
11,3,17,2,325,170,-1.14,44
13,3,19,2,328,169,-0.76,32
16,3,15,3,321,162,-2.59,101
15,2,15,3,313,161,-2.24,115
15,3,16,2,355,172,1.54,116
18,2,21,2,349,176,-0.74,101
19,1,21,1,347,175,0,32
16,2,20,1,342,170,-0.37,101
16,3,14,4,325,164,0.72,115
17,3,15,4,319,162,-1.43,32
15,2,16,3,324,170,-1.5,108
14,2,17,2,324,170,-1.14,111
16,2,19,2,325,170,-1.89,112
15,2,19,2,327,169,-2.65,101
15,2,16,2,323,168,-2.65,32
14,2,14,2,315,165,-2.22,100
14,2,15,3,316,166,-2.22,101
13,2,14,3,318,169,-2.22,32
15,3,17,2,335,176,-1.12,118
12,2,23,2,345,180,-3.92,101
11,3,23,2,349,179,-2.36,103
13,3,23,1,347,181,-2.67,97
12,4,22,1,349,179,-1.15,32
15,2,14,5,318,175,-1.78,44
14,3,14,3,318,175,-1.1,32
17,3,20,3,332,178,-1.81,101
15,3,18,2,335,176,0.38,115
15,3,18,4,331,176,-1.47,116
14,3,18,3,327,175,-2.57,101
15,2,13,4,309,170,-3.62,32
17,3,18,1,332,171,-2.63,103
16,3,18,3,335,171,-1.86,97
14,4,19,1,333,170,-1.89,114
16,3,19,3,331,170,-3.73,99
13,3,17,2,331,171,-1.12,105
13,3,17,2,327,172,-2.96,108
13,4,18,2,330,174,-2.27,97
16,3,19,3,330,173,-2.59,115
13,2,16,2,325,173,-1.49,111
14,2,16,2,322,167,-1.85,44
19,3,18,1,323,158,-3.05,32
14,3,18,1,321,148,-3.7,101
16,3,18,2,320,140,-3.29,115
11,2,11,2,312,138,-0.83,116
10,0,10,2,304,135,-1.63,101
11,1,13,2,301,143,-2.41,32
15,3,19,2,331,177,-1.92,113
13,3,17,3,323,177,-1.12,117
14,2,17,3,321,176,-1.09,105
16,3,19,2,320,178,-2.98,110
13,3,19,2,319,176,-3.78,116
15,3,17,3,319,178,-2.22,97
14,3,19,1,326,173,-1.12,110
16,3,13,3,312,171,0.73,97
15,1,18,2,315,177,-6.5,46
21,4,20,3,324,174,-2.19,13
19,2,18,2,337,166,-1.92,50
19,2,20,1,332,170,-0.75,32
21,3,18,5,335,173,-1.48,121
13,3,16,2,329,174,-0.38,111
14,2,15,2,330,173,0.38,32
17,3,18,2,337,172,-0.37,108
20,3,17,2,337,170,-0.37,101
20,2,19,2,339,168,0,32
16,2,19,2,332,175,0,112
18,2,20,3,332,177,-1.12,114
18,2,19,2,332,174,0.75,101
18,2,20,3,333,176,-1.11,103
15,2,19,2,334,176,0,117
18,2,19,2,336,178,0,110
19,2,19,2,335,175,0,116
19,2,20,2,331,169,-1.12,111
19,3,18,3,326,172,-1.11,32
14,2,17,1,331,176,0.38,112
15,2,18,2,331,176,1.49,111
15,4,19,3,330,175,-0.37,114
15,3,19,2,332,176,-0.37,32
12,2,18,1,331,177,0.75,101
15,2,19,2,334,179,1.11,108
17,3,18,2,333,176,0,32
14,3,19,1,335,177,1.9,110
19,1,18,3,332,179,-0.36,111
18,3,19,3,335,177,-0.36,98
14,2,19,2,331,180,1.5,108
20,3,18,3,330,174,0.37,101
19,3,17,3,332,176,-0.36,32
18,3,19,3,331,176,0,103
15,3,18,3,334,178,0.37,114
17,3,19,2,332,177,-1.11,97
16,3,18,2,333,176,0.37,99
13,4,17,3,334,181,0,105
17,2,20,2,335,181,1.47,97
14,2,19,2,333,183,0.75,110
21,3,18,4,320,190,-9.42,44
14,2,14,3,324,151,-7.21,13
17,2,19,3,322,168,-3.75,112
15,3,18,3,322,169,-3.78,111
15,2,19,2,319,171,-3,114
19,3,18,3,320,171,-3.75,32
13,3,18,2,324,168,-3.43,116
15,4,19,2,329,167,-2.27,101
14,3,18,2,328,172,-3.73,114
14,3,18,1,328,171,-3.78,101
16,4,20,2,329,173,-2.22,115
16,3,17,3,323,164,-2.2,97
29,0,13,3,314,175,-2.76,32
15,1,17,2,316,175,-3.62,108
17,2,19,2,322,177,-1.08,97
15,3,21,3,328,176,-1.12,32
15,3,20,2,335,171,-0.75,115
13,2,19,2,350,171,3.44,97
15,2,18,3,351,171,3.34,110
14,3,17,3,338,171,0.76,116
18,3,17,3,329,166,-1.09,97
13,2,17,2,318,179,0,44
17,2,19,2,316,180,-3.55,32
14,2,17,1,315,179,-0.37,112
17,4,16,3,313,175,-1.08,111
16,3,19,3,320,179,-2.9,114
15,3,18,3,321,179,-3.31,32
14,2,18,2,321,179,-1.48,101
14,2,17,3,322,176,-2.2,108
15,3,18,2,331,174,0,32
16,3,19,2,334,171,1.13,98
14,3,17,2,337,169,0,114
17,3,18,2,336,169,0.38,97
13,2,20,1,345,176,-3.4,98
14,2,17,2,336,173,1.86,111
14,2,15,3,325,166,1.87,32
17,3,18,3,334,175,0,103
18,2,17,2,334,176,2.18,111
16,2,18,3,333,179,0.37,110
17,3,19,2,334,177,-1.08,103
17,3,20,1,336,180,1.47,111
17,3,20,4,337,183,-0.35,114
18,3,19,3,339,183,0,97
14,3,17,2,324,169,-0.75,32
16,3,18,2,330,167,-0.75,121
13,2,14,3,325,165,0.38,32
13,2,14,3,314,161,-1.11,101
14,2,13,3,310,161,-2.22,107
12,1,12,3,310,162,-2.24,32
15,3,18,2,331,180,-1.1,109
16,3,19,3,330,178,-1.12,97
17,3,20,3,328,178,-1.84,115
17,3,20,2,328,177,-1.51,32
15,3,19,2,326,176,-1.49,102
15,2,16,2,324,175,-2.2,117
14,3,19,2,328,174,-2.22,101
15,2,19,3,327,176,-1.48,114
16,3,18,2,322,178,-2.94,116
14,3,14,2,317,170,-2.98,101
11,2,14,3,305,172,-3.7,32
16,3,19,2,322,175,-5.21,100
16,4,19,2,326,175,-5.28,101
15,3,19,2,329,177,-3.35,32
21,3,20,2,328,173,-2.55,116
16,3,19,3,323,179,-1.45,111
16,2,20,2,324,177,-1.86,116
17,3,19,2,328,178,-2.92,101
15,3,18,2,334,178,0.38,114
14,3,19,2,337,178,1.12,105
18,3,19,3,329,174,-0.37,111
22,4,19,3,327,174,-1.82,114
16,1,17,2,331,186,0.71,46
22,4,18,5,329,179,-2.14,32
22,3,18,4,318,175,-1.8,161
12,2,19,1,347,177,-4.16,118
16,3,19,3,337,175,-2.59,101
14,3,15,2,324,177,-1.81,114
18,3,19,3,324,174,-2.2,108
19,4,18,3,326,172,-2.16,97
17,2,20,3,334,175,-1.82,105
15,3,18,2,334,175,-1.85,110
17,2,20,2,331,171,-1.52,101
17,1,16,3,323,154,-2.2,46
19,2,16,3,324,157,-2.92,46
19,2,17,3,329,160,-2.59,46
15,2,17,2,335,175,1.48,49
15,2,17,2,335,177,1.1,57
20,3,18,3,327,174,-1.08,46
20,2,19,2,325,175,-1.44,32
14,3,18,2,334,190,0.74,108
14,2,20,2,329,190,-1.13,117
19,3,20,4,333,189,-1.42,101
17,3,20,3,332,189,-1.76,103
17,3,17,3,331,187,-0.7,111
20,3,18,4,332,183,-0.35,32
20,3,18,5,322,176,-2.47,97
18,3,17,4,321,178,-2.86,108
19,4,16,6,321,177,-3.87,32
18,3,19,2,335,183,-1.08,100
21,3,20,2,336,183,-1.81,101
20,2,21,2,336,183,-0.36,115
15,2,16,2,334,182,-0.36,112
15,2,20,3,333,184,0,101
16,2,18,1,336,184,-0.36,100
15,2,19,2,334,184,0,105
14,2,17,2,336,181,0,114
18,3,19,3,334,177,0.37,109
17,3,18,3,331,173,-0.36,101
23,3,20,4,320,175,-2.84,45
20,4,16,5,319,176,-2.45,45
16,4,16,5,324,173,-0.72,46
19,3,17,5,318,175,-2.8,32
17,2,17,3,334,177,-2.88,50
18,3,14,6,330,176,-1.81,32
16,3,22,3,338,180,-0.36,97
16,2,20,4,334,180,1.78,98
16,2,20,3,336,184,0,117
12,2,18,2,334,183,-0.36,101
18,2,16,4,333,177,0,108
18,3,16,5,325,179,0,111
14,3,22,3,330,179,-0.72,44
12,3,21,3,328,178,-0.73,32
14,3,19,3,328,177,-1.82,112
19,4,19,4,331,178,-2.2,114
20,4,18,3,333,177,-2.59,101
15,3,19,3,331,177,-1.84,99
16,3,20,3,331,177,-2.22,105
16,4,18,3,331,177,-2.24,115
18,4,19,3,330,179,-1.84,111
17,3,21,3,328,178,-1.82,32
15,3,21,3,332,178,-1.09,101
20,2,21,2,331,179,-0.72,115
19,2,21,1,334,178,-1.12,32
18,2,18,3,337,173,0.75,100
17,2,17,2,339,169,2.26,101
19,2,18,3,340,164,1.5,99
14,3,17,2,339,169,1.51,105
15,2,15,2,337,169,1.87,114
16,3,18,2,325,163,0.75,108
16,2,15,2,316,163,-0.37,111
21,3,20,3,318,172,-4.04,8
20,3,21,4,318,171,-2.57,8
17,2,21,3,321,173,-3.28,111
16,2,17,2,320,173,-2.55,115
14,1,15,2,322,172,-2.57,108
15,3,15,4,318,171,-2.92,111
13,2,14,2,328,182,0,46
15,2,14,2,320,172,-2.17,13
19,2,20,4,319,176,-4.31,32
16,2,17,2,329,177,-1.12,109
20,2,19,2,333,177,-1.46,105
17,3,21,3,333,175,-2.24,32
19,2,20,2,332,172,-2.61,101
18,2,19,2,333,174,-2.19,115
16,2,17,3,332,173,-0.36,112
15,2,20,1,330,172,-1.5,111
17,3,21,2,336,173,-3.43,115
14,2,15,2,327,167,-1.49,97
14,2,14,3,307,164,-4.07,32
16,2,18,3,330,173,-4.04,101
18,3,20,2,340,176,-2.57,115
17,2,20,3,342,176,-0.73,32
19,3,20,2,341,177,0,100
18,3,20,3,338,177,-0.73,101
15,2,17,3,327,178,-1.11,32
16,2,19,2,331,181,0.73,109
16,2,20,2,331,181,-0.36,105
17,3,19,2,332,180,-1.09,32
18,3,21,3,334,177,-1.78,116
17,2,17,2,334,183,-2.16,105
19,3,20,3,336,186,0,101
17,3,21,3,336,185,-1.08,114
15,4,21,3,332,188,-1.08,114
17,3,22,4,328,187,-3.57,97
16,3,22,2,334,183,-0.37,32
20,4,20,3,327,173,-0.74,44
21,3,20,4,326,173,-1.47,32
15,2,21,2,349,175,-1.95,109
14,2,20,2,348,176,-1.82,105
22,2,21,4,345,174,-5.1,32
19,2,19,3,335,176,0,113
18,2,21,2,335,177,0,117
19,2,21,2,336,175,-1.11,101
17,3,20,2,339,176,-0.37,114
14,3,17,3,346,175,0,105
17,2,21,2,345,174,-4.13,100
21,3,20,3,337,168,-0.36,97
16,2,18,2,335,178,2.56,44
20,3,19,3,335,175,1.1,32
21,3,21,3,340,177,0.73,100
18,2,21,2,340,176,-0.37,101
19,2,21,3,342,177,0.76,32
21,3,17,5,337,174,-1.07,112
21,3,19,3,339,175,0,97
20,2,22,3,348,180,1.09,114
19,2,20,2,349,179,0.36,105
15,2,17,2,348,177,-0.73,115
21,3,21,3,344,173,1.46,46
20,2,22,3,343,176,-2.9,50
20,3,20,4,315,168,-1.45,13
19,2,18,2,322,151,-3.73,32
12,4,23,2,342,152,-1.95,49
13,5,19,2,346,158,-3.67,54
14,4,21,3,342,164,-2.19,32
15,3,23,3,337,170,-3.62,113
18,3,22,3,340,172,-2.57,119
13,4,21,3,340,176,-4.67,112
21,4,21,4,339,179,-6.01,102
16,5,22,4,345,178,-1.74,103
15,5,22,3,347,183,-3.17,104
14,4,22,3,343,184,-2.53,106
22,3,23,4,340,185,-4.45,107
17,3,19,5,338,188,-5.4,241
17,4,20,5,339,192,-5.44,122
17,4,19,7,338,193,-5.99,120
15,4,23,2,336,191,-2.82,99
16,4,23,3,340,193,-2.78,118
17,5,23,3,342,194,-1.03,98
16,4,21,6,337,193,-4.7,109
17,3,21,3,333,173,-4.57,32
18,2,19,3,335,177,-3.52,113
16,4,22,3,337,179,-4.11,119
15,4,25,3,341,182,-4.07,121
14,4,21,3,331,179,-3.19,112
17,4,23,5,348,181,-2.71,102
15,4,22,4,338,186,-1.76,103
15,4,24,3,337,187,-3.17,104
15,5,22,3,350,175,-4.11,106
13,3,21,3,336,181,-0.35,107
17,5,22,3,339,186,-2.42,241
15,5,27,2,339,184,-4.31,122
17,5,24,3,337,181,-2.8,120
15,4,21,3,337,179,-3.82,99
15,4,24,3,339,181,-4.28,118
20,5,18,7,345,189,-1.94,98
19,5,21,7,344,188,-3.28,109
17,6,22,6,344,187,-4.03,32
16,5,26,3,350,174,-4.14,113
15,5,25,2,347,176,-4.51,119
16,5,21,4,346,178,-6.03,121
13,5,25,3,340,181,-5.55,112
18,5,21,5,339,182,-3.93,102
17,5,24,4,350,181,-2.26,103
18,5,18,6,344,185,-2.79,104
18,5,19,4,342,186,-3.21,106
18,6,18,4,324,187,-4.73,107
12,4,19,6,317,191,-12.78,241
21,6,20,8,325,191,-7.53,122
18,4,22,8,320,195,-14.18,120
18,6,22,6,328,193,-3.49,99
19,5,21,5,330,193,-3.81,118
17,6,19,4,334,194,-5.13,98
20,5,22,5,334,194,-1.89,109
18,5,22,5,344,188,-0.94,32
17,5,24,3,342,190,-4.58,113
17,5,24,4,343,193,-3.9,119
17,5,24,4,345,195,-2.95,121
18,4,22,6,338,192,-3.06,112
