@relation pressed_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric
@attribute pressed_key {8,13,39,44,45,46,48,49,50,51,52,53,54,55,56,57,60,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,161,180,241}

@data
17,3,20,2,392,222,-1.84,108
17,4,26,2,390,221,-1.12,97
18,3,?,?,390,222,-0.73,115
18,5,15,1,381,221,-2.19,108
18,4,17,1,383,221,-1.84,101
19,4,21,2,386,222,-1.84,121
16,4,25,3,398,223,0.37,101
17,3,24,2,396,225,-0.73,110
19,3,28,2,387,224,-1.1,100
17,4,26,1,362,222,-5.95,115
17,3,20,2,387,218,-1.85,121
?,?,?,?,391,218,-2.22,115
17,4,23,1,380,219,-2.59,101
18,4,21,2,375,220,-2.98,99
16,4,24,2,377,222,-3.33,111
16,4,23,2,381,223,-2.55,110
14,2,16,0,376,216,-4.37,118
18,3,24,3,372,220,-3.78,101
17,4,22,2,368,220,-5.54,114
16,4,17,1,368,221,-4.91,116
16,4,19,2,389,222,-0.36,105
20,3,25,2,382,222,-2.24,97
17,5,18,3,378,221,-2.94,101
17,3,18,2,379,221,-1.11,110
15,4,21,2,383,221,-2.22,109
16,4,20,2,387,219,-1.1,117
16,3,20,2,389,219,-2.61,110
15,2,15,2,391,215,-1.46,100
20,4,23,3,383,220,-1.84,111
18,4,19,2,379,219,-2.19,116
17,4,19,2,377,218,-2.96,101
11,3,20,2,393,222,0.76,111
16,3,14,1,395,222,0.38,108
17,3,19,2,400,224,1.47,111
16,3,29,2,396,225,0.75,103
17,3,20,2,395,223,-0.36,105
17,3,24,2,396,222,-1.09,99
17,3,30,3,394,223,0,111
16,3,17,1,384,223,1.48,45
19,4,25,2,385,222,-0.36,101
17,3,26,2,377,225,-1.48,115
18,3,24,2,375,224,-1.49,99
18,4,25,2,378,221,-1.86,111
16,4,20,2,383,219,-0.37,108
12,4,17,1,385,223,0.75,97
19,3,20,2,378,222,-1.12,115
19,4,22,2,377,220,-0.36,116
?,?,?,?,378,219,-0.72,105
14,2,14,2,378,215,-1.45,99
14,1,13,0,378,215,-0.72,111
14,3,25,2,378,219,-1.86,101
14,3,21,2,377,220,-1.5,110
?,?,?,?,376,216,-0.74,109
?,?,?,?,376,216,-1.92,101
16,4,22,2,378,220,-1.11,110
14,4,26,3,375,219,-2.59,111
18,4,24,1,370,222,-3.73,115
18,3,21,2,365,216,-4.13,100
16,5,25,2,364,215,-4.47,101
16,3,20,2,372,220,-3.35,108
17,4,21,3,378,222,-1.46,111
19,4,21,2,377,223,-3.65,115
15,4,27,2,377,225,-2.96,100
17,3,20,2,383,225,0,111
13,4,25,2,377,226,-1.48,99
13,5,26,2,368,223,-2.59,116
17,4,23,2,371,221,-3.31,111
21,4,27,2,377,225,-2.53,115
16,3,17,1,375,225,-1.1,46
22,2,23,1,377,213,-0.73,100
17,4,23,1,368,222,-4.1,97
14,4,21,2,365,223,-4.77,110
15,5,23,2,367,223,-4.44,116
20,3,23,2,370,218,-3.33,101
16,4,24,2,379,217,-2.94,108
16,3,21,2,388,219,-1.48,111
15,4,?,?,398,220,0.75,104
14,4,16,1,395,221,-0.74,97
15,4,26,3,382,221,-2.55,114
16,5,24,3,381,220,-2.94,101
16,5,24,2,383,219,-2.22,97
16,3,18,1,387,222,-1.1,108
14,5,27,4,393,221,-0.37,105
15,4,24,3,390,223,-0.37,122
16,4,22,2,377,223,-3.73,97
17,3,19,2,375,222,-3.7,100
19,3,18,1,380,221,-3.28,111
16,3,17,1,390,222,-0.36,44
16,4,21,3,395,224,-0.37,108
13,3,19,1,396,223,-1.12,111
18,4,19,3,394,221,0,104
18,3,18,2,393,219,0.74,97
?,?,20,3,388,219,-2.2,104
20,3,21,2,387,220,-2.22,101
16,4,18,2,378,222,-4.07,99
15,4,24,2,377,222,-2.94,104
17,3,16,1,382,221,-1.48,111
20,4,20,1,384,220,-2.2,101
18,4,20,3,382,220,-2.22,120
?,?,?,?,381,217,-3.7,105
20,3,18,1,382,215,-2.19,115
18,3,?,?,382,215,-3.67,116
17,3,?,?,381,216,-3.31,105
14,5,25,2,381,218,-2.98,114
16,4,23,3,388,214,-2.61,101
17,3,23,2,390,216,-2.27,110
15,2,21,3,395,221,-0.75,101
17,3,20,2,397,222,-2.25,108
19,3,22,3,397,221,-1.5,97
19,4,23,2,386,221,-3.35,114
16,4,21,2,386,218,-2.98,116
17,3,23,2,391,217,-1.12,101
16,3,16,1,391,221,-2.22,44
19,3,22,3,386,219,-1.86,104
17,4,20,2,385,219,-2.63,97
15,4,21,2,381,220,-2.96,99
17,4,20,1,376,217,-4.87,114
20,4,21,1,376,217,-3.73,101
17,4,21,1,379,216,-3.35,97
16,3,23,3,378,217,-4.1,100
14,3,22,2,383,218,-2.22,111
17,4,19,3,385,218,-2.24,101
19,3,23,3,376,221,-4.84,115
19,3,23,1,374,223,-5.28,97
17,4,18,1,382,222,-3.31,110
15,5,?,?,380,224,-4.84,97
15,4,25,2,376,222,-3.73,116
14,4,23,2,384,222,-2.22,117
10,4,21,2,391,223,-0.37,114
17,4,26,2,394,222,-0.74,97
16,3,16,1,393,222,-1.51,108
20,2,?,?,393,221,-1.49,101
15,3,24,2,394,221,-0.37,122
17,4,24,3,398,216,-1.51,97
18,4,?,?,394,217,-4.5,121
17,4,24,3,391,211,-3.43,101
19,3,28,2,378,214,-4.95,115
16,5,21,2,368,215,-6.73,101
18,4,24,2,377,217,-6.27,104
18,4,15,1,390,221,-3.67,111
13,4,20,2,391,222,-1.12,109
15,4,20,2,388,221,-3.38,98
17,4,21,2,384,219,-4.1,114
16,3,23,1,381,217,-3.78,101
15,4,16,1,387,221,-1.47,46
16,3,19,1,395,217,-2.63,121
?,?,?,?,371,218,-4.87,115
20,3,25,2,378,221,-3.73,105
17,4,22,2,374,221,-4.44,115
16,4,18,1,375,220,-4.5,117
15,4,25,3,384,220,-1.49,109
16,4,24,2,385,220,-1.49,117
15,3,21,2,387,219,-1.88,110
13,5,23,2,383,222,-1.85,100
16,4,20,2,384,222,-3,111
13,1,?,?,377,217,-2.57,110
15,3,?,?,380,220,-1.9,111
18,4,18,1,384,219,-3.4,101
21,3,25,1,380,220,-4.07,115
?,?,?,?,381,217,-3.7,112
21,3,21,3,384,219,-3.33,101
18,4,23,2,380,219,-4.1,114
20,4,23,1,374,219,-3.7,102
17,3,23,2,378,220,-2.59,101
15,5,22,1,374,220,-4.44,99
16,3,21,2,375,222,-3.35,116
13,5,21,3,383,222,-1.85,97
18,3,17,2,390,221,-1.85,109
16,4,24,3,400,222,-1.11,101
17,4,23,2,400,223,0.37,110
15,4,26,2,397,221,-0.75,116
19,4,21,2,396,221,-0.75,101
15,3,?,?,392,221,-1.13,97
13,5,24,2,390,222,-1.86,114
17,4,20,2,390,220,-1.88,116
17,3,?,?,410,223,-0.37,105
18,3,22,2,409,223,0.37,115
17,4,21,2,406,222,1.47,116
12,4,23,3,401,221,0.75,105
16,3,22,1,391,220,-0.36,99
19,4,25,2,385,221,-2.19,111
14,3,20,1,387,224,-0.37,44
15,4,?,?,390,224,-1.9,108
?,?,?,?,379,220,-3.7,97
17,4,24,3,375,219,-3,102
16,4,22,2,376,219,-3.73,97
18,3,22,2,374,218,-3.67,108
18,3,21,1,375,217,-4.07,116
20,3,?,?,384,211,-2.98,97
?,?,?,?,384,216,-4.47,110
17,4,24,4,384,217,-4.13,111
19,4,26,3,382,218,-4.13,101
17,5,26,2,374,217,-4.5,115
18,4,25,1,377,217,-4.1,100
16,4,20,2,377,216,-3.78,101
14,4,20,2,389,223,-1.5,101
13,4,16,1,392,221,-1.12,108
16,4,19,2,393,219,-1.85,115
17,4,21,2,394,219,-1.12,105
18,3,19,1,395,218,-1.88,110
16,4,21,2,396,217,-2.65,111
16,4,22,4,391,215,-1.88,100
20,4,24,3,383,212,-2.98,101
20,4,21,2,379,210,-4.07,97
19,4,21,0,382,213,-2.24,113
15,5,?,?,382,216,-2.67,117
15,4,19,2,387,217,-1.5,101
17,4,17,1,384,219,-2.59,108
15,3,24,3,388,217,-2.24,109
19,4,23,3,393,217,-2.2,117
15,4,24,3,395,219,-1.86,110
16,4,25,3,393,219,-1.11,100
14,4,20,2,390,217,-2.67,111
19,3,23,2,383,218,-3.78,101
17,4,23,1,381,219,-3.4,110
19,3,23,2,374,221,-4.5,100
18,3,?,?,374,221,-5.32,111
18,3,22,1,374,222,-5.25,110
21,3,24,2,377,221,-5.58,100
18,4,21,2,377,219,-4.47,101
19,4,21,2,376,217,-5.25,101
18,4,21,2,375,217,-4.13,108
17,4,19,1,375,218,-4.8,104
15,4,17,1,382,221,-5.25,111
16,3,19,1,386,222,-3,109
17,5,22,2,385,220,-1.48,98
19,4,24,3,382,217,-3.33,114
17,3,21,2,380,217,-4.44,101
18,3,?,?,376,212,-4.8,101
14,5,24,2,377,217,-4.13,115
15,4,19,1,377,219,-3.02,110
17,4,22,2,379,217,-5.21,97
17,4,18,2,387,219,-3.7,116
17,4,18,1,396,218,-2.67,117
16,3,21,2,398,217,-1.51,114
16,4,22,3,394,218,-1.5,97
16,4,31,3,395,219,-1.49,108
15,3,25,4,396,220,-2.98,101
17,3,25,2,394,218,-1.49,122
17,4,24,4,389,218,-2.59,97
16,4,22,3,397,219,-3.35,121
17,3,26,3,401,219,-1.88,108
16,3,20,1,397,219,-3.38,97
15,4,19,2,395,219,-2.69,110
14,4,19,1,394,219,-2.63,97
18,4,22,3,393,219,-1.49,116
18,4,21,3,393,218,-1.86,117
21,4,20,2,390,216,-2.59,114
18,4,23,2,393,217,-2.65,97
18,4,22,2,395,217,-2.25,108
17,4,23,3,395,217,-2.61,101
18,4,21,2,389,217,-2.61,122
14,4,15,1,383,214,-3.7,97
18,4,25,2,385,219,-2.98,44
17,3,24,1,386,221,-2.63,99
17,4,22,2,383,221,-3.31,105
17,4,22,2,380,221,-3.38,101
16,4,23,2,375,219,-4.13,110
19,5,24,2,373,220,-3.73,99
18,4,22,3,374,219,-4.8,105
17,4,24,2,382,216,-4.13,97
17,4,23,1,385,222,-1.85,44
16,4,20,2,388,221,-2.27,121
17,3,25,2,392,220,-1.49,100
17,3,22,2,392,220,-1.5,101
17,3,22,3,389,220,-1.88,108
13,2,16,2,384,215,-3.67,99
15,2,15,3,383,215,-3.28,117
14,3,13,1,384,214,-3.67,97
14,2,14,3,385,215,-4.77,108
16,4,24,3,383,218,-3.75,115
20,3,26,3,381,217,-3.35,101
15,3,17,0,381,217,-3.4,104
16,3,22,2,383,219,-3.33,97
18,3,20,2,373,217,-2.98,100
18,5,21,1,370,218,-5.62,101
17,4,21,2,367,222,-6.83,115
15,5,24,1,362,223,-6.41,116
18,4,20,2,362,222,-5.9,101
14,4,24,1,364,222,-6.41,114
18,4,22,2,368,220,-5.25,114
21,3,22,3,370,219,-5.58,97
18,4,21,2,370,221,-5.21,100
17,3,19,2,382,220,-4.04,111
19,4,20,2,380,217,-3.33,97
17,4,17,2,379,216,-2.98,108
20,4,?,?,381,213,-3.31,111
11,3,14,2,370,212,-4.44,97
19,4,23,2,375,220,-5.21,99
14,4,23,1,371,222,-6.36,99
15,4,23,2,375,221,-5.21,105
16,5,23,1,376,221,-4.04,100
14,4,?,?,377,221,-4.1,101
21,4,23,2,377,222,-4.8,110
19,4,22,1,381,222,-5.21,116
17,4,23,2,393,219,-2.25,97
14,4,26,3,382,221,-3.31,108
17,3,19,2,403,222,-1.5,121
?,?,21,0,391,215,-3.75,97
13,4,22,2,387,221,-3.81,108
16,4,18,2,386,221,-3,97
18,5,25,1,390,222,-2.25,108
14,4,17,1,389,223,-2.27,105
15,4,21,2,384,221,-2.67,98
16,4,21,2,384,219,-3,101
17,5,20,2,378,222,-3.38,114
17,5,22,2,373,219,-4.87,116
20,3,25,2,375,219,-4.53,97
17,4,25,2,371,221,-3.75,100
17,4,24,3,385,223,-1.85,44
16,3,18,2,392,222,-1.48,108
17,3,17,2,394,221,-1.86,111
16,4,21,2,394,221,-1.12,115
15,4,25,3,382,221,-4.47,100
17,3,24,2,383,221,-3.78,111
18,5,25,2,379,222,-2.96,115
17,5,?,?,376,219,-4.87,103
14,6,22,1,375,219,-4.1,114
15,5,23,2,375,219,-5.25,97
?,?,24,3,379,220,-4.87,110
16,5,23,1,375,220,-3.75,100
17,4,21,2,372,219,-5.28,101
18,4,24,2,367,219,-6.32,115
18,5,20,2,371,218,-5.66,102
17,3,24,2,369,221,-6.45,97
18,4,24,3,365,220,-5.7,99
16,4,21,2,374,220,-5.32,116
15,5,21,2,380,217,-3.78,111
13,4,23,2,384,218,-3.73,114
18,4,22,2,383,218,-3.35,101
14,5,22,2,379,219,-4.5,115
19,5,23,3,379,218,-4.1,100
18,4,19,2,373,219,-5.58,101
18,3,20,2,375,219,-5.25,108
15,5,26,2,380,223,-4.84,97
16,4,22,2,375,222,-5.25,118
18,5,23,1,375,221,-4.07,105
17,5,23,2,369,219,-4.87,100
18,3,24,1,367,221,-7.1,97
19,4,21,1,374,220,-4.84,114
17,5,22,1,375,219,-5.58,101
17,4,24,3,378,220,-5.28,97
19,4,?,?,389,218,-3.78,108
16,4,18,2,392,217,-2.98,121
?,?,15,2,392,213,-4.1,100
17,4,20,3,383,217,-4.87,101
18,5,21,3,382,217,-4.87,108
17,4,18,2,373,215,-7.36,97
17,5,20,3,372,217,-6.03,114
19,4,20,2,367,218,-5.99,116
17,4,23,1,366,216,-6.08,101
17,3,17,2,374,212,-4.47,46
11,3,26,2,397,212,0,50
10,3,21,2,382,217,0,48
13,4,24,2,379,219,-3.4,49
12,4,22,1,373,217,-3.07,50
13,5,23,1,372,215,-3.02,51
12,4,20,3,372,213,-2.71,52
10,4,25,1,368,209,-2.75,53
10,3,23,2,366,213,-1.95,54
10,3,22,2,365,212,-0.76,55
10,4,21,2,374,214,0,56
10,4,21,2,377,214,0.74,57
10,3,21,2,376,213,1.89,48
14,4,23,2,374,217,-3.35,49
13,4,22,2,372,217,-3.38,50
13,4,24,2,373,216,-3.38,51
13,4,22,2,373,215,-2.96,52
11,5,23,2,368,213,-2.27,53
10,4,21,1,368,207,-3.02,54
11,4,22,2,377,205,-1.49,55
11,4,23,2,381,205,-0.37,56
10,3,24,2,380,208,2.26,57
10,4,21,2,379,210,2.25,48
12,4,25,2,392,212,-3.31,49
11,5,25,1,383,212,-2.59,50
12,4,25,1,382,213,-3.73,51
10,3,24,2,380,211,-1.12,52
11,4,24,2,380,209,-1.84,53
10,3,24,2,390,207,-0.36,54
10,2,23,2,393,210,3.68,55
10,4,25,3,391,211,2.93,56
10,3,24,3,390,212,3.32,57
11,3,24,2,388,212,4.35,48
13,4,23,2,387,215,-0.36,49
12,4,24,2,383,215,-1.45,50
11,4,24,2,381,216,-1.48,51
10,4,24,2,380,215,-1.48,52
10,4,25,2,377,213,-1.12,53
11,3,22,1,382,210,-1.1,54
10,3,22,2,387,210,1.48,55
9,4,24,2,387,210,2.62,56
9,3,23,3,386,210,2.6,57
9,3,23,2,383,210,2.97,48
10,5,25,2,374,212,-5.54,49
11,5,25,1,373,213,-6.27,50
10,5,25,2,374,216,-5.17,51
10,4,25,2,376,217,-3.7,52
10,4,23,2,379,216,-2.9,53
10,5,20,2,382,216,-1.09,54
10,4,23,2,380,214,-0.36,55
9,4,24,2,382,214,0.75,56
8,4,22,2,380,212,0.38,57
8,4,23,3,379,209,2.25,48
11,5,26,1,379,210,-2.61,49
11,4,27,1,376,213,-3.33,50
11,4,26,1,376,212,-3.33,51
10,4,23,1,373,211,-2.98,52
10,5,26,1,373,205,-3.7,53
10,4,25,2,395,207,-1.43,54
10,3,24,3,396,205,0,55
9,4,24,3,388,206,0.73,56
10,4,25,3,383,208,1.08,57
7,2,?,?,379,210,-0.35,48
11,5,23,2,397,206,-4.04,49
10,4,26,1,382,208,-4.74,50
10,5,25,1,377,209,-5.13,51
9,4,26,2,374,208,-4.8,52
9,5,25,1,369,206,-5.13,53
8,4,24,1,379,206,-3.31,54
8,4,26,2,391,207,-0.73,55
9,4,25,2,388,207,-0.73,56
9,4,24,3,384,208,-0.36,57
9,5,26,3,382,207,0,48
5,6,24,2,392,208,-3.26,49
11,5,23,1,388,208,-4.37,50
10,5,24,2,385,208,-4.07,51
10,5,24,2,379,206,-4.47,52
9,5,23,1,372,202,-4.47,53
9,4,24,2,377,200,-2.2,54
9,4,25,2,383,203,-1.12,55
8,3,25,3,380,203,-0.75,56
8,4,23,2,378,206,0,57
8,4,25,3,380,208,0.74,48
12,4,26,1,382,203,-5.25,49
10,5,27,1,374,206,-5.58,50
11,5,24,2,373,206,-5.17,51
9,5,24,1,371,206,-4.84,52
9,4,25,1,374,206,-3,53
9,4,23,2,373,203,-3.4,54
9,4,23,2,377,203,-2.2,55
9,4,25,2,379,204,-0.74,56
8,4,23,2,375,205,-1.12,57
7,4,23,2,375,204,-1.49,48
11,4,27,1,381,203,-4.44,49
10,5,26,1,375,203,-4.84,50
9,5,25,1,371,204,-5.25,51
9,4,25,1,367,206,-4.16,52
8,4,24,2,368,204,-4.19,53
9,4,24,2,371,209,-3.65,54
8,4,23,2,375,209,-1.85,55
9,5,25,2,374,208,-2.24,56
8,5,23,3,371,207,-2.94,57
8,5,25,2,369,209,-1.82,48
13,4,26,1,385,201,-5.54,49
11,5,24,2,377,203,-6.23,50
9,5,26,2,367,204,-6.83,51
9,5,25,2,366,206,-4.13,52
9,5,24,2,365,205,-3.7,53
8,5,24,2,375,206,-3.67,54
8,5,23,2,382,207,-1.48,55
9,4,26,2,381,209,-1.47,56
9,4,24,3,375,208,-1.84,57
8,4,24,2,373,207,-2.24,48
4,7,25,2,372,203,-7.1,49
11,5,26,2,360,204,-7.78,50
9,5,26,1,358,205,-7.42,51
10,5,26,1,360,207,-5.58,52
9,5,26,2,365,205,-4.5,53
9,5,26,2,373,204,-4.77,54
9,4,25,2,375,204,-2.96,55
8,4,24,3,370,207,-2.98,56
8,5,25,2,370,208,-0.73,57
8,4,22,2,369,206,-1.09,48
17,3,21,2,370,200,-5.9,49
11,5,24,1,367,202,-6.88,50
10,6,24,1,365,206,-4.91,51
8,4,22,3,369,205,-4.95,52
10,4,?,?,372,208,-4.44,53
10,4,25,2,372,206,-2.98,54
10,4,24,2,374,206,-2.61,55
8,4,24,2,385,206,0,56
9,4,24,3,380,206,0,57
8,4,22,2,376,205,1.13,48
11,4,27,2,386,204,-2.63,49
11,4,27,2,382,204,-3.7,50
9,5,26,2,373,205,-5.32,51
10,5,24,2,372,204,-4.87,52
7,4,24,2,378,206,-1.48,53
8,4,25,3,385,211,0.37,54
10,4,26,2,388,213,2.89,55
8,3,26,3,388,212,2.64,56
8,4,26,3,383,210,1.5,57
8,3,24,3,381,210,1.89,48
11,4,26,1,374,205,-4.1,49
9,4,26,2,365,206,-4.6,50
9,5,21,2,361,206,-4.91,51
9,4,27,3,359,214,-3.33,52
11,5,25,2,356,194,-4.91,53
9,5,25,2,353,200,-5.74,54
8,4,22,2,364,201,-3.38,55
9,4,23,2,374,204,-2.27,56
8,4,23,2,370,205,-1.51,57
9,4,26,2,367,208,-0.37,48
11,4,27,1,374,207,-4.47,49
9,5,25,2,366,207,-6.45,49
10,5,26,1,362,208,-5.58,50
9,5,25,1,361,208,-6.08,51
8,5,26,2,360,208,-6.12,52
9,5,25,1,362,205,-4.07,53
10,5,25,2,365,204,-3.78,54
7,4,25,2,368,204,-3,55
8,4,25,2,374,206,-2.63,56
8,5,25,2,375,207,-0.74,57
7,4,25,2,375,206,-1.49,48
11,4,28,2,384,206,-1.86,49
10,5,26,1,372,203,-4.87,50
10,4,26,2,369,203,-5.21,51
9,4,25,2,365,203,-4.57,52
8,5,26,2,358,204,-4.6,53
10,4,20,1,351,198,-4.95,54
11,4,19,1,345,197,-5.62,55
10,4,19,1,339,198,-7.1,56
10,4,17,1,332,196,-6.08,57
9,4,19,2,324,196,-7.64,48
10,5,26,1,365,203,-6.08,49
11,4,26,2,368,205,-7.52,50
10,4,25,2,368,208,-6.17,51
10,4,23,1,371,207,-4.57,52
8,4,25,2,377,208,-3.09,53
9,4,25,2,375,204,-2.67,54
8,3,26,2,381,206,-0.37,55
8,3,25,3,380,207,0,56
9,3,24,2,377,206,0,57
9,4,25,2,372,204,0.38,48
14,4,26,2,385,206,-4.47,49
11,5,26,1,379,208,-5.7,50
10,5,26,2,370,209,-4.87,51
9,5,26,1,363,210,-6.03,52
8,4,25,2,367,203,-3.81,53
9,5,24,1,378,203,-3,54
9,3,25,3,385,205,-1.52,55
9,4,27,2,379,204,-0.37,56
7,4,25,2,377,203,-1.13,57
8,3,27,2,372,203,-1.5,48
11,5,28,2,375,201,-5.66,49
9,5,26,1,370,202,-6.45,50
9,5,26,2,368,202,-7.15,51
9,5,26,1,365,200,-5.32,52
9,4,27,1,379,205,-4.91,53
9,5,27,2,388,205,-0.75,54
7,4,27,2,387,206,0,55
8,3,26,2,383,205,0,56
7,3,24,3,378,203,1.87,57
9,4,24,3,376,202,0.75,48
10,3,24,4,360,189,4.23,101
10,2,25,3,367,191,4.54,108
11,3,24,3,364,191,3.76,97
10,2,24,4,364,189,4.48,98
10,2,23,3,365,187,4.88,117
11,4,24,4,364,185,4.88,101
10,2,26,3,365,186,3.36,108
9,4,25,3,367,184,2.64,111
9,3,25,3,367,187,3.08,100
8,3,24,3,366,189,2.3,101
8,3,24,3,365,188,1.54,98
10,3,25,3,364,188,1.53,97
9,3,24,3,364,189,2.68,114
9,3,22,3,357,189,1.91,98
8,3,24,3,356,189,3.08,97
9,4,23,3,352,188,4.58,98
9,4,25,4,354,189,2.64,108
10,4,22,3,357,187,2.3,97
10,4,24,3,357,187,1.16,110
9,4,23,3,356,187,0.77,99
9,4,24,3,353,187,0.77,97
8,4,24,3,346,186,-1.14,109
10,4,22,4,347,185,0,101
10,4,24,3,350,186,-0.76,115
8,4,24,3,352,187,-0.38,101
10,4,23,3,353,186,0.39,108
10,4,22,3,355,186,0.39,97
9,4,23,3,354,186,0,107
9,4,24,3,352,183,-1.52,97
9,4,24,3,342,183,-4.28,121
7,4,23,2,343,182,-3.89,98
9,5,24,3,349,186,-1.92,97
9,4,23,3,345,187,-3.43,115
10,3,21,2,350,188,-2.3,101
9,4,25,3,351,188,-0.76,114
10,4,21,3,353,188,-1.96,117
9,4,22,2,351,187,-1.96,101
9,4,21,3,354,188,-1.56,115
10,3,24,3,354,190,-1.15,8
10,4,25,3,358,190,-0.38,8
10,4,24,4,361,190,0,8
11,3,25,3,360,193,1.15,105
11,3,23,3,362,192,1.13,101
9,4,22,3,358,189,1.16,100
9,4,23,3,356,190,0.78,101
10,4,19,3,360,193,0.77,114
10,3,24,3,358,193,0,101
10,3,23,3,355,192,-0.38,116
11,3,23,3,356,191,-0.38,114
11,3,26,3,351,188,-0.38,97
10,3,26,3,349,185,-2.25,116
9,4,20,3,351,183,-2.32,111
9,5,22,3,349,186,-2.32,115
10,4,23,4,357,191,-0.37,105
11,3,23,3,357,191,0.38,108
11,4,24,3,363,191,1.87,117
11,3,26,3,364,192,1.87,115
11,3,24,3,365,190,2.97,116
11,3,24,3,364,190,0.76,114
12,3,24,3,363,191,1.51,101
11,3,23,3,365,191,2.68,115
11,2,20,4,363,196,3.25,46
11,3,23,4,360,199,0.38,50
11,3,24,3,366,198,0,101
11,3,23,4,366,194,2.26,115
11,3,23,4,366,194,1.87,116
10,3,25,3,368,194,1.86,101
9,4,18,2,356,192,1.19,109
10,5,20,3,357,194,1.93,8
13,3,24,4,370,199,1.87,44
8,3,24,3,365,197,1.93,109
7,3,24,3,365,197,1.53,101
8,4,18,2,356,198,2.7,100
8,3,17,2,356,196,4.23,105
8,3,18,2,356,195,2.31,99
8,4,17,2,355,197,3.08,101
11,2,24,3,360,197,2.62,44
7,3,17,1,358,194,3.39,101
8,3,17,2,358,194,3.44,115
8,3,18,1,357,194,1.91,101
10,3,24,4,359,197,1.9,103
11,3,25,3,358,196,2.99,114
11,3,23,3,356,196,1.14,97
11,2,25,3,354,195,2.25,110
7,4,16,2,350,192,0.38,100
7,4,16,1,349,191,1.57,111
7,3,17,1,349,192,0,110
9,3,17,2,349,195,1.15,109
6,4,17,1,350,194,1.16,105
10,3,25,3,357,197,3.01,103
11,2,22,3,359,196,2.62,117
10,2,24,3,357,196,2.28,101
9,3,16,2,346,192,-2.34,108
8,3,16,2,346,193,-1.17,100
9,3,21,3,346,193,-0.38,101
10,3,25,3,354,193,1.53,99
11,3,23,3,347,190,-0.37,101
11,3,24,4,346,192,0,114
10,3,24,3,343,191,-0.76,118
9,3,15,2,337,185,-1.93,110
7,4,17,2,333,187,-3.16,116
8,3,14,2,337,188,-3.12,101
9,4,16,2,337,189,-3.53,115
10,4,24,3,349,192,-0.37,115
8,4,15,1,343,188,-1.55,97
6,4,14,1,342,190,-1.93,97
11,4,26,4,352,193,0.76,118
11,4,26,4,351,192,0,101
11,3,27,3,349,192,-1.51,100
8,5,15,3,338,188,-3.07,114
7,4,15,2,336,189,-4.31,97
8,4,15,1,351,192,0,44
11,3,25,4,360,196,1.49,103
10,3,24,4,361,194,2.25,101
7,3,25,2,358,193,0.77,110
9,3,25,3,358,192,1.93,105
9,3,25,2,357,192,0.39,111
9,3,25,3,359,190,0.38,121
10,2,24,3,366,194,3.34,109
10,3,23,3,367,194,3.71,97
11,4,23,3,367,194,2.21,110
11,3,22,4,366,196,2.54,99
11,3,23,4,367,195,2.95,111
10,3,25,4,366,195,4.05,44
10,3,26,4,374,198,3.68,101
11,2,27,4,374,197,3.71,115
9,3,24,4,373,192,1.89,116
8,4,26,3,373,194,1.12,101
9,3,23,3,364,193,1.89,101
9,3,24,3,364,194,1.89,115
10,3,24,4,368,196,3.36,108
8,3,21,3,365,192,2.26,111
9,4,22,3,364,192,3.39,112
7,3,23,3,365,193,1.53,101
9,4,22,3,369,193,2.3,100
8,3,21,3,370,193,2.68,101
11,3,22,4,362,195,2.2,118
8,3,24,3,362,191,1.51,101
11,3,26,4,370,197,4.08,103
10,3,25,3,371,194,3.39,97
11,3,23,4,366,200,2.95,44
11,3,26,4,372,195,4.38,101
10,2,25,4,371,195,4.05,115
11,3,26,4,370,195,3.34,116
8,4,22,3,371,193,1.89,101
10,3,25,4,364,195,3.32,103
8,4,22,3,364,190,1.52,97
11,3,26,4,367,198,1.13,114
7,3,21,2,367,194,3.41,99
11,3,24,4,371,200,4.08,105
10,2,23,3,372,197,2.95,108
8,3,24,2,370,192,3.01,97
7,3,22,3,368,191,3.41,115
8,4,24,2,366,190,2.66,111
11,3,24,5,371,199,5.11,44
11,2,24,4,379,193,2.93,101
10,2,22,4,379,193,5.07,115
8,3,19,2,377,187,5.22,116
7,3,20,2,378,189,3.85,101
10,2,21,4,370,194,2.93,113
9,3,23,2,367,192,4.35,117
7,3,20,3,362,189,2.64,105
9,3,20,3,361,188,2.25,110
8,3,19,2,365,190,1.89,116
7,3,19,2,361,192,2.66,97
8,4,20,3,355,191,1.53,110
9,4,21,3,352,192,1.15,97
11,2,20,3,363,197,2.56,46
8,3,19,3,343,187,0.79,50
7,3,17,3,350,186,0,121
6,3,19,1,348,188,0.78,111
8,4,18,2,347,187,-0.75,108
8,5,18,2,353,190,0.38,119
10,3,25,4,359,194,2.64,8
9,2,21,3,361,193,1.52,112
10,3,23,3,363,193,1.5,101
10,3,23,3,364,193,2.64,119
9,3,25,3,366,190,3.03,8
8,3,27,3,364,191,1.51,8
9,3,25,4,364,192,1.9,8
11,3,24,4,368,197,1.5,114
10,3,22,4,369,197,3.44,101
11,3,23,3,368,198,1.5,103
11,3,22,3,371,198,2.56,117
