@relation pressed_keys-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute left_x numeric
@attribute left_y numeric
@attribute right_x numeric
@attribute right_y numeric
@attribute centre_x numeric
@attribute centre_y numeric
@attribute head_angle numeric
@attribute pressed_key {8,13,39,43,44,45,46,48,49,50,51,52,53,54,55,56,57,60,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,161,180,186,231,241}

@data
22,2,20,4,325,210,-0.38,46
23,1,19,4,352,203,3.71,100
24,1,19,4,341,216,2.15,101
21,1,19,4,335,221,0.72,115
23,1,19,4,333,223,0.72,112
23,1,19,5,332,223,0,117
25,2,20,5,334,229,1.06,101
25,2,21,4,339,227,-0.35,115
25,2,19,4,363,225,5,101
23,2,19,5,357,227,4.65,120
23,2,19,5,353,226,3.22,99
24,2,20,4,348,224,1.43,108
26,2,19,5,348,223,2.83,97
19,2,14,6,345,219,2.41,109
24,1,20,4,337,226,0.35,111
23,1,21,4,330,230,-2.08,46
22,3,16,6,337,216,1.03,161
27,2,20,4,354,234,2.05,115
26,2,20,4,355,232,3.1,104
28,3,20,4,375,232,6.84,97
27,2,20,5,370,232,6.84,107
28,3,21,5,366,231,5.79,101
28,3,21,5,363,229,5.08,115
26,2,21,4,359,230,3.07,112
27,3,20,5,360,232,5.41,101
27,2,19,5,371,228,6.55,97
25,3,19,5,370,224,6.63,114
26,2,19,4,361,219,4.52,101
26,2,17,5,353,209,4.29,49
18,2,19,5,325,200,1.03,161
24,2,18,4,352,198,5.25,100
21,1,18,4,358,200,4.55,97
25,1,19,4,367,198,5.9,110
24,1,18,4,371,197,7.37,116
26,2,18,4,372,196,7.37,101
25,3,18,5,372,191,6.46,49
25,3,20,5,332,198,3.46,161
25,2,20,5,341,197,3.12,104
26,2,20,5,345,196,2.77,117
24,2,20,5,358,195,5.25,103
24,2,21,5,345,196,3.46,111
24,2,21,4,326,197,1.38,46
26,3,21,4,332,196,2.08,46
27,3,20,5,344,194,4.46,46
25,3,19,5,346,186,3.18,49
22,1,20,4,341,198,2.04,56
16,2,19,4,347,190,3.56,121
23,1,20,4,344,201,2.11,101
22,1,19,4,348,202,3.48,110
24,1,19,4,349,201,2.77,109
22,1,20,4,348,200,1.39,105
23,5,22,5,346,186,2.36,105
21,4,20,6,350,190,3.02,110
25,2,20,5,363,198,5.18,116
25,2,20,5,363,198,4.8,101
23,1,20,5,362,200,5.18,114
24,2,20,5,354,200,4.49,105
24,2,20,4,342,202,0.35,111
26,2,21,4,342,200,0.7,114
23,2,20,5,332,193,-0.34,39
26,3,20,5,360,195,4.49,118
26,3,21,4,350,196,1.7,101
25,3,21,5,325,198,-1.34,114
26,3,22,5,318,196,-2.37,108
26,3,21,5,322,197,-2.02,97
25,4,20,5,368,196,4.9,105
27,4,17,6,354,189,3.71,110
28,4,20,6,353,190,3,101
19,4,16,5,358,208,6.33,8
20,4,20,4,359,210,6.29,8
20,4,15,5,359,210,5.63,8
19,3,21,5,359,210,6.06,8
20,4,20,5,357,207,7.03,8
19,3,20,4,356,207,5,8
21,3,20,5,355,205,3.53,8
20,4,19,5,355,200,5.63,8
20,5,22,5,354,200,5.6,8
24,2,20,4,362,184,4.4,118
23,2,20,5,347,184,1.02,101
23,1,21,5,332,185,0.34,114
25,2,21,5,323,184,-1,108
25,2,21,4,341,183,1.7,97
25,2,21,5,354,184,4.04,105
24,2,21,5,348,182,2.75,110
21,3,16,7,348,177,2.65,101
24,2,22,5,330,222,1.34,46
27,2,22,5,333,224,1.33,46
23,1,21,5,337,224,1.97,46
26,2,18,5,370,190,6.5,49
21,1,20,5,358,190,4.83,57
22,1,20,5,330,195,0,46
20,1,20,4,352,182,3.81,108
23,1,20,4,362,174,4.9,117
23,1,19,3,366,170,4.62,101
25,2,18,5,359,168,2.85,103
21,4,17,7,347,166,2.75,111
27,3,20,4,353,182,2.41,97
27,3,21,5,351,184,2.05,108
27,3,21,4,340,183,-0.33,100
25,2,20,5,339,183,0,101
26,2,21,4,345,182,0.68,115
27,3,21,4,353,182,2.68,112
26,3,21,5,359,181,4.07,101
25,2,21,4,363,182,2.72,100
25,2,21,5,349,183,3.73,105
25,2,21,4,347,182,2.38,114
25,2,21,4,354,181,3.44,109
26,3,20,5,363,179,4.84,101
27,2,22,4,340,190,0,45
26,3,22,4,342,191,1.65,45
26,3,21,5,362,188,5.38,46
27,3,20,4,355,204,3.75,50
25,1,20,4,357,195,1.4,97
26,3,17,7,359,182,2.04,98
20,3,17,6,361,182,2.39,117
27,4,19,6,359,181,1.02,101
22,2,20,5,351,190,1.02,108
23,2,21,5,347,190,1,111
25,2,21,4,332,199,-0.67,44
28,2,21,4,338,197,0.67,112
26,2,21,5,355,196,2.7,114
27,3,20,5,364,196,3.33,101
26,2,21,5,365,197,4.62,99
26,3,22,4,362,198,4.27,105
18,2,21,6,344,194,0.98,115
19,4,16,7,327,190,-1.28,111
28,3,21,4,370,203,4.95,101
27,2,21,4,377,204,6,115
18,2,15,6,353,198,3.54,100
27,3,21,4,352,203,2.66,101
28,2,22,4,345,208,2.3,99
28,3,23,4,336,213,1.3,105
27,3,23,4,346,212,3.26,114
27,3,22,5,351,211,5.31,111
27,3,21,4,349,212,3.94,115
25,3,22,4,346,210,3.29,108
25,3,22,4,345,208,1.97,111
25,2,21,4,333,191,-1.35,46
25,2,21,4,355,192,2.73,109
25,2,21,5,362,192,3.75,105
25,2,20,5,364,194,5.45,101
24,2,20,5,355,192,3.73,115
25,3,21,5,351,191,2.04,112
27,2,21,5,354,194,3.44,111
27,3,20,5,359,194,3.78,115
27,2,20,5,370,194,7.51,97
26,2,21,4,362,191,3.75,101
25,2,20,5,366,193,3.81,115
24,2,20,5,360,196,2.07,100
28,2,20,5,354,197,0.34,101
27,3,21,5,348,195,0.67,109
26,2,21,5,347,193,1.02,105
26,2,21,4,351,192,1.34,116
23,2,20,5,351,192,1.36,105
26,3,21,4,351,191,2.04,101
26,3,20,4,357,190,3.44,114
26,3,19,5,363,190,2.79,114
26,2,19,5,370,188,5.25,97
25,2,20,4,342,180,3.78,44
27,2,21,4,359,202,4.95,109
28,3,22,5,357,202,3.89,105
29,3,21,4,371,203,4.24,113
27,3,21,5,372,202,4.95,117
28,4,20,5,370,201,4.98,101
26,3,21,4,365,201,5.64,114
27,3,20,4,356,200,3.64,105
25,3,20,5,352,197,3.75,100
26,3,20,5,361,196,3.46,97
26,2,20,4,345,190,2.04,44
26,3,20,5,362,196,5.45,100
26,3,20,5,360,195,4.8,101
24,2,21,4,352,196,3.44,112
25,2,21,5,367,192,5.9,97
26,3,20,6,370,192,5.52,114
25,2,20,4,352,192,3.07,105
26,3,20,5,376,196,6.84,115
25,2,21,4,342,198,0.34,46
29,3,20,5,348,197,4.07,50
21,3,18,3,382,178,13.44,50
26,7,23,5,395,146,13.46,48
27,4,20,3,362,164,14.31,49
24,6,20,6,360,157,13.87,50
25,5,19,4,368,166,15.28,51
23,6,20,6,359,156,14.36,52
23,6,20,6,352,155,13.87,53
17,4,16,4,321,156,10.75,54
22,4,15,3,289,151,6.82,55
24,5,19,6,234,140,-2.64,56
28,7,21,6,180,137,-8.78,57
23,6,21,6,164,128,-7.5,48
21,6,19,5,291,176,10.69,13
23,2,19,2,302,186,12.38,49
18,1,18,1,283,177,8.58,50
17,2,18,2,254,168,4.92,51
16,2,18,2,220,161,-0.77,52
16,3,19,2,196,157,-4.35,53
16,2,18,2,193,156,-4.71,54
13,3,17,2,185,156,-4.28,55
13,4,16,2,183,154,-3.95,56
12,4,16,2,183,152,-3.61,57
22,4,20,4,170,155,-3.78,48
27,4,21,3,215,175,2.64,49
26,3,21,3,208,175,1.14,50
25,3,20,3,204,174,1.14,51
24,3,19,3,197,174,-0.76,52
20,3,18,2,195,174,1.14,53
16,2,16,2,192,175,0.38,54
14,2,15,2,187,175,-0.37,55
15,4,15,3,181,177,-0.37,56
14,3,15,3,178,176,-1.85,57
14,4,14,2,173,177,-1.88,48
22,3,20,3,184,180,-2.27,49
23,3,20,3,183,179,-2.25,50
26,3,20,2,181,180,-2.25,51
18,3,19,3,174,179,-3.02,52
19,3,19,3,168,178,-3.43,53
19,3,16,2,157,177,-5.25,54
18,4,16,3,148,177,-6.41,55
19,4,16,3,143,176,-6.78,56
21,4,15,3,137,178,-7.52,57
19,4,14,3,137,179,-7.42,48
21,3,22,3,159,180,-5.7,49
26,3,21,3,155,181,-6.36,50
26,4,22,4,150,183,-7.1,51
26,3,21,3,149,183,-7.47,52
22,3,20,2,146,182,-7.05,53
21,4,18,3,139,178,-8.94,54
19,4,16,2,134,178,-8.87,55
20,5,16,3,131,178,-9.3,56
20,4,15,3,122,176,-10.83,57
19,3,15,2,121,176,-10.54,48
27,4,22,2,145,180,-6.78,49
25,3,21,3,142,178,-8.7,50
20,4,21,3,139,179,-9,51
20,3,21,2,137,179,-9.44,52
20,4,21,3,132,177,-10.1,53
22,5,19,3,128,177,-10.47,54
19,4,16,3,120,177,-11.27,55
21,4,16,3,107,179,-14.14,56
20,5,15,4,95,179,-15.2,57
20,5,15,3,90,179,-16.01,48
25,2,21,2,128,181,-10.4,49
25,4,20,3,126,180,-11.63,50
20,4,20,2,118,180,-12.98,51
18,4,21,2,117,178,-12.54,52
21,4,20,3,116,180,-12.08,53
19,3,20,3,113,179,-12.81,54
18,5,18,3,104,180,-14.24,55
21,4,16,3,102,180,-15.31,56
20,5,15,3,99,179,-14.35,57
20,5,15,4,95,180,-15.88,48
20,2,21,2,121,181,-13.26,49
26,3,22,2,115,181,-14.5,50
23,4,22,3,108,181,-15.77,51
20,3,20,2,106,180,-14.81,52
19,5,20,3,100,181,-15.88,53
19,5,16,3,96,179,-17.18,54
20,5,16,4,92,180,-17.18,55
19,5,15,3,90,180,-17.18,56
19,5,15,3,90,182,-16.47,57
20,5,14,3,88,183,-18.11,48
25,4,21,3,122,182,-13.26,49
27,3,22,2,113,184,-14.6,50
21,4,20,2,111,181,-14.7,51
20,4,21,3,109,181,-15.06,52
20,4,20,2,106,182,-15.77,53
20,5,19,3,104,183,-14.5,54
21,5,18,3,99,183,-17.05,55
19,5,15,2,96,184,-17.98,56
19,5,14,3,91,184,-16.94,57
20,4,15,3,85,184,-20.49,48
26,2,21,2,118,181,-15.06,49
25,3,21,3,113,181,-14.6,50
17,3,20,2,103,183,-16.36,51
18,4,20,2,101,183,-16.59,52
19,5,19,3,106,184,-16.36,53
19,4,16,2,126,186,-14.04,54
15,3,15,3,140,186,-9.24,55
14,4,14,2,143,188,-8.57,56
16,4,16,3,139,189,-8.15,56
21,3,15,2,207,190,-1.39,8
20,4,16,2,209,184,-1.4,57
22,5,17,2,169,179,-4.25,48
27,2,20,2,191,184,-3.38,49
20,2,15,2,263,177,4.32,50
21,2,19,3,322,168,14.69,51
15,2,17,3,346,163,19.11,52
14,2,17,3,342,162,15.84,53
16,2,18,2,344,163,13.98,54
17,2,17,3,362,168,16.11,55
13,2,17,2,366,173,17.33,56
15,2,15,3,355,174,14.78,57
14,2,16,3,331,173,10.56,48
23,3,20,2,323,171,10.03,49
22,3,19,3,316,168,8.26,50
24,2,19,3,321,167,7.94,51
23,3,19,3,314,163,7.05,52
17,2,17,2,274,158,1.2,53
18,2,18,3,256,159,0.4,54
15,2,16,2,276,158,1.2,55
15,2,16,2,302,162,7.94,56
13,2,16,3,307,169,8.46,57
13,2,16,3,309,173,10.18,48
23,2,19,3,333,175,12.93,49
24,3,18,3,305,171,8,50
23,3,20,3,295,171,6.52,51
20,3,18,2,327,171,8.92,52
20,2,18,3,337,169,11.67,53
17,2,18,2,314,160,5.97,54
14,2,17,2,319,160,8,55
14,3,18,3,322,166,9.39,56
13,2,16,3,320,168,10.75,57
12,2,14,2,320,171,11.06,48
24,3,21,3,322,174,10.26,49
23,3,19,3,318,174,9.86,50
20,3,20,2,315,173,8.59,51
24,2,19,3,287,169,4.03,52
20,2,19,2,264,168,-0.4,53
18,2,19,2,248,166,-2.06,54
16,3,20,2,240,163,-4.49,55
17,3,18,2,238,164,-3.24,56
16,3,16,2,236,163,-4.45,57
16,3,16,2,243,165,-2.81,48
18,3,19,2,252,166,-1.19,112
24,3,19,2,302,170,7.6,49
25,3,20,2,297,170,6.37,50
19,2,17,2,267,166,1.59,51
24,2,19,2,243,167,-2.79,52
18,2,20,2,236,167,-2.86,53
16,2,18,3,233,167,-2.9,54
17,3,14,2,219,165,-6.15,55
19,3,17,2,206,165,-9.16,56
18,3,16,2,196,166,-9.38,57
18,4,17,3,192,167,-9.93,57
13,2,14,2,308,186,10.18,8
15,3,15,3,326,188,12.46,48
25,3,21,3,342,186,15.53,49
23,3,21,3,306,177,11.16,50
21,3,21,2,273,170,5.5,51
20,3,19,2,246,166,0.8,52
18,2,19,2,227,167,-2.77,53
18,3,21,2,214,165,-5.17,54
17,3,20,2,212,166,-4.42,55
17,3,17,2,211,164,-5.21,56
16,3,19,2,212,163,-4.82,57
15,3,16,2,226,161,-1.63,48
21,2,18,3,293,168,9.71,49
24,2,19,2,288,168,8.12,50
20,2,18,2,276,163,5.76,51
18,2,18,3,262,166,5.8,52
17,2,19,3,258,159,4.15,53
15,2,18,3,260,160,4.12,54
13,3,18,2,252,160,2.89,55
13,3,14,2,240,158,1.23,56
15,3,16,2,212,156,-2.49,57
14,4,14,3,189,156,-5.79,48
21,2,20,2,228,160,-0.83,49
20,2,19,2,243,161,2.52,50
18,2,20,2,227,162,-0.41,51
18,2,19,2,210,163,-3.73,52
17,2,19,3,198,165,-7.08,53
16,3,17,1,195,167,-8.09,54
17,5,19,2,184,167,-8.79,55
17,4,15,2,176,168,-10.42,56
17,4,16,2,166,166,-11.72,57
18,4,14,2,158,167,-12.13,48
20,3,21,2,190,172,-8.98,49
23,3,21,3,187,172,-9.31,50
16,3,20,3,183,172,-9.7,51
18,4,20,3,172,172,-10.8,52
21,4,20,2,161,173,-9.87,53
19,4,20,2,150,173,-12.34,54
19,4,20,2,142,174,-14.24,55
19,5,16,3,130,176,-14.99,56
18,5,16,4,120,176,-18.18,57
19,5,14,3,116,176,-15.97,48
19,3,22,2,150,176,-12.81,49
24,3,22,2,157,175,-11.1,50
24,4,21,2,149,176,-12.07,51
20,5,21,3,142,177,-13.93,52
21,5,20,3,121,179,-15.17,53
20,5,22,2,94,185,-20.24,54
16,5,21,3,73,189,-24.72,55
17,5,15,5,61,193,-25.37,56
16,4,14,6,52,196,-28.05,57
16,5,14,7,48,196,-28.65,48
21,5,21,4,101,188,-21.85,49
18,4,21,2,131,181,-18.45,50
21,5,20,2,117,181,-18.8,51
20,6,21,3,95,183,-23.59,52
19,5,20,3,86,185,-25.01,53
20,5,17,5,79,189,-25.63,54
16,4,16,5,58,192,-27.5,55
16,5,14,5,58,192,-27.2,56
15,5,13,7,48,196,-29.33,57
?,?,11,8,27,206,-32.6,48
19,5,19,4,71,198,-28.62,49
22,5,22,4,83,195,-28.33,50
20,5,20,4,73,193,-27.69,51
17,6,18,5,60,195,-30.32,52
15,4,13,8,52,197,-30.89,52
21,3,15,2,188,185,-4.96,8
23,3,18,2,231,182,1.06,53
22,3,15,2,276,177,7.58,54
22,3,15,3,319,176,15.71,55
18,3,18,4,333,178,17.81,56
17,2,17,3,329,176,17.5,57
13,2,16,3,313,172,14.2,48
24,4,19,4,338,172,18.42,49
21,3,19,3,329,169,16.85,50
19,2,17,2,301,164,9.24,51
19,2,18,2,261,160,2.87,52
19,2,20,2,233,157,-2.43,53
18,3,19,2,223,155,-3.61,54
15,3,19,3,214,158,-6.56,55
16,3,15,1,220,157,-5.05,56
13,3,13,3,248,157,0,57
11,2,17,2,267,159,5.99,48
24,2,18,2,316,200,6.3,101
29,2,21,2,325,199,8.26,108
21,1,17,2,347,200,12.8,97
22,2,18,2,352,194,11.68,98
25,2,18,3,354,191,12.07,117
22,1,15,2,352,191,12.96,101
22,2,16,3,350,191,12.96,108
22,2,16,2,348,193,13.11,111
21,2,15,2,348,194,13.27,101
22,2,17,2,344,194,12.24,115
21,2,17,2,342,195,12.24,112
21,3,16,2,342,194,11.68,97
20,3,20,5,342,186,12.24,241
30,6,22,7,344,181,11.28,111
24,4,17,5,347,177,11.6,108
24,2,18,4,346,178,9.98,100
22,1,17,2,342,179,8.69,101
23,2,17,2,355,179,10.39,98
24,2,17,2,359,182,12.23,97
22,5,15,5,351,177,10.18,114
17,4,16,9,343,171,9.25,98
18,5,17,5,338,168,7.85,97
22,10,17,5,340,171,7.51,98
22,2,17,2,350,187,11.98,108
24,2,17,2,350,189,11.65,97
25,2,18,2,351,189,11.73,110
24,2,18,3,349,189,11.39,99
24,2,16,2,349,189,11.5,97
23,2,18,2,345,190,11.24,109
23,1,17,3,338,188,9.65,101
21,2,17,2,333,188,7.51,115
20,2,16,2,335,186,9.71,101
20,2,16,2,333,187,8.97,241
23,2,17,3,335,186,10.18,97
20,7,11,6,337,184,8.41,108
20,6,18,4,338,178,9.07,97
20,4,17,5,340,175,9.13,113
26,4,20,4,344,173,9.52,8
19,3,14,4,364,174,9.92,117
18,4,14,4,366,174,9.65,110
16,5,12,5,369,173,10.99,97
22,2,18,3,370,188,10.99,115
23,2,18,2,356,183,11.32,101
22,2,15,2,348,180,10.25,114
23,2,18,2,342,181,9.25,105
24,2,17,3,341,180,8.63,101
23,2,18,2,348,182,9.98,100
22,2,15,2,347,183,9.85,101
23,2,19,2,342,181,10.32,114
23,2,17,4,335,180,8.47,101
24,2,18,3,332,178,8.29,116
22,2,19,2,343,179,11.47,114
24,1,17,2,351,179,11.21,97
23,2,18,3,361,183,12.72,116
19,3,10,1,357,176,13.55,111
18,3,10,3,332,162,9.84,115
20,3,18,3,308,168,8.17,105
22,3,17,2,314,169,9.03,108
24,2,19,2,325,171,8.75,117
24,3,19,3,333,172,10.18,115
24,3,19,2,333,173,9.84,116
21,1,16,2,332,173,9.15,114
22,2,18,1,321,173,9.37,101
22,1,18,3,291,176,6.89,115
?,?,?,?,285,173,8.7,50
20,3,19,2,264,158,4.68,101
19,1,17,2,310,154,8.71,115
22,3,17,3,331,152,13.73,116
22,3,16,3,330,150,11.73,101
22,2,16,2,324,155,10.84,109
23,3,19,3,324,156,10.84,101
18,2,16,2,334,158,11.45,100
23,1,18,2,335,157,11.84,105
18,5,11,3,332,150,11.04,99
18,3,16,3,316,144,9.68,101
15,3,11,3,329,144,10.69,44
23,3,16,4,367,156,11.09,101
23,2,19,2,362,158,13.83,115
20,2,16,2,346,158,12.98,101
22,3,18,3,339,157,12.04,108
23,2,17,3,340,157,8.87,103
23,2,13,3,366,160,10.25,114
21,2,16,4,377,162,13.14,97
23,2,15,4,379,165,13.79,110
20,2,17,2,358,162,13.4,100
22,2,18,3,354,163,12.22,111
21,3,15,3,354,160,12.55,110
22,2,18,2,357,162,13.98,109
23,2,18,3,362,162,14.54,105
20,3,16,4,362,160,10.18,103
24,3,15,5,362,155,9.92,117
23,4,19,4,360,148,13.22,101
21,7,19,4,359,147,12.47,108
25,3,19,3,360,154,12.72,100
25,3,18,3,357,156,12.39,101
24,2,17,3,354,156,11.54,99
24,2,18,4,358,154,12.55,101
24,2,17,3,354,153,12.14,114
23,2,18,2,347,155,10.18,118
22,2,17,3,344,155,9.22,97
23,2,17,2,344,155,10.18,110
22,3,18,2,345,153,12.38,116
24,2,20,2,348,150,12.04,101
24,2,18,3,354,146,11.7,115
26,2,19,2,347,143,11.47,115
22,3,17,3,343,142,10.32,97
23,2,17,2,346,145,10.67,97
24,2,18,2,352,143,11.43,118
23,3,17,3,353,145,12.02,101
22,2,17,2,341,145,8.4,100
20,3,13,2,335,142,8.58,114
19,2,16,2,329,157,9.47,44
20,3,14,5,330,153,5.04,103
20,2,15,2,333,153,9.05,101
21,2,14,3,331,153,6.82,110
19,2,13,1,328,149,9.69,105
17,5,17,4,325,143,8.93,111
21,3,15,3,343,159,8.64,121
22,2,15,2,347,158,11.86,109
21,2,15,3,337,161,9.05,97
22,2,15,4,334,159,8.93,110
19,2,14,5,330,157,6.55,99
21,2,17,3,326,158,10.67,111
19,7,19,5,341,144,11.58,44
21,3,15,6,320,143,9.22,101
25,5,16,3,359,157,15.73,115
27,4,22,4,371,166,17.57,116
28,3,19,4,355,165,14.27,101
23,1,15,2,338,169,12.12,101
24,2,18,2,322,167,10.85,115
23,3,17,2,304,163,8.36,108
25,2,16,3,304,159,7.73,111
25,2,21,2,309,156,6.99,112
26,2,20,3,317,153,9.01,101
25,2,20,3,318,152,8.68,100
23,2,18,3,317,151,9.07,101
26,3,19,4,321,148,7.37,118
25,3,18,4,329,142,8.41,101
20,5,14,4,331,136,10.05,103
19,4,18,4,326,130,8.36,97
23,2,17,2,305,166,8.9,44
26,2,22,2,331,179,10.69,101
27,3,19,3,330,178,12.56,115
21,4,13,3,330,174,11.79,116
22,4,12,4,327,162,12.18,101
27,3,21,4,341,156,11.14,102
21,4,17,3,324,159,11.07,8
25,3,20,2,324,159,10.7,103
23,2,18,4,331,158,9.52,97
26,3,21,4,344,160,11.75,114
24,2,19,3,356,162,14.36,99
23,3,19,3,359,164,15.49,105
25,3,20,3,349,161,13.03,108
27,3,21,3,349,160,13.19,97
21,2,19,2,339,157,11.35,115
20,3,16,4,326,153,9.93,111
24,1,17,1,296,154,10.44,44
26,3,21,3,304,161,10.44,101
26,2,21,2,299,162,8.95,115
25,2,20,2,303,160,9.34,116
26,3,21,3,307,159,10.25,101
26,2,19,3,313,160,9.5,113
24,2,19,2,312,161,10.56,117
24,2,19,2,310,162,9.68,105
23,3,20,2,310,159,9.73,110
25,3,18,3,316,157,10.12,116
26,2,18,3,325,156,9.85,97
20,2,14,2,330,153,10.77,110
16,2,11,2,319,149,10.5,97
20,2,16,3,297,151,6.2,46
26,3,21,4,314,158,7.37,50
23,2,15,3,368,163,12.09,121
21,2,13,3,365,163,12.64,111
23,3,19,3,359,161,14.4,108
25,3,19,2,349,159,12.64,101
23,2,18,3,337,154,9.31,112
22,2,17,2,332,151,9.43,114
25,3,18,3,330,148,8.91,101
23,2,19,2,330,146,9.98,103
21,2,16,3,330,145,7.61,117
25,7,20,5,328,140,8.86,110
23,7,19,5,330,137,8.13,116
21,6,20,5,332,138,9.25,111
21,8,17,4,346,142,10.91,112
25,3,19,3,346,145,11.65,111
24,4,19,4,348,147,12.39,114
22,3,16,3,346,146,10.72,101
21,3,19,3,346,147,10.94,108
23,2,17,3,352,147,11.21,110
22,2,18,2,354,146,11.36,111
24,3,18,3,356,146,12.89,98
23,3,17,2,354,148,12.64,108
19,6,18,3,351,142,11.39,101
24,3,17,4,379,156,14.72,103
26,3,18,5,378,156,13.62,114
25,3,21,4,377,157,14.03,97
22,2,18,3,363,159,9.6,99
23,3,17,2,355,157,13.91,105
25,3,18,3,351,164,14.76,97
24,5,17,4,349,157,12.56,110
22,2,16,2,344,170,12.96,44
20,3,17,3,343,167,12.8,112
25,3,20,3,344,168,12.64,111
25,3,20,3,348,167,12.96,114
26,2,18,4,372,169,12.64,116
25,3,18,3,386,168,13.99,101
25,3,18,4,373,161,13.12,114
25,2,18,4,371,159,11.83,101
24,3,19,4,371,160,13.21,115
21,4,13,5,363,152,14.36,97
26,3,22,2,315,160,10.8,108
27,2,21,3,317,160,9.62,97
24,2,18,2,319,157,10,115
24,2,19,2,318,156,8.52,97
23,2,20,2,324,154,9.54,110
21,5,16,4,328,144,10.18,116
23,10,14,6,331,138,8.42,97
22,2,18,2,293,154,10.18,44
26,3,21,3,300,158,8.11,112
26,3,22,3,306,160,9.5,111
26,3,22,2,304,158,9.19,114
23,2,17,2,301,159,8.57,101
23,2,20,2,302,158,8.73,108
25,2,20,2,308,159,9.93,98
26,2,22,3,316,160,9.8,114
26,2,21,2,316,161,10,97
23,3,19,3,315,163,10,118
23,2,19,3,315,161,9.42,111
18,8,11,4,299,142,7.13,103
25,1,20,2,303,163,8.99,111
26,2,20,2,309,163,10.43,110
25,2,20,1,320,165,11.18,103
27,2,22,2,322,164,10.67,111
24,2,19,3,320,162,10,114
18,6,14,6,291,143,5.71,97
24,2,18,3,345,147,11.1,121
22,2,16,2,362,149,14.85,101
22,2,17,3,357,150,14.05,108
17,4,12,4,339,142,11.53,109
25,2,21,3,332,152,8.87,97
17,4,12,4,329,148,9.15,115
23,2,19,2,379,169,15.78,102
24,2,18,3,376,166,14.49,117
26,3,18,3,375,164,14.1,101
24,2,19,3,363,157,11.14,114
26,3,20,4,360,154,13.65,116
24,3,19,3,363,152,13.51,101
25,2,18,3,367,154,10.12,100
23,2,21,3,367,153,11.92,101
22,1,16,2,351,151,12.64,116
18,1,12,1,339,144,10.93,111
26,4,21,3,352,153,13.42,100
27,3,21,4,348,154,11.25,101
27,5,22,5,352,150,11.53,8
22,3,18,3,357,158,13.99,111
25,2,19,3,363,161,14.13,115
25,4,20,4,360,148,13.36,44
26,3,18,3,353,156,12.8,100
22,3,17,2,344,159,12.32,111
24,3,17,2,346,159,11.92,110
24,2,15,3,378,166,13.59,102
26,3,15,4,388,166,14.13,114
23,2,16,2,393,166,17.85,97
22,3,16,2,351,154,14.13,99
20,2,16,2,347,161,16.39,8
24,3,21,2,362,167,18.32,110
23,3,19,3,364,168,19.21,99
24,3,20,2,366,167,16.8,105
24,4,23,3,368,165,16.91,115
21,6,16,3,367,159,15.47,99
22,5,17,7,365,156,14.97,111
24,3,18,3,339,161,10.84,100
22,4,17,3,335,160,11.53,101
23,3,16,3,334,161,11.85,113
25,4,18,3,338,161,9.86,117
25,4,19,3,347,162,11.92,101
25,2,18,2,357,165,13.51,118
24,3,18,3,360,162,14.31,101
22,2,17,2,359,162,14.22,100
20,3,16,2,351,163,14.22,111
23,4,17,2,343,160,13.12,121
20,2,18,2,345,161,13.36,118
22,3,17,2,343,160,12.96,105
23,2,18,2,342,159,11.83,108
23,3,18,2,339,159,11.1,108
21,2,17,3,336,158,11.5,101
24,3,19,2,339,159,12.31,103
23,5,15,6,344,156,10.91,97
19,6,17,4,343,149,11.75,115
20,3,17,2,317,173,13.18,8
21,4,17,2,349,175,17.31,46
26,4,19,3,382,161,15.88,100
23,2,20,3,388,160,17.96,101
21,3,17,3,386,160,17.63,115
23,2,20,2,344,169,13.57,112
24,3,19,3,342,167,11.92,117
24,2,19,2,329,173,10.82,101
21,7,17,7,328,163,11.07,115
26,1,18,2,332,167,10.12,101
26,1,21,1,329,179,10.31,120
23,1,17,1,325,179,10.85,99
24,2,18,2,325,174,10.85,108
25,2,19,2,330,173,11.11,97
23,2,16,3,333,170,9.93,109
22,2,15,2,332,167,9.25,111
22,1,18,2,337,176,11.63,46
29,8,32,8,195,168,-1.81,161
29,2,24,2,186,169,-2.86,8
39,9,32,10,195,161,-1.76,161
24,4,13,3,476,193,21.8,115
22,3,19,2,428,192,20.41,115
33,6,22,9,385,165,14.76,97
18,3,8,5,329,137,3.54,114
18,9,15,4,309,131,7.98,101
24,3,17,2,281,156,7.2,8
?,?,?,?,146,168,-2.33,161
20,3,15,2,464,177,26.7,100
22,4,17,2,451,178,23.65,97
24,5,18,2,439,176,21.93,110
25,3,20,3,439,168,20.53,116
24,3,18,3,441,169,20.61,101
29,7,23,7,437,188,18.26,49
26,4,27,3,110,171,-2.87,161
26,2,21,3,382,193,13.92,104
29,3,24,3,384,187,14.86,117
27,3,23,3,358,183,14.28,103
27,3,21,2,343,185,11.37,111
?,?,?,?,326,173,4.63,49
36,3,27,5,229,196,-0.43,56
27,3,20,5,470,164,18.04,121
25,2,?,?,441,156,10.29,101
27,2,18,2,418,155,13.83,110
24,3,20,3,388,148,13.59,109
26,3,20,2,381,146,12.98,105
28,8,20,10,374,119,11.48,105
26,5,23,4,375,128,12.71,110
27,3,19,4,370,127,11.85,116
25,3,18,3,359,128,11.44,101
26,3,19,2,354,124,12.14,114
